https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,60,愛媛県,松山市,Dining Kitchen PolePole,,ダイニング キッチン ポレポレ,飲食店営業,,松山市堀江町甲１６0５-２ １F,松山市堀江町甲１６０５－２,１F,,,089-979-7890,芳野智彦,,,,第734号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,Dining Kitchen PolePole,089,089-979-7890,,,,松山市堀江町甲１６０５－２,愛媛県松山市堀江町甲１６０５－２,１F,194054,38,38201,堀江町,,2021/08/23,2021/08/23,,2026/09/30,,芳野智彦  ,,,,,,,,,第734号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＤｉｎｉｎｇＫｉｔｃｈｅｎＰｏｌｅＰｏｌｅ089-979-789019405438201,aa4d2adb-608d-45e0-9425-2f4c5ca956cc,,personal,fb8ef571-b001-4ac4-96db-357f8ed4da5b,2021/08/23,Ｄｉｎｉｎｇ　Ｋｉｔｃｈｅｎ　ＰｏｌｅＰｏｌｅ,ＤｉｎｉｎｇＫｉｔｃｈｅｎＰｏｌｅＰｏｌｅ,
382019,61,愛媛県,松山市,セブンイレブン松山勝山町1丁目店,,セブンイレブンマツヤマカツヤマチョウイッチョウメテン,飲食店営業,,松山市勝山町1丁目18-4,松山市勝山町１丁目１８－４,,,,089-987-7087,髙橋仁,,,,第735号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,セブンイレブン松山勝山町1丁目店,089,089-987-7087,,,,松山市勝山町１丁目１８－４,愛媛県松山市勝山町１丁目１８－４,,193800,38,38201,勝山町１,,2021/08/23,2021/08/23,,2026/09/30,,髙橋仁  ,,,,,,,,,第735号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,セブンイレブン松山勝山町１丁目店089-987-708719380038201,b03904b1-348a-4415-ae1d-f5ac3d0c8be1,,personal,3839fdf6-c7c8-4267-92fe-86b91a918c6b,2021/08/23,セブンイレブン松山勝山町１丁目店,セブンイレブン松山勝山町１丁目店,
382019,62,愛媛県,松山市,SUMI,,スミ,飲食店営業,,松山市三番町４?５?８ １F,松山市三番町４－５－８,１F,,,089-948-9088,栗原淳,,,,第736号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,SUMI,089,089-948-9088,,,,松山市三番町４－５－８,愛媛県松山市三番町４－５－８,１F,193880,38,38201,三番町４,,2021/08/23,2021/08/23,,2026/09/30,,栗原淳  ,,,,,,,,,第736号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＳＵＭＩ089-948-908819388038201,5692efc0-d945-44f5-bdf8-cbfb5462e19b,,personal,b025f7cc-d6a1-4ddb-bce4-8893e99734f1,2021/08/23,ＳＵＭＩ,ＳＵＭＩ,
382019,63,愛媛県,松山市,アルポルテ,,アルポルテ,飲食店営業,,松山市堀江町甲1870-2,松山市堀江町甲１８７０－２,,,,089-979-2641,井上理香,,,,第738号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,アルポルテ,089,089-979-2641,,,,松山市堀江町甲１８７０－２,愛媛県松山市堀江町甲１８７０－２,,194054,38,38201,堀江町,,2021/08/23,2021/08/23,,2026/09/30,,井上理香  ,,,,,,,,,第738号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,アルポルテ089-979-264119405438201,0a65d13b-1a5d-46bf-bec0-a83d1b2e281a,,personal,0148e292-82cf-44dc-85f9-36bad5f2a12b,2021/08/23,アルポルテ,アルポルテ,
382019,64,愛媛県,松山市,お好み焼き くろちゃん,,オコノミヤキ クロチャン,飲食店営業,,松山市三町3丁目4-34,松山市三町３丁目４－３４,,,,089-975-6903,黒河裕美栄,,,,第739号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,お好み焼き くろちゃん,089,089-975-6903,,,,松山市三町３丁目４－３４,愛媛県松山市三町３丁目４－３４,,193876,38,38201,三町３,,2021/08/23,2021/08/23,,2026/09/30,,黒河裕美栄  ,,,,,,,,,第739号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,お好み焼きくろちゃん089-975-690319387638201,28f4cf5e-b904-4c2f-9cce-1c472248c03f,,personal,72412350-acf3-4201-a679-d68f429adfae,2021/08/23,お好み焼き　くろちゃん,お好み焼きくろちゃん,
382019,65,愛媛県,松山市,かめ福,,カメフク,飲食店営業,,松山市辻町13番15号グレース辻町 １F,松山市辻町１３番１５号,グレース辻町１F,,,089-922-6864,亀山志郎,,,,第740号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,かめ福,089,089-922-6864,,,,松山市辻町１３番１５号,愛媛県松山市辻町１３番１５号,グレース辻町１F,193962,38,38201,辻町,,2021/08/23,2021/08/23,,2026/09/30,,亀山志郎  ,,,,,,,,,第740号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,かめ福089-922-686419396238201,44966993-8d2b-48bc-859d-dc749563715f,,personal,23ae3997-fff7-4793-a11e-3847e322ee6c,2021/08/23,かめ福,かめ福,
382019,66,愛媛県,松山市,ファミリーマート松山古川南店,,ファミリーマートマツヤマフルカワミナミテン,飲食店営業,,松山市古川南３丁目１６－１０,松山市古川南３丁目１６－１０,,,,905-7068,近藤正,,,,第741号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,ファミリーマート松山古川南店,089,089-905-7068,,,,松山市古川南３丁目１６－１０,愛媛県松山市古川南３丁目１６－１０,,194237,38,38201,古川南３,,2021/08/23,2021/08/23,,2026/09/30,,近藤正  ,,,,,,,,,第741号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ファミリマト松山古川南店089-905-706819423738201,b3b16265-e7fd-4dce-8ce9-afda22f43080,,personal,85b955dc-12b3-4590-8c2c-1af034a57aad,2021/08/23,ファミリーマート松山古川南店,ファミリマト松山古川南店,
382019,67,愛媛県,松山市,四季の膳平安,,シキノゼンヘイアン,飲食店営業,,松山市古三津4丁目717マリベールスパイアハイダウェイ,松山市古三津４丁目７１７,マリベールスパイアハイダウェイ,,,089-953-2300,,株式会社ベルモニー,,武智正晴,第742号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,四季の膳平安,089,089-953-2300,,,,松山市古三津４丁目７１７,愛媛県松山市古三津４丁目７１７,マリベールスパイアハイダウェイ,194197,38,38201,古三津４,,2021/08/23,2021/08/23,,2026/09/30,株式会社ベルモニー,武智正晴,,,,,,,,,第742号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,四季の膳平安089-953-230019419738201,dbd14010-29e8-4438-8bc0-c0bdee7bac93,株式会社ベルモニー,a77cdaab-e20e-4b94-8558-1199aa88d2cd,4a213372-cec8-4359-a5ce-2d281f158f4c,2021/08/23,四季の膳平安,四季の膳平安,株式会社ベルモニー
382019,68,愛媛県,松山市,マリベールスパイアハイダウェイ,,マリベールスパイアハイダウェイ,飲食店営業,,松山市古三津4丁目717マリベールスパイアハイダウェイ,松山市古三津４丁目７１７,マリベールスパイアハイダウェイ,,,089-953-2300,,株式会社ベルモニー,,武智正晴,第743号,2021/8/23,2021/8/23,,2026/9/30,,,,,,377,マリベールスパイアハイダウェイ,089,089-953-2300,,,,松山市古三津４丁目７１７,愛媛県松山市古三津４丁目７１７,マリベールスパイアハイダウェイ,194197,38,38201,古三津４,,2021/08/23,2021/08/23,,2026/09/30,株式会社ベルモニー,武智正晴,,,,,,,,,第743号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,マリベルスパイアハイダウェイ089-953-230019419738201,4ef2a94e-1595-4f47-9da0-52aabcc6c2a0,株式会社ベルモニー,a77cdaab-e20e-4b94-8558-1199aa88d2cd,55f70c7e-177e-4cae-b6eb-5248eecf8108,2021/08/23,マリベールスパイアハイダウェイ,マリベルスパイアハイダウェイ,株式会社ベルモニー
382019,69,愛媛県,松山市,CAFERiとRu,,カフェリトル,飲食店営業,,松山市枝松５丁目７－１３－５３F,松山市枝松５丁目７－１３,５３F,,,,桑原優,,,,第744号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,CAFERiとRu,089,,,,,松山市枝松５丁目７－１３,愛媛県松山市枝松５丁目７－１３,５３F,193770,38,38201,枝松５,,2021/08/24,2021/08/24,,2026/09/30,,桑原優  ,,,,,,,,,第744号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＣＡＦＥＲｉとＲｕ19377038201,1af492f8-86ed-4d01-b549-86e6122048f9,,personal,925b0f26-a5c9-4871-ad16-8b41a7cf1756,2021/08/24,ＣＡＦＥＲｉとＲｕ,ＣＡＦＥＲｉとＲｕ,
382019,70,愛媛県,松山市,大阪ソーダ松山工場食堂,,オオサカソーダマツヤマコウジョウショクドウ,飲食店営業,,松山市北吉田町７７,松山市北吉田町７７,,,,,,コンパスグループ・ジャパン株式会社,,石田隆嗣,第745号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,大阪ソーダ松山工場食堂,089,,,,,松山市北吉田町７７,愛媛県松山市北吉田町７７,,193828,38,38201,北吉田町,,2021/08/24,2021/08/24,,2026/09/30,コンパスグループ・ジャパン株式会社,石田隆嗣,,,,,,,,,第745号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,大阪ソダ松山工場食堂19382838201,21fc1e06-e3e2-41db-a4b6-cbfa8a0b2e16,コンパスグループ・ジャパン株式会社,62c9e7fa-0e48-457a-8e48-b1af5a0e11fc,9ef726ad-da41-448e-a5ef-234a42d50f9d,2021/08/24,大阪ソーダ松山工場食堂,大阪ソダ松山工場食堂,コンパスグループ・ジャパン株式会社
382019,71,愛媛県,松山市,帝人樹脂事業本部食堂,,テイジンジュシジギョウホンブショクドウ,飲食店営業,,松山市北吉田町７７,松山市北吉田町７７,,,,,,コンパスグループ・ジャパン株式会社,,石田隆嗣,第746号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,帝人樹脂事業本部食堂,089,,,,,松山市北吉田町７７,愛媛県松山市北吉田町７７,,193828,38,38201,北吉田町,,2021/08/24,2021/08/24,,2026/09/30,コンパスグループ・ジャパン株式会社,石田隆嗣,,,,,,,,,第746号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,帝人樹脂事業本部食堂19382838201,7a4b7394-0b33-4bc7-9b28-45e9f71f41be,コンパスグループ・ジャパン株式会社,62c9e7fa-0e48-457a-8e48-b1af5a0e11fc,dc8d7bf0-52d0-4b3e-9740-725ffaffedd3,2021/08/24,帝人樹脂事業本部食堂,帝人樹脂事業本部食堂,コンパスグループ・ジャパン株式会社
382019,72,愛媛県,松山市,帝人松山事業所南地区食堂,,テイジンマツヤマジギョウショミナミチクショクドウ,飲食店営業,,松山市西垣生町2345番地,松山市西垣生町２３４５番地,,,,,,コンパスグループ・ジャパン株式会社,,石田隆嗣,第747号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,帝人松山事業所南地区食堂,089,,,,,松山市西垣生町２３４５番地,愛媛県松山市西垣生町２３４５番地,,194001,38,38201,西垣生町,,2021/08/24,2021/08/24,,2026/09/30,コンパスグループ・ジャパン株式会社,石田隆嗣,,,,,,,,,第747号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,帝人松山事業所南地区食堂19400138201,80662a9b-ad7f-4072-994b-ef4ef424eac6,コンパスグループ・ジャパン株式会社,62c9e7fa-0e48-457a-8e48-b1af5a0e11fc,853438ce-92c5-4ada-9759-ce1c2112fed9,2021/08/24,帝人松山事業所南地区食堂,帝人松山事業所南地区食堂,コンパスグループ・ジャパン株式会社
382019,73,愛媛県,松山市,帝人松山事業所北地区食堂,,テイジンマツヤマジギョウショキタチクショクドウ,飲食店営業,,松山市北吉田町７７,松山市北吉田町７７,,,,,,コンパスグループ・ジャパン株式会社,,石田隆嗣,第748号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,帝人松山事業所北地区食堂,089,,,,,松山市北吉田町７７,愛媛県松山市北吉田町７７,,193828,38,38201,北吉田町,,2021/08/24,2021/08/24,,2026/09/30,コンパスグループ・ジャパン株式会社,石田隆嗣,,,,,,,,,第748号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,帝人松山事業所北地区食堂19382838201,3d67ab59-4000-4535-b959-7e35cad02e5b,コンパスグループ・ジャパン株式会社,62c9e7fa-0e48-457a-8e48-b1af5a0e11fc,61672fc0-269b-4633-b3b4-9aa8b599df46,2021/08/24,帝人松山事業所北地区食堂,帝人松山事業所北地区食堂,コンパスグループ・ジャパン株式会社
382019,74,愛媛県,松山市,囲炉裏焼肉 鬼２９,,イロリヤキニク オニク,飲食店営業,,松山市余戸東１丁目９－４３,松山市余戸東１丁目９－４３,,,,089-995-8288,,金井食品株式会社,,合田利江,第750号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,囲炉裏焼肉 鬼２９,089,089-995-8288,,,,松山市余戸東１丁目９－４３,愛媛県松山市余戸東１丁目９－４３,,194173,38,38201,余戸東１,,2021/08/24,2021/08/24,,2026/09/30,金井食品株式会社,合田利江,,,,,,,,,第750号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,囲炉裏焼肉鬼２９089-995-828819417338201,e7b0382b-a6bd-4e06-b126-7527d82c72a1,金井食品株式会社,c1f78e5f-eb4f-4379-8ec5-4b9a287b9197,cc4421e5-52ba-4341-9629-9308205a3638,2021/08/24,囲炉裏焼肉　鬼２９,囲炉裏焼肉鬼２９,金井食品株式会社
382019,75,愛媛県,松山市,ローソン松山大街道二丁目店,,ローソンマツヤマオオカイドウニチョウメテン,飲食店営業,,松山市大街道２－２－９,松山市大街道２－２－９,,,,089-933-6603,,有限会社ユルト,,古田直子,第751号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,ローソン松山大街道二丁目店,089,089-933-6603,,,,松山市大街道２－２－９,愛媛県松山市大街道２－２－９,,193775,38,38201,大街道２,,2021/08/24,2021/08/24,,2026/09/30,有限会社ユルト,古田直子,,,,,,,,,第751号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ロソン松山大街道二丁目店089-933-660319377538201,47eddb96-dc6d-4166-8dcd-ed2a79a3554c,有限会社ユルト,7e724409-8d89-48e1-b659-627406f7be55,acf06a6e-8569-40f2-aa11-f321a5f46d98,2021/08/24,ローソン松山大街道二丁目店,ロソン松山大街道二丁目店,有限会社ユルト
382019,76,愛媛県,松山市,ローソン勝山通り店,,ローソンカツヤマドオリテン,飲食店営業,,松山市勝山町1丁目11-2,松山市勝山町１丁目１１－２,,,,089-943-5996,,株式会社カズエンタープライズ,,坂本千寿子,第752号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,ローソン勝山通り店,089,089-943-5996,,,,松山市勝山町１丁目１１－２,愛媛県松山市勝山町１丁目１１－２,,193800,38,38201,勝山町１,,2021/08/24,2021/08/24,,2026/09/30,株式会社カズエンタープライズ,坂本千寿子,,,,,,,,,第752号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ロソン勝山通り店089-943-599619380038201,463ad446-227a-4fbe-b478-ffe528731284,株式会社カズエンタープライズ,c29cd0e7-50a6-405f-8a04-c0f9fa20bc42,4e66b811-48ee-4997-ab02-e6711341531a,2021/08/24,ローソン勝山通り店,ロソン勝山通り店,株式会社カズエンタープライズ
382019,77,愛媛県,松山市,創作居酒屋 幸せ,,ソウサクイザカヤ シアワセ,飲食店営業,,松山市一番町２丁目５－８かな美荘１０１号,松山市一番町２丁目５－８,かな美荘１０１号,,,,稲岡秀紀,,,,第753号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,創作居酒屋 幸せ,089,,,,,松山市一番町２丁目５－８,愛媛県松山市一番町２丁目５－８,かな美荘１０１号,193745,38,38201,一番町２,,2021/08/24,2021/08/24,,2026/09/30,,稲岡秀紀  ,,,,,,,,,第753号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,創作居酒屋幸せ19374538201,1208b797-0488-4a62-a3b9-12b2a8cf0699,,personal,5f25fead-74c8-4372-82ff-b20f3991d663,2021/08/24,創作居酒屋　幸せ,創作居酒屋幸せ,
382019,78,愛媛県,松山市,まつや,,マツヤ,飲食店営業,,松山市空港通４丁目４－１０,松山市空港通４丁目４－１０,,,,089-971-4607,松本剛,,,,第754号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,まつや,089,089-971-4607,,,,松山市空港通４丁目４－１０,愛媛県松山市空港通４丁目４－１０,,193846,38,38201,空港通４,,2021/08/24,2021/08/24,,2026/09/30,,松本剛  ,,,,,,,,,第754号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,まつや089-971-460719384638201,8259266a-7a91-42ba-b71d-b6b33f6fb78e,,personal,bec73535-51e0-430b-a0fc-0bbe834581ae,2021/08/24,まつや,まつや,
382019,79,愛媛県,松山市,コープ カフェテリア,,コープ カフェテリア,飲食店営業,,松山市文京町４番地２松山大学カルフール１階,松山市文京町４番地２,松山大学カルフール１階,,,089-924-9262,,松山大学生活協同組合,,寺嶋健史,第755号,2021/8/24,2021/8/24,,2026/9/30,,,,,,377,コープ カフェテリア,089,089-924-9262,,,,松山市文京町４番地２,愛媛県松山市文京町４番地２,松山大学カルフール１階,194045,38,38201,文京町,,2021/08/24,2021/08/24,,2026/09/30,松山大学生活協同組合,寺嶋健史,,,,,,,,,第755号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,コプカフェテリア089-924-926219404538201,d603245a-6509-4e8a-be5a-14c0a1a21209,松山大学生活協同組合,51b4253f-4061-4e57-8038-1233fa1c41a6,c8b5dd9b-bf16-4aff-9913-f7df5a4d6e38,2021/08/24,コープ　カフェテリア,コプカフェテリア,松山大学生活協同組合
382019,80,愛媛県,松山市,セブンーイレブン松山立花１丁目店,,セブンーイレブンマツヤマタチバナイッチョウメテン,飲食店営業,,松山市立花１丁目２－４１,松山市立花１丁目２－４１,,,,089-933-3511,,ＰＡＰＩＫＵＲＯ３２ 株式会社,,芳野友和,第756号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,セブンーイレブン松山立花１丁目店,089,089-933-3511,,,,松山市立花１丁目２－４１,愛媛県松山市立花１丁目２－４１,,193936,38,38201,立花１,,2021/08/25,2021/08/25,,2026/09/30,ＰＡＰＩＫＵＲＯ３２ 株式会社,芳野友和,,,,,,,,,第756号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,セブンイレブン松山立花１丁目店089-933-351119393638201,a6120a06-725d-4b98-bb5c-839ea0146c47,ＰＡＰＩＫＵＲＯ３２　株式会社,a0a99349-80d2-43b2-9f57-6ee142a7594b,2e4022e6-613e-4d71-8d90-bfb7bd1ea369,2021/08/25,セブンイレブン松山立花１丁目店,セブンイレブン松山立花１丁目店,ＰＡＰＩＫＵＲＯ３２　株式会社
382019,81,愛媛県,松山市,トータルケアサポート花みずき,,トータルケアサポートハナミズキ,飲食店営業,,松山市泉町23番地6 6F,松山市泉町２３番地６,６F,,,,,四国医療サービス株式会社,,??永英人,第757号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,トータルケアサポート花みずき,089,,,,,松山市泉町２３番地６,愛媛県松山市泉町２３番地６,６F,193743,38,38201,泉町,,2021/08/25,2021/08/25,,2026/09/30,四国医療サービス株式会社,??永英人,,,,,,,,,第757号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,トタルケアサポト花みずき19374338201,ada6c1aa-6236-4454-96a8-d4359657fbe4,四国医療サービス株式会社,13b93ffb-4404-467d-b759-f822df4bc8b4,eed0b0dd-4eab-40e1-8ffb-1f55e441d93c,2021/08/25,トータルケアサポート花みずき,トタルケアサポト花みずき,四国医療サービス株式会社
382019,82,愛媛県,松山市,どん・るーかす,,ドン・ルーカス,飲食店営業,,松山市紅葉町3-47,松山市紅葉町３－４７,,,,089-931-8265,村上靖光,,,,第758号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,どん・るーかす,089,089-931-8265,,,,松山市紅葉町３－４７,愛媛県松山市紅葉町３－４７,,194130,38,38201,紅葉町,,2021/08/25,2021/08/25,,2026/09/30,,村上靖光  ,,,,,,,,,第758号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,どんるかす089-931-826519413038201,d71a7c58-99da-4794-acd5-79f03f313707,,personal,37ad7a97-821a-45e2-8e02-ab3070c23e3e,2021/08/25,どん・るーかす,どんるかす,
382019,83,愛媛県,松山市,渡部製菓,,ワタナベセイカ,飲食店営業,,松山市南高井町1313-1,松山市南高井町１３１３－１,,,,089-975-7143,渡部英寛,,,,第760号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,渡部製菓,089,089-975-7143,,,,松山市南高井町１３１３－１,愛媛県松山市南高井町１３１３－１,,194108,38,38201,南高井町,,2021/08/25,2021/08/25,,2026/09/30,,渡部英寛  ,,,,,,,,,第760号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,渡部製菓089-975-714319410838201,1c094e39-560a-4d95-bd72-9992ce431448,,personal,75eee11e-07eb-4835-89c8-b1e3dc0cf03b,2021/08/25,渡部製菓,渡部製菓,
382019,84,愛媛県,松山市,玉川製パン所,,タマガワセイパンショ,飲食店営業,,松山市中央２丁目４０番地,松山市中央２丁目４０番地,,,,089-925-1868,,株式会社 玉川製パン所,,相原達也,第762号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,玉川製パン所,089,089-925-1868,,,,松山市中央２丁目４０番地,愛媛県松山市中央２丁目４０番地,,193958,38,38201,中央２,,2021/08/25,2021/08/25,,2026/09/30,株式会社 玉川製パン所,相原達也,,,,,,,,,第762号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,玉川製パン所089-925-186819395838201,bb6b5fcf-b636-4370-aba9-2252d2e87f1c,株式会社玉川製パン所,f618daa0-9607-41a3-b004-c9951837da7a,3e510de3-4cae-450f-896a-5dc52e81dcfe,2021/08/25,玉川製パン所,玉川製パン所,株式会社玉川製パン所
382019,85,愛媛県,松山市,ファミリーマート松山衣山店,,ファミリーマートマツヤマキヌヤマテン,飲食店営業,,松山市衣山1丁目188,松山市衣山１丁目１８８,,,,,,まくかお有限会社,,中田淳一郎,第765号,2021/8/25,2021/8/25,,2026/9/30,,,,,,377,ファミリーマート松山衣山店,089,,,,,松山市衣山１丁目１８８,愛媛県松山市衣山１丁目１８８,,193829,38,38201,衣山１,,2021/08/25,2021/08/25,,2026/09/30,まくかお有限会社,中田淳一郎,,,,,,,,,第765号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ファミリマト松山衣山店19382938201,b6fccd4e-b53a-4ad1-ad79-51b29fae51db,まくかお有限会社,a756e311-d8be-44f3-a457-7d5db5c803dd,93d8b883-0cd0-444f-967f-9db7415844a3,2021/08/25,ファミリーマート松山衣山店,ファミリマト松山衣山店,まくかお有限会社
382019,86,愛媛県,松山市,おにぎり風本,,オニギリカゼモト,飲食店営業,,松山市大街道１丁目１－７渡部ビル１F,松山市大街道１丁目１－７,渡部ビル１F,,,089-948-9858,板坂麻由,,,,第766号,2021/8/26,2021/8/26,,2026/9/30,,,,,,377,おにぎり風本,089,089-948-9858,,,,松山市大街道１丁目１－７,愛媛県松山市大街道１丁目１－７,渡部ビル１F,193774,38,38201,大街道１,,2021/08/26,2021/08/26,,2026/09/30,,板坂麻由  ,,,,,,,,,第766号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,おにぎり風本089-948-985819377438201,95b79e43-8704-4412-93ed-e64587c92318,,personal,77e4d76e-231a-4efb-bd95-a4d314100b9f,2021/08/26,おにぎり風本,おにぎり風本,
382019,87,愛媛県,松山市,プロント松山大街道店,,プロントマツヤマオオカイドウテン,飲食店営業,,松山市大街道２丁目５－９久保豊第１ビル１F,松山市大街道２丁目５－９,久保豊第１ビル１F,,,089-909-7899,,久保豊株式会社,,久保素子,第767号,2021/8/26,2021/8/26,,2026/9/30,,,,,,377,プロント松山大街道店,089,089-909-7899,,,,松山市大街道２丁目５－９,愛媛県松山市大街道２丁目５－９,久保豊第１ビル１F,193775,38,38201,大街道２,,2021/08/26,2021/08/26,,2026/09/30,久保豊株式会社,久保素子,,,,,,,,,第767号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,プロント松山大街道店089-909-789919377538201,59f255c7-e16f-459f-b912-4374fac1e093,久保豊株式会社,95561552-71f2-4106-9a60-2fd657041596,801caa48-d5ae-429d-936c-31033985e575,2021/08/26,プロント松山大街道店,プロント松山大街道店,久保豊株式会社
382019,88,愛媛県,松山市,ａｎｃｏ,,アンコ,飲食店営業,,松山市大街道２丁目３－４櫻井ビル２号２階,松山市大街道２丁目３－４,櫻井ビル２号２階,,,,大西安子,,,,第768号,2021/8/26,2021/8/26,,2026/9/30,,,,,,377,ａｎｃｏ,089,,,,,松山市大街道２丁目３－４,愛媛県松山市大街道２丁目３－４,櫻井ビル２号２階,193775,38,38201,大街道２,,2021/08/26,2021/08/26,,2026/09/30,,大西安子  ,,,,,,,,,第768号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ａｎｃｏ19377538201,8c28043c-a3b7-4375-8193-3fa1b1a197b8,,personal,0ec2cd21-ae08-4e58-b8c1-e8f3d794a24c,2021/08/26,ａｎｃｏ,ａｎｃｏ,
382019,89,愛媛県,松山市,ゆらゆら,,ユラユラ,飲食店営業,,松山市保健所管内,松山市保健所管内,,,,,松藤由美子,,,,第769号,2021/8/26,2021/8/26,,2026/9/30,,,,,,377,ゆらゆら,089,,,,,松山市保健所管内,愛媛県松山市保健所管内,,193715,38,38201,,,2021/08/26,2021/08/26,,2026/09/30,,松藤由美子  ,,,,,,,,,第769号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ゆらゆら19371538201,b991eb7c-54c0-4a08-85f3-d7d528f55849,,personal,847424c6-0973-4d4d-aa47-6745c2a4e42e,2021/08/26,ゆらゆら,ゆらゆら,
