,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鶏笑　関店,,トリショウセキテン,岐阜県関市弥生町３丁目２－３７,岐阜県関市弥生町３丁目２－３７,,0575-29-3720,飲食店営業 そうざい屋 弁当屋   ,飲食店営業,そうざい屋,弁当屋,,,,,山田 貴司,ﾔﾏﾀﾞﾀｶｼ,,R4.7.6,R4.7.6,R9.11.30,新規,56000320,,関保健所,鶏笑　関店,0575,0575-29-3720,,,,岐阜県関市弥生町３丁目２－３７,岐阜県関市弥生町３丁目２－３７,,106772,岐阜県,関市,弥生町３,,2022/07/06,2022/07/06,,2027/11/30,,山田 貴司,,,,,,,,,56000320,新規,飲食店営業,そうざい屋 弁当屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,鶏笑　関店,鶏笑関店,,,1,,,,,トリショウセキテン
Cafe PALANTINE,,カフェ　パランタイン,岐阜県関市十六所41-55,岐阜県関市十六所４１－５５,,,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,東　洋治郎,ﾋｶﾞｼﾖｳｼﾞﾛｳ,,R4.7.15,R4.7.15,R9.11.30,新規,56000323,,関保健所,Cafe PALANTINE,0575,,,,,岐阜県関市十六所４１－５５,岐阜県関市十六所４１－５５,,106604,岐阜県,関市,十六所,,2022/07/15,2022/07/15,,2027/11/30,,東　洋治郎,,,,,,,,,56000323,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｃａｆｅ　ＰＡＬＡＮＴＩＮＥ,ＣａｆｅＰＡＬＡＮＴＩＮＥ,,,2,,,,,カフェ　パランタイン
Cafe PALANTINE,,カフェ　パランタイン,岐阜県関市十六所41-55,岐阜県関市十六所４１－５５,,,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,東　洋治郎,ﾋｶﾞｼﾖｳｼﾞﾛｳ,,R4.7.15,R4.7.15,R9.11.30,新規,56000324,,関保健所,Cafe PALANTINE,0575,,,,,岐阜県関市十六所４１－５５,岐阜県関市十六所４１－５５,,106604,岐阜県,関市,十六所,,2022/07/15,2022/07/15,,2027/11/30,,東　洋治郎,,,,,,,,,56000324,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,Ｃａｆｅ　ＰＡＬＡＮＴＩＮＥ,ＣａｆｅＰＡＬＡＮＴＩＮＥ,,,2,,,,,カフェ　パランタイン
郡上八幡やな,,グジョウハチマンヤナ,岐阜県郡上市八幡町稲成３－６,岐阜県郡上市八幡町稲成３－６,,0575653495,水産製品製造業 水産製品製造業    ,水産製品製造業,水産製品製造業,,,,,,株式会社　名畑組,ｶﾌﾞｼｷｶｲｼｬ ﾅﾊﾞﾀｸﾞﾐ,岐阜県郡上市八幡町稲成８１９,R4.7.6,R4.7.6,R10.2.29,新規,57000311,,関保健所,郡上八幡やな,0575,0575-65-3495,,,,岐阜県郡上市八幡町稲成３－６,岐阜県郡上市八幡町稲成３－６,,108829,岐阜県,郡上市,八幡町稲成,,2022/07/06,2022/07/06,,2028/02/29,株式会社　名畑組,,,岐阜県郡上市八幡町稲成８１９,岐阜県郡上市八幡町稲成８１９,,108829,岐阜県,郡上市,八幡町稲成,57000311,新規,水産製品製造業,水産製品製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,郡上八幡やな,郡上八幡やな,株式会社名畑組,,2,,,,,グジョウハチマンヤナ
郡上八幡やな,,グジョウハチマンヤナ,岐阜県郡上市八幡町稲成３－６,岐阜県郡上市八幡町稲成３－６,,0575653495,飲食店営業 一般食堂    ,飲食店営業,一般食堂,,,,,,株式会社　名畑組,ｶﾌﾞｼｷｶｲｼｬ ﾅﾊﾞﾀｸﾞﾐ,岐阜県郡上市八幡町稲成８１９,R4.7.6,R4.7.6,R10.2.29,新規,57000312,,関保健所,郡上八幡やな,0575,0575-65-3495,,,,岐阜県郡上市八幡町稲成３－６,岐阜県郡上市八幡町稲成３－６,,108829,岐阜県,郡上市,八幡町稲成,,2022/07/06,2022/07/06,,2028/02/29,株式会社　名畑組,,,岐阜県郡上市八幡町稲成８１９,岐阜県郡上市八幡町稲成８１９,,108829,岐阜県,郡上市,八幡町稲成,57000312,新規,飲食店営業,一般食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,郡上八幡やな,郡上八幡やな,株式会社名畑組,,2,,,,,グジョウハチマンヤナ
ＲＡＶＩ,,ラビ,岐阜県郡上市八幡町中坪３－４－１,岐阜県郡上市八幡町中坪３－４－１,,0575-65-5558,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,山下　一宇,ﾔﾏｼﾀ　ｶｽﾞｲｴ,,R4.6.13,R4.6.13,R10.2.29,新規,57000321,,関保健所,ＲＡＶＩ,0575,0575-65-5558,,,,岐阜県郡上市八幡町中坪３－４－１,岐阜県郡上市八幡町中坪３－４－１,,108864,岐阜県,郡上市,八幡町中坪３,,2022/06/13,2022/06/13,,2028/02/29,,山下　一宇,,,,,,,,,57000321,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,ＲＡＶＩ,ＲＡＶＩ,,,1,,,,,ラビ
Ｒｉｓｅ　ｃａｆｅ,,ライズカフェ,岐阜県郡上市八幡町小野６８８,岐阜県郡上市八幡町小野６８８,,0575-74-0026,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,勝水　嘉寿子,ｶﾂﾐｽﾞ　ｶｽﾞｺ,,R4.6.27,R4.6.27,R10.2.29,新規,57000323,,関保健所,Ｒｉｓｅ　ｃａｆｅ,0575,0575-74-0026,,,,岐阜県郡上市八幡町小野６８８,岐阜県郡上市八幡町小野６８８,,108839,岐阜県,郡上市,八幡町小野６,,2022/06/27,2022/06/27,,2028/02/29,,勝水　嘉寿子,,,,,,,,,57000323,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｒｉｓｅ　ｃａｆｅ,Ｒｉｓｅｃａｆｅ,,,1,,,,,ライズカフェ
おにぎり一番,,オニギリイチバン,岐阜県郡上市白鳥町恩地１１－１,岐阜県郡上市白鳥町恩地１１－１,,090-8220-8674,飲食店営業 弁当屋    ,飲食店営業,弁当屋,,,,,弁当屋,今園　恵,ｲﾏｿﾞﾉ　ﾒｸﾞﾐ,,R4.7.1,R4.7.1,R9.11.30,新規,57000328,,関保健所,おにぎり一番,0575,090-8220-8674,,,,岐阜県郡上市白鳥町恩地１１－１,岐阜県郡上市白鳥町恩地１１－１,,108803,岐阜県,郡上市,白鳥町恩地,,2022/07/01,2022/07/01,,2027/11/30,,今園　恵,,,,,,,,,57000328,新規,飲食店営業,弁当屋 弁当屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,おにぎり一番,おにぎり一番,,,1,,,,,オニギリイチバン
こまめちゃん,,コマメチャン,岐阜県郡上市白鳥町石徹白３－３２－１,岐阜県郡上市白鳥町石徹白３－３２－１,,090-4234-0478,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,須甲　真紀,ｽｺｳ　ﾏｷ,,R4.7.14,R4.7.14,R9.11.30,新規,57000331,,関保健所,こまめちゃん,0575,090-4234-0478,,,,岐阜県郡上市白鳥町石徹白３－３２－１,岐阜県郡上市白鳥町石徹白３－３２－１,,108801,岐阜県,郡上市,白鳥町石徹白,,2022/07/14,2022/07/14,,2027/11/30,,須甲　真紀,,,,,,,,,57000331,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,こまめちゃん,こまめちゃん,,,1,,,,,コマメチャン
灯,,アカリ,岐阜県郡上市八幡町島谷１０８３番地１５,岐阜県郡上市八幡町島谷１０８３番地１５,,0575652611,飲食店営業 居酒屋    ,飲食店営業,居酒屋,,,,,居酒屋,清水　桂太,ｼﾐｽﾞ　ｹｲﾀ,,R4.7.28,R4.7.28,R9.8.31,新規,57000347,,関保健所,灯,0575,0575-65-2611,,,,岐阜県郡上市八幡町島谷１０８３番地１５,岐阜県郡上市八幡町島谷１０８３番地１５,,108852,岐阜県,郡上市,八幡町島谷,,2022/07/28,2022/07/28,,2027/08/31,,清水　桂太,,,,,,,,,57000347,新規,飲食店営業,居酒屋 居酒屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,灯,灯,,,1,,,,,アカリ
𠮷野家　郡上八幡店,,ヨシノヤグジョウハチマンテン,岐阜県郡上市八幡町城南町字ヤナシマ２２０番１,岐阜県郡上市八幡町城南町字ヤナシマ２２０番１,,0575-66-0026,飲食店営業 レストラン    ,飲食店営業,レストラン,,,,,レストラン,株式会社中日本𠮷野家,ｶﾌﾞｼｷｶｲｼｬﾅｶﾆﾎﾝﾖｼﾉﾔ,東京都中央区日本橋箱崎町３６番２号,R4.7.28,R4.7.28,R9.8.31,新規,57000348,,関保健所,𠮷野家　郡上八幡店,0575,0575-66-0026,,,,岐阜県郡上市八幡町城南町字ヤナシマ２２０番１,岐阜県郡上市八幡町城南町字ヤナシマ２２０番１,,108856,岐阜県,郡上市,八幡町城南町,,2022/07/28,2022/07/28,,2027/08/31,株式会社中日本𠮷野家,,,東京都中央区日本橋箱崎町３６番２号,東京都中央区日本橋箱崎町３６番２号,,72998,東京都,中央区,日本橋箱崎町,57000348,新規,飲食店営業,レストラン レストラン,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,𠮷野家　郡上八幡店,𠮷野家郡上八幡店,株式会社中日本𠮷野家,,1,,,,,ヨシノヤグジョウハチマンテン
丸一清水珈琲,,マルイチシミズコーヒー,岐阜県郡上市八幡町島谷字山本６７３－６,岐阜県郡上市八幡町島谷字山本６７３－６,,090-6598-1471,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,清水　恒貴,ｼﾐｽﾞ ﾂﾈﾀｶ,,R4.7.28,R4.7.28,R9.8.31,新規,57000352,,関保健所,丸一清水珈琲,0575,090-6598-1471,,,,岐阜県郡上市八幡町島谷字山本６７３－６,岐阜県郡上市八幡町島谷字山本６７３－６,,108852,岐阜県,郡上市,八幡町島谷,,2022/07/28,2022/07/28,,2027/08/31,,清水　恒貴,,,,,,,,,57000352,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,丸一清水珈琲,丸一清水珈琲,,,1,,,,,マルイチシミズコーヒー
エスニックレストラン　ＭＡＲＵ,,エスニックレストランマル,岐阜県郡上市八幡町島谷字中薮５４２,岐阜県郡上市八幡町島谷字中薮５４２,,0575-65-2225,飲食店営業 レストラン    ,飲食店営業,レストラン,,,,,レストラン,上杉　彩,ｳｴｽｷﾞﾋｶﾘ,,R4.7.28,R4.7.28,R9.8.31,新規,57000357,,関保健所,エスニックレストラン　ＭＡＲＵ,0575,0575-65-2225,,,,岐阜県郡上市八幡町島谷字中薮５４２,岐阜県郡上市八幡町島谷字中薮５４２,,108852,岐阜県,郡上市,八幡町島谷,,2022/07/28,2022/07/28,,2027/08/31,,上杉　彩,,,,,,,,,57000357,新規,飲食店営業,レストラン レストラン,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,エスニックレストラン　ＭＡＲＵ,エスニックレストランＭＡＲＵ,,,1,,,,,エスニックレストランマル
スマイリーピザ,,スマイリーピザ,岐阜県郡上市八幡町小野６８８－１,岐阜県郡上市八幡町小野６８８－１,,090-2922-3616,飲食店営業 その他    ,飲食店営業,その他,,,,,その他,久田　耕次郎,ﾋｻﾀﾞ　ｺｳｼﾞﾛｳ,,R4.7.26,R4.7.26,R10.2.29,新規,57000360,,関保健所,スマイリーピザ,0575,090-2922-3616,,,,岐阜県郡上市八幡町小野６８８－１,岐阜県郡上市八幡町小野６８８－１,,108839,岐阜県,郡上市,八幡町小野６,,2022/07/26,2022/07/26,,2028/02/29,,久田　耕次郎,,,,,,,,,57000360,新規,飲食店営業,その他 その他,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スマイリーピザ,スマイリピザ,,,1,,,,,スマイリーピザ
株式会社　栃洞屋,,トチボラヤ,岐阜県郡上市白鳥町六ノ里８２７番地,岐阜県郡上市白鳥町六ノ里８２７番地,,0575-84-1588,飲食店営業 一般食堂    ,飲食店営業,一般食堂,,,,,一般食堂,株式会社　栃洞屋,ﾄﾁﾎﾞﾗﾔ,岐阜県郡上市白鳥町六ノ里１０８８－１番地,R4.7.28,R4.7.28,R9.11.30,新規,57000361,,関保健所,株式会社　栃洞屋,0575,0575-84-1588,,,,岐阜県郡上市白鳥町六ノ里８２７番地,岐阜県郡上市白鳥町六ノ里８２７番地,,108817,岐阜県,郡上市,白鳥町六ノ里,,2022/07/28,2022/07/28,,2027/11/30,株式会社　栃洞屋,,,岐阜県郡上市白鳥町六ノ里１０８８－１番地,岐阜県郡上市白鳥町六ノ里１０８８－１番地,,108817,岐阜県,郡上市,白鳥町六ノ里,57000361,新規,飲食店営業,一般食堂 一般食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社栃洞屋,株式会社栃洞屋,株式会社栃洞屋,,1,,,,,トチボラヤ
暮らすファームＳｕｎｐｏ,,クラスファームサンポ,岐阜県加茂郡白川町黒川２４１１－１,岐阜県加茂郡白川町黒川２４１１－１,,,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,児嶋　健,ｺｼﾞﾏ ｹﾝ,,R4.6.6,R4.6.6,R9.11.30,新規,58000652,,可茂保健所,暮らすファームＳｕｎｐｏ,0574,,,,,岐阜県加茂郡白川町黒川２４１１－１,岐阜県加茂郡白川町黒川２４１１－１,,109655,岐阜県,加茂郡白川町,黒川,,2022/06/06,2022/06/06,,2027/11/30,,児嶋　健,,,,,,,,,58000652,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,暮らすファームＳｕｎｐｏ,暮らすファムＳｕｎｐｏ,,,1,,,,,クラスファームサンポ
ミニストップ川合大橋店,,ミニストップカワイオオハシテン,岐阜県可児市川合北１丁目５,岐阜県可児市川合北１丁目５,,0574-62-9730,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,,金　悦子,ｷﾑ ｴﾂｺ,,R4.6.24,R4.6.24,R10.5.31,新規,58000662,,可茂保健所,ミニストップ川合大橋店,0574,0574-62-9730,,,,岐阜県可児市川合北１丁目５,岐阜県可児市川合北１丁目５,,108449,岐阜県,可児市,川合北１,,2022/06/24,2022/06/24,,2028/05/31,,金　悦子,,,,,,,,,58000662,新規,飲食店営業,コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ミニストップ川合大橋店,ミニストップ川合大橋店,,ミニストップ,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ミニストップカワイオオハシテン
ラトリエ　ブラン,,ラトリエ　ブラン,岐阜県可児市下恵土字野林２９９６　ＹＨＫビル　１Ｄ室,岐阜県可児市下恵土字野林２９９６,ＹＨＫビル １Ｄ室,,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,塚本　昌和,ﾂｶﾓﾄ ﾏｻｶｽﾞ,,R4.7.4,R4.7.4,R10.5.31,新規,58000670,,可茂保健所,ラトリエ　ブラン,0574,,,,,岐阜県可児市下恵土字野林２９９６,岐阜県可児市下恵土字野林２９９６,ＹＨＫビル １Ｄ室,108337,岐阜県,可児市,下恵土,,2022/07/04,2022/07/04,,2028/05/31,,塚本　昌和,,,,,,,,,58000670,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,ラトリエ　ブラン,ラトリエブラン,,,1,,,,,ラトリエ　ブラン
ファミリーマート可児土田店,,ファミリーマートカニドタテン,岐阜県可児市土田字北裏４２６７番地４１,岐阜県可児市土田字北裏４２６７番地４１,,0574-23-2641,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,,三宅　正己,ﾐﾔｹ ﾏｻﾐ,,R4.7.5,R4.7.5,R10.5.31,新規,58000673,,可茂保健所,ファミリーマート可児土田店,0574,0574-23-2641,,,,岐阜県可児市土田字北裏４２６７番地４１,岐阜県可児市土田字北裏４２６７番地４１,,108343,岐阜県,可児市,土田,,2022/07/05,2022/07/05,,2028/05/31,,三宅　正己,,,,,,,,,58000673,新規,飲食店営業,コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート可児土田店,ファミリマト可児土田店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートカニドタテン
竹一林屋,,チクリンヤ,岐阜県可児市帷子新町２丁目６０,岐阜県可児市帷子新町２丁目６０,,090-7024-7769,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,合資会社かえる,ｶｴﾙ,岐阜県可児市帷子新町２丁目６０,R4.7.14,R4.7.14,R10.5.31,新規,58000675,,可茂保健所,竹一林屋,0574,090-7024-7769,,,,岐阜県可児市帷子新町２丁目６０,岐阜県可児市帷子新町２丁目６０,,108461,岐阜県,可児市,帷子新町２,,2022/07/14,2022/07/14,,2028/05/31,合資会社かえる,,,岐阜県可児市帷子新町２丁目６０,岐阜県可児市帷子新町２丁目６０,,108461,岐阜県,可児市,帷子新町２,58000675,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,竹一林屋,竹一林屋,合資会社かえる,,1,,,,,チクリンヤ
新丸山ダムＣ群宿舎食堂,,シンマルヤマダムシーグンシュクシャショクドウ,岐阜県可児郡御嵩町御嵩字御嵩南山２１８８－４６,岐阜県可児郡御嵩町御嵩字御嵩南山２１８８－４６,,,飲食店営業 給食（事業所）    ,飲食店営業,給食（事業所）,,,,,,株式会社ホクショク,ﾎｸｼｮｸ,北海道札幌市北区屯田五条１０丁目１０番２４号,R4.7.14,R4.7.14,R10.2.29,新規,58000676,,可茂保健所,新丸山ダムＣ群宿舎食堂,0574,,,,,岐阜県可児郡御嵩町御嵩字御嵩南山２１８８－４６,岐阜県可児郡御嵩町御嵩字御嵩南山２１８８－４６,,109708,岐阜県,可児郡御嵩町,御嵩,,2022/07/14,2022/07/14,,2028/02/29,株式会社ホクショク,,,北海道札幌市北区屯田五条１０丁目１０番２４号,北海道札幌市北区屯田五条１０丁目１０番２４号,,1837,北海道,札幌市北区,屯田五条１０,58000676,新規,飲食店営業,給食（事業所）,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,新丸山ダムＣ群宿舎食堂,新丸山ダムＣ群宿舎食堂,株式会社ホクショク,,1,,,,,シンマルヤマダムシーグンシュクシャショクドウ
カンティー,,カンティー,岐阜県美濃加茂市太田町２５４１－６　美濃加茂シティハイツ１０１,岐阜県美濃加茂市太田町２５４１－６,美濃加茂シティハイツ１０１,0574-28-6058,飲食店営業 レストラン    ,飲食店営業,レストラン,,,,,,ＧＣ　ＳＵＲＡＪ,ｼﾞｼ ｽﾗｽﾞ,,R4.7.8,R4.7.8,R9.8.31,新規,58000677,,可茂保健所,カンティー,0574,0574-28-6058,,,,岐阜県美濃加茂市太田町２５４１－６,岐阜県美濃加茂市太田町２５４１－６,美濃加茂シティハイツ１０１,107374,岐阜県,美濃加茂市,太田町,,2022/07/08,2022/07/08,,2027/08/31,,ＧＣ　ＳＵＲＡＪ,,,,,,,,,58000677,新規,飲食店営業,レストラン,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,カンティー,カンティ,,,1,,,,,カンティー
日果,,ヒカ,岐阜県加茂郡白川町黒川１１５７－２,岐阜県加茂郡白川町黒川１１５７－２,,080-7808-3650,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,有限会社フジ製作所,ﾌｼﾞｾｲｻｸｼｮ,岐阜県加茂郡白川町黒川８９８,R4.7.14,R4.7.14,R9.11.30,新規,58000678,,可茂保健所,日果,0574,080-7808-3650,,,,岐阜県加茂郡白川町黒川１１５７－２,岐阜県加茂郡白川町黒川１１５７－２,,109655,岐阜県,加茂郡白川町,黒川,,2022/07/14,2022/07/14,,2027/11/30,有限会社フジ製作所,,,岐阜県加茂郡白川町黒川８９８,岐阜県加茂郡白川町黒川８９８,,109655,岐阜県,加茂郡白川町,黒川,58000678,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,日果,日果,有限会社フジ製作所,,1,,,,,ヒカ
５０（ファイブオー）,,ファイブオー,岐阜県可児市下恵土３２３１ー１７,岐阜県可児市下恵土３２３１ー１７,,090-1747-3305,飲食店営業 レストラン    ,飲食店営業,レストラン,,,,,,山岡　鉄也,ﾔﾏｵｶ ﾃﾂﾔ,,R4.7.21,R4.7.21,R10.5.31,新規,58000681,,可茂保健所,５０（ファイブオー）,0574,090-1747-3305,,,,岐阜県可児市下恵土３２３１ー１７,岐阜県可児市下恵土３２３１－１７,,108337,岐阜県,可児市,下恵土,,2022/07/21,2022/07/21,,2028/05/31,,山岡　鉄也,,,,,,,,,58000681,新規,飲食店営業,レストラン,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,５０（ファイブオー）,５０ファイブオ,,,1,,,,,ファイブオー
内堀醸造株式会社,,ウチボリジョウゾウ,岐阜県加茂郡八百津町伊岐津志４３７－１,岐阜県加茂郡八百津町伊岐津志４３７－１,,0574-43-1185,密封包装食品製造業 密封包装食品製造業    ,密封包装食品製造業,密封包装食品製造業,,,,,,内堀醸造株式会社,ｳﾁﾎﾞﾘｼﾞｮｳｿﾞｳ,岐阜県加茂郡八百津町伊岐津志４３７－１,R4.7.21,R4.7.21,R9.11.30,新規,58000684,,可茂保健所,内堀醸造株式会社,0574,0574-43-1185,,,,岐阜県加茂郡八百津町伊岐津志４３７－１,岐阜県加茂郡八百津町伊岐津志４３７－１,,109676,岐阜県,加茂郡八百津町,伊岐津志,,2022/07/21,2022/07/21,,2027/11/30,内堀醸造株式会社,,,岐阜県加茂郡八百津町伊岐津志４３７－１,岐阜県加茂郡八百津町伊岐津志４３７－１,,109676,岐阜県,加茂郡八百津町,伊岐津志,58000684,新規,密封包装食品製造業,密封包装食品製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,内堀醸造株式会社,内堀醸造株式会社,内堀醸造株式会社,,1,,,,,ウチボリジョウゾウ
ファミリーマート美濃加茂田島一丁目店,,ファミリーマートミノカモタジマイッチョウメテン,岐阜県美濃加茂市田島町１丁目１３番地,岐阜県美濃加茂市田島町１丁目１３番地,,0574-24-1124,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,,株式会社ランド,ﾗﾝﾄﾞ,岐阜県加茂郡富加町羽生２２４８番地　ＦｕｌｌＨｏｕｓｅⅡ２０３号,R4.7.21,R4.7.21,R9.8.31,新規,58000695,,可茂保健所,ファミリーマート美濃加茂田島一丁目店,0574,0574-24-1124,,,,岐阜県美濃加茂市田島町１丁目１３番地,岐阜県美濃加茂市田島町１丁目１３番地,,107401,岐阜県,美濃加茂市,田島町１,,2022/07/21,2022/07/21,,2027/08/31,株式会社ランド,,,岐阜県加茂郡富加町羽生２２４８番地　ＦｕｌｌＨｏｕｓｅⅡ２０３号,岐阜県加茂郡富加町羽生２２４８番地ＦｕｌｌＨｏｕｓｅⅡ２０３号,,109669,岐阜県,加茂郡富加町,羽生,58000695,新規,飲食店営業,コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート美濃加茂田島一丁目店,ファミリマト美濃加茂田島一丁目店,株式会社ランド,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートミノカモタジマイッチョウメテン
鳥やす,,トリヤス,岐阜県加茂郡坂祝町酒倉４４２番地,岐阜県加茂郡坂祝町酒倉４４２番地,,080-6969-4690,飲食店営業 居酒屋    ,飲食店営業,居酒屋,,,,,,株式会社グローアップ,ｸﾞﾛｰｱｯﾌﾟ,岐阜県郡上市高鷲町鮎立５４３４番地,R4.7.21,R4.7.21,R10.2.29,新規,58000723,,可茂保健所,鳥やす,0574,080-6969-4690,,,,岐阜県加茂郡坂祝町酒倉４４２番地,岐阜県加茂郡坂祝町酒倉４４２番地,,109635,岐阜県,加茂郡坂祝町,酒倉,,2022/07/21,2022/07/21,,2028/02/29,株式会社グローアップ,,,岐阜県郡上市高鷲町鮎立５４３４番地,岐阜県郡上市高鷲町鮎立５４３４番地,,108818,岐阜県,郡上市,高鷲町鮎立,58000723,新規,飲食店営業,居酒屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,鳥やす,鳥やす,株式会社グローアップ,,1,,,,,トリヤス
まつやのおやつ,,マツヤノオヤツ,岐阜県可児郡御嵩町古屋敷２９５－１,岐阜県可児郡御嵩町古屋敷２９５－１,,,飲食店営業 五平もち    ,飲食店営業,五平もち,,,,,,松尾　なおみ,ﾏﾂｵ ﾅｵﾐ,,R4.7.22,R4.7.22,R10.2.29,新規,58000724,,可茂保健所,まつやのおやつ,0574,,,,,岐阜県可児郡御嵩町古屋敷２９５－１,岐阜県可児郡御嵩町古屋敷２９５－１,,109705,岐阜県,可児郡御嵩町,古屋敷,,2022/07/22,2022/07/22,,2028/02/29,,松尾　なおみ,,,,,,,,,58000724,新規,飲食店営業,五平もち,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,まつやのおやつ,まつやのおやつ,,,1,,,,,マツヤノオヤツ
