https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,56,愛媛県,松山市,サニーマート森松店,,,飲食店営業,上記以外の飲食店営業,松山市森松町２７６－４,,,,089-969-0078,,株式会社サニーマート,,代表取締役,中村 彰宏,第00000074号,R3.4.23,R3.4.23,,R8.6.30,,,,,,377,サニーマート森松店,089,089-969-0078,,,,松山市森松町２７６－４,愛媛県松山市森松町２７６－４,,194131,38,38201,森松町,,2021/04/23,2021/04/23,,2026/06/30,株式会社サニーマート,中村 彰宏,,,,,,,,,第00000074号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,サニマト森松店089-969-007819413138201,0f42a0dc-3738-46b7-9ee7-c06150564866,株式会社サニーマート,6b536216-f545-4a3b-82dc-8ee98546bdf1,dc3ec8e0-3f86-45d7-a3f5-8f2dbe9d3efc,2021/04/23,サニーマート森松店,サニマト森松店,株式会社サニーマート
382019,57,愛媛県,松山市,サニーマート束本店,,,飲食店営業,上記以外の飲食店営業,松山市束本１丁目８－５,,,,089-932-3248,,株式会社サニーマート,,代表取締役,中村 彰宏,第00000075号,R3.4.23,R3.4.23,,R8.6.30,,,,,,377,サニーマート束本店,089,089-932-3248,,,,松山市束本１丁目８－５,愛媛県松山市束本１丁目８－５,,193959,38,38201,束本１,,2021/04/23,2021/04/23,,2026/06/30,株式会社サニーマート,中村 彰宏,,,,,,,,,第00000075号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,サニマト束本店089-932-324819395938201,caacd736-b727-487a-8af1-1ecfb1da3615,株式会社サニーマート,6b536216-f545-4a3b-82dc-8ee98546bdf1,17472b4d-e586-4ba3-a63f-8ff1f1c6cbac,2021/04/23,サニーマート束本店,サニマト束本店,株式会社サニーマート
382019,58,愛媛県,松山市,ナイトイン・世津子,,,飲食店営業,上記以外の飲食店営業,松山市北条辻１４０６－１,３７３ＨＯＵＳＥ １Ｆ,,,,渡部 利恵,,,,,第00000077号,R3.4.26,R3.4.26,,R8.6.30,,,,,,377,ナイトイン・世津子,089,,,,,松山市北条辻１４０６－１,愛媛県松山市北条辻１４０６－１,３７３ＨＯＵＳＥ １Ｆ,194345,38,38201,北条辻,,2021/04/26,2021/04/26,,2026/06/30,,渡部 利恵  ,,,,,,,,,第00000077号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ナイトイン世津子19434538201,11e91bd5-1ca6-445f-803a-051e2d77de4a,,personal,39b443d9-db6d-4f68-a90b-7af4995cb04c,2021/04/26,ナイトイン・世津子,ナイトイン世津子,
382019,59,愛媛県,松山市,Ｃｈａｚｅｌ,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目９－４,Ｔ－ＹＯＵＮＧビル2Ｆ,,,,西岡 一樹,,,,,第00000082号,R3.4.26,R3.4.26,,R8.6.30,,,,,,377,Ｃｈａｚｅｌ,089,,,,,松山市二番町１丁目９－４,愛媛県松山市二番町１丁目９－４,Ｔ－ＹＯＵＮＧビル2Ｆ,194002,38,38201,二番町１,,2021/04/26,2021/04/26,,2026/06/30,,西岡 一樹  ,,,,,,,,,第00000082号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,Ｃｈａｚｅｌ19400238201,a0aa0f88-0c20-4525-9785-8ea8fdb83b5c,,personal,1222331d-3af7-4d0c-8075-c54a7f6c8f25,2021/04/26,Ｃｈａｚｅｌ,Ｃｈａｚｅｌ,
382019,60,愛媛県,松山市,ハナウタ,,,飲食店営業,上記以外の飲食店営業,松山市土居田町４０６－５,土居田町ビル１階,,,089-989-9116,佐伯 和子,,,,,第00000084号,R3.4.27,R3.4.27,,R8.6.30,,,,,,377,ハナウタ,089,089-989-9116,,,,松山市土居田町４０６－５,愛媛県松山市土居田町４０６－５,土居田町ビル１階,193968,38,38201,土居田町,,2021/04/27,2021/04/27,,2026/06/30,,佐伯 和子  ,,,,,,,,,第00000084号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ハナウタ089-989-911619396838201,6c2caf39-8d0c-41c2-a31e-1bf179ded905,,personal,4d3b9993-ed4d-4e75-a98b-db9e7fbc383a,2021/04/27,ハナウタ,ハナウタ,
382019,61,愛媛県,松山市,よいさー,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目５－８,栄ビル１Ｆ東,,,,,株式会社よいさー,,代表取締役,浦川 伸,第00000087号,R3.4.27,R3.4.27,,R8.6.30,,,,,,377,よいさー,089,,,,,松山市二番町１丁目５－８,愛媛県松山市二番町１丁目５－８,栄ビル１Ｆ東,194002,38,38201,二番町１,,2021/04/27,2021/04/27,,2026/06/30,株式会社よいさー,浦川 伸,,,,,,,,,第00000087号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,よいさ19400238201,a83bdc06-808d-41ea-b8ec-b1f5fa9ffffc,株式会社よいさー,bd64d55d-09c9-4cb4-9f55-d1c040499ea2,b91f8ebf-8025-412e-88a9-f073eb31e683,2021/04/27,よいさー,よいさ,株式会社よいさー
382019,62,愛媛県,松山市,古川屋台 ソウヅ 南堀端店,,,飲食店営業,上記以外の飲食店営業,松山市南堀端町６－２３,,,,913-1088,,株式会社昇,,代表取締役,石田 博康,第00000090号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,古川屋台 ソウヅ 南堀端店,089,089-913-1088,,,,松山市南堀端町６－２３,愛媛県松山市南堀端町６－２３,,194110,38,38201,南堀端町,,2021/04/28,2021/04/28,,2026/06/30,株式会社昇,石田 博康,,,,,,,,,第00000090号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,古川屋台ソウヅ南堀端店089-913-108819411038201,4f7a0782-6642-42f6-85a1-9f90a58dd743,株式会社昇,e5b20b14-026e-4db2-b9fd-45583e1c3085,c64866a6-144f-4ce2-94ac-9e1258f327a2,2021/04/28,古川屋台　ソウヅ　南堀端店,古川屋台ソウヅ南堀端店,株式会社昇
382019,63,愛媛県,松山市,燦,,,飲食店営業,上記以外の飲食店営業,松山市山越６丁目７－５３,花吉ビル１Ｆ,,,,竹内 千恵,,,,,第00000092号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,燦,089,,,,,松山市山越６丁目７－５３,愛媛県松山市山越６丁目７－５３,花吉ビル１Ｆ,194141,38,38201,山越６,,2021/04/28,2021/04/28,,2026/06/30,,竹内 千恵  ,,,,,,,,,第00000092号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,燦19414138201,85bba023-e92a-42d4-9b5f-889dd5f0d7ef,,personal,f170d294-15bf-48e6-acbf-d375ccd24b2a,2021/04/28,燦,燦,
382019,64,愛媛県,松山市,デメキン,,,飲食店営業,上記以外の飲食店営業,松山市三番町４丁目６－２０,廣瀬ビル２Ｆ,,,,廣瀬 新治,,,,,第00000098号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,デメキン,089,,,,,松山市三番町４丁目６－２０,愛媛県松山市三番町４丁目６－２０,廣瀬ビル２Ｆ,193880,38,38201,三番町４,,2021/04/28,2021/04/28,,2026/06/30,,廣瀬 新治  ,,,,,,,,,第00000098号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,デメキン19388038201,10c3e006-c4c0-4298-ac2d-b4e7c2aa2cbd,,personal,6e8a5913-c352-4734-8eb4-b4a2c58b98eb,2021/04/28,デメキン,デメキン,
382019,65,愛媛県,松山市,セブンーイレブン北条土手内店,,,飲食店営業,上記以外の飲食店営業,松山市土手内１５－５,,,,993-2277,小川 極人,,,,,第00000099号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,セブンーイレブン北条土手内店,089,089-993-2277,,,,松山市土手内１５－５,愛媛県松山市土手内１５－５,,194326,38,38201,土手内,,2021/04/28,2021/04/28,,2026/06/30,,小川 極人  ,,,,,,,,,第00000099号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,セブンイレブン北条土手内店089-993-227719432638201,126800a2-f07f-4771-a86b-201f0aecc786,,personal,3efcaac9-435b-46d2-898f-29e29af5dcee,2021/04/28,セブンイレブン北条土手内店,セブンイレブン北条土手内店,
382019,66,愛媛県,松山市,いよてつ髙島屋 ７階催会場 会場,,,飲食店営業,上記以外の飲食店営業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000101号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 会場,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000101号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,いよてつ髙島屋７階催会場会場19409338201,3ea3c831-ccf3-47ea-bb5f-2bbcb1a356c9,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,23244d55-3389-44b3-a37b-9c18bdc27a38,2021/04/28,いよてつ髙島屋　７階催会場　会場,いよてつ髙島屋７階催会場会場,株式会社伊予鉄髙島屋
382019,67,愛媛県,松山市,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,,,飲食店営業,上記以外の飲食店営業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000104号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000104号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳19409338201,f3ace20a-cb03-4208-bf56-2099c0f814cd,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,87b85fbc-ee21-48fd-a639-885a06ab59b2,2021/04/28,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳,いよてつ髙島屋７階催会場駒ヶ岳牛乳,株式会社伊予鉄髙島屋
382019,68,愛媛県,松山市,フィットネスクラブレフコ松山店,,,喫茶店営業,自動販売機,松山市衣山１丁目２１６,２Ｆ,,,089-924-6533,,株式会社ＡＬＩＧＨＴ,,代表取締役,池村 圭史,第00000091号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,フィットネスクラブレフコ松山店,089,089-924-6533,,,,松山市衣山１丁目２１６,愛媛県松山市衣山１丁目２１６,２Ｆ,193829,38,38201,衣山１,,2021/04/28,2021/04/28,,2026/06/30,株式会社ＡＬＩＧＨＴ,池村 圭史,,,,,,,,,第00000091号,,喫茶店営業, 自動販売機,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,フィットネスクラブレフコ松山店089-924-653319382938201,da26c631-d29f-4b6d-8587-900181a34ed4,株式会社ＡＬＩＧＨＴ,6d5ad5e6-45a2-4a3f-a2f0-4abb7ad3691e,66d22d05-01cb-45f7-8bdf-65eca361b12b,2021/04/28,フィットネスクラブレフコ松山店,フィットネスクラブレフコ松山店,株式会社ＡＬＩＧＨＴ
382019,69,愛媛県,松山市,くすりのレデイ 宮西店,,,喫茶店営業,自動販売機,松山市味酒町２丁目１４－２１,,,,089-915-2311,,株式会社レデイ薬局,,代表取締役,白石 明生,第00000094号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,くすりのレデイ 宮西店,089,089-915-2311,,,,松山市味酒町２丁目１４－２１,愛媛県松山市味酒町２丁目１４－２１,,194074,38,38201,味酒町２,,2021/04/28,2021/04/28,,2026/06/30,株式会社レデイ薬局,白石 明生,,,,,,,,,第00000094号,,喫茶店営業, 自動販売機,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,くすりのレデイ宮西店089-915-231119407438201,07c0cf99-c386-4842-894e-64e54edaaa83,株式会社レデイ薬局,f0bf9fbf-48ad-4987-b908-5c07f1751e51,1e23ecc7-7125-426e-83d8-7172a8be3361,2021/04/28,くすりのレデイ　宮西店,くすりのレデイ宮西店,株式会社レデイ薬局
382019,70,愛媛県,松山市,三日月とカフェ新空港通り店,,,菓子製造業,上記以外の菓子製造業,松山市南江戸４丁目１２４９－２,,,,089-917-8800,,株式会社三日月とカフェ,,代表取締役,橘 洋二,第00000014号,R3.4.5,R3.4.5,,R8.6.30,,,,,,377,三日月とカフェ新空港通り店,089,089-917-8800,,,,松山市南江戸４丁目１２４９－２,愛媛県松山市南江戸４丁目１２４９－２,,194102,38,38201,南江戸４,,2021/04/05,2021/04/05,,2026/06/30,株式会社三日月とカフェ,橘 洋二,,,,,,,,,第00000014号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,三日月とカフェ新空港通り店089-917-880019410238201,dfbab12f-2526-4b76-ba7f-b93d831302b8,株式会社三日月とカフェ,87b4543a-e9fc-433c-b6e1-a3517c9f99f7,087679fe-af82-4d72-bedc-d77b1ef75413,2021/04/05,三日月とカフェ新空港通り店,三日月とカフェ新空港通り店,株式会社三日月とカフェ
382019,71,愛媛県,松山市,いよてつ髙島屋 ７階催会場 会場,,,菓子製造業,上記以外の菓子製造業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000039号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 会場,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000039号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,いよてつ髙島屋７階催会場会場19409338201,3ea3c831-ccf3-47ea-bb5f-2bbcb1a356c9,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,a4e482cb-f8b2-4c1e-9d67-0683970bcaa5,2021/04/13,いよてつ髙島屋　７階催会場　会場,いよてつ髙島屋７階催会場会場,株式会社伊予鉄髙島屋
382019,72,愛媛県,松山市,すしえもん スイーツ,,,菓子製造業,上記以外の菓子製造業,松山市保免中２丁目５－６,リヴェールコート１０５,,,,,株式会社トレジャー,,代表取締役,岩村 敬士,第00000050号,R3.4.16,R3.4.16,,R8.6.30,,,,,,377,すしえもん スイーツ,089,,,,,松山市保免中２丁目５－６,愛媛県松山市保免中２丁目５－６,リヴェールコート１０５,194204,38,38201,保免中２,,2021/04/16,2021/04/16,,2026/06/30,株式会社トレジャー,岩村 敬士,,,,,,,,,第00000050号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,すしえもんスイツ19420438201,881bfec3-3906-4ee3-a3a2-d201a051a557,株式会社トレジャー,cc3358ce-b62c-4306-b479-3243d90a800e,c309f955-ca39-4b20-93ec-d0dec8b0c4e3,2021/04/16,すしえもん　スイーツ,すしえもんスイツ,株式会社トレジャー
382019,73,愛媛県,松山市,純生カステラ キミとホイップ 松山銀天街店,,,菓子製造業,上記以外の菓子製造業,松山市湊町４丁目９ー２２,オーシャンビル１Ｆ,,,089-948-9009,,株式会社かどや,,代表取締役,清家 幹廣,第00000071号,R3.4.22,R3.4.22,,R8.6.30,,,,,,377,純生カステラ キミとホイップ 松山銀天街店,089,089-948-9009,,,,松山市湊町４丁目９ー２２,愛媛県松山市湊町４丁目９－２２,オーシャンビル１Ｆ,194092,38,38201,湊町４,,2021/04/22,2021/04/22,,2026/06/30,株式会社かどや,清家 幹廣,,,,,,,,,第00000071号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,純生カステラキミとホイップ松山銀天街店089-948-900919409238201,09550eea-2b1d-4b06-b5c7-570c2f6a8d03,株式会社かどや,c3646e39-1d43-4960-ae4e-9a19b7d4ee5a,6aa1890b-8102-4365-a662-a2e254efd525,2021/04/22,純生カステラ　キミとホイップ　松山銀天街店,純生カステラキミとホイップ松山銀天街店,株式会社かどや
382019,74,愛媛県,松山市,Ｓｔｅａｖｅｎ’s ｂａｋｅ ｓｈｏｐ,,,菓子製造業,上記以外の菓子製造業,松山市萱町４丁目４－４,村上古町ビル３０１,,,,長野 唯,,,,,第00000081号,R3.4.26,R3.4.26,,R8.6.30,,,,,,377,Ｓｔｅａｖｅｎ’s ｂａｋｅ ｓｈｏｐ,089,,,,,松山市萱町４丁目４－４,愛媛県松山市萱町４丁目４－４,村上古町ビル３０１,193814,38,38201,萱町４,,2021/04/26,2021/04/26,,2026/06/30,,長野 唯  ,,,,,,,,,第00000081号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,Ｓｔｅａｖｅｎｓｂａｋｅｓｈｏｐ19381438201,65645c4a-3820-43de-bd22-8209008a1a5a,,personal,1b6fc471-d474-42fb-b65f-b2b9ca65db2d,2021/04/26,Ｓｔｅａｖｅｎ＇ｓ　ｂａｋｅ　ｓｈｏｐ,Ｓｔｅａｖｅｎｓｂａｋｅｓｈｏｐ,
382019,75,愛媛県,松山市,Ｓｏｌａｍａｍｅ ｃａｆｅ,,,菓子製造業,上記以外の菓子製造業,松山市溝辺町２７４－１,バイオレットマンション１Ｆ,,,,黒川 彰子,,,,,第00000086号,R3.4.27,R3.4.27,,R8.6.30,,,,,,377,Ｓｏｌａｍａｍｅ ｃａｆｅ,089,,,,,松山市溝辺町２７４－１,愛媛県松山市溝辺町２７４－１,バイオレットマンション１Ｆ,194079,38,38201,溝辺町,,2021/04/27,2021/04/27,,2026/06/30,,黒川 彰子  ,,,,,,,,,第00000086号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,Ｓｏｌａｍａｍｅｃａｆｅ19407938201,33e664f1-1fdb-4009-8d73-cdb981f37227,,personal,2d31f44e-627f-4885-b84a-edd83b226033,2021/04/27,Ｓｏｌａｍａｍｅ　ｃａｆｅ,Ｓｏｌａｍａｍｅｃａｆｅ,
382019,76,愛媛県,松山市,いよてつ髙島屋 ７階催会場 会場,,,菓子製造業,上記以外の菓子製造業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000102号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 会場,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000102号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,いよてつ髙島屋７階催会場会場19409338201,3ea3c831-ccf3-47ea-bb5f-2bbcb1a356c9,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,5abd6511-0efa-4e0a-b281-f9a6a9b994c2,2021/04/28,いよてつ髙島屋　７階催会場　会場,いよてつ髙島屋７階催会場会場,株式会社伊予鉄髙島屋
382019,77,愛媛県,松山市,そうざい屋 三日月,,,菓子製造業,上記以外の菓子製造業,松山市勝山町１丁目１９－２,１Ｆ,,,,髙藤 美樹,,,,,第00000113号,R3.4.30,R3.4.30,,R8.6.30,,,,,,377,そうざい屋 三日月,089,,,,,松山市勝山町１丁目１９－２,愛媛県松山市勝山町１丁目１９－２,１Ｆ,193800,38,38201,勝山町１,,2021/04/30,2021/04/30,,2026/06/30,,髙藤 美樹  ,,,,,,,,,第00000113号,,菓子製造業, 上記以外の菓子製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,そうざい屋三日月19380038201,d60f657c-208e-4852-887c-3424b296c219,,personal,bd8b07b7-34ef-4a9b-8d13-669a41d48a37,2021/04/30,そうざい屋　三日月,そうざい屋三日月,
382019,78,愛媛県,松山市,いよてつ髙島屋 ７階催会場,駒ヶ岳牛乳・とみたメロンハウス,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・とみたメロンハウス,アイスクリーム類製造業,ソフトクリーム類,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000038号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・とみたメロンハウス,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000038号,,アイスクリーム類製造業, ソフトクリーム類,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳とみたメロンハウス19409338201,fd8e6981-c0a2-4e29-90d1-615731aa7bd2,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,2ed385ce-5829-462f-a824-aca9890b184d,2021/04/13,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳・とみたメロンハウス,いよてつ髙島屋７階催会場駒ヶ岳牛乳とみたメロンハウス,株式会社伊予鉄髙島屋
382019,79,愛媛県,松山市,いよてつ髙島屋 ７階催会場,駒ヶ岳牛乳・とみたメロンハウス,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・とみたメロンハウス,アイスクリーム類製造業,ソフトクリーム類,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000106号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・とみたメロンハウス,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000106号,,アイスクリーム類製造業, ソフトクリーム類,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳とみたメロンハウス19409338201,fd8e6981-c0a2-4e29-90d1-615731aa7bd2,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,f1ead4dc-6aa5-4302-a5bc-eb522e209bb3,2021/04/28,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳・とみたメロンハウス,いよてつ髙島屋７階催会場駒ヶ岳牛乳とみたメロンハウス,株式会社伊予鉄髙島屋
382019,80,愛媛県,松山市,近藤ミールサービス,第２セントラルキッチン,近藤ミールサービス 第２セントラルキッチン,そうざい製造業,そうざい製造業,松山市竹原町６２８－１,１階,,,933-7110,,有限会社近藤会館,,代表取締役,近藤 幸夫,第00000035号,R3.4.12,R3.4.12,,R8.6.30,,,,,,377,近藤ミールサービス 第２セントラルキッチン,089,089-933-7110,,,,松山市竹原町６２８－１,愛媛県松山市竹原町６２８－１,１階,193934,38,38201,竹原町,,2021/04/12,2021/04/12,,2026/06/30,有限会社近藤会館,近藤 幸夫,,,,,,,,,第00000035号,,そうざい製造業, そうざい製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,近藤ミルサビス第２セントラルキッチン089-933-711019393438201,2bb33457-bd07-4958-b3b3-4f0dcfe373c9,有限会社近藤会館,0ba7ec00-02b5-4b2c-8b1f-207df3088c7e,45264421-3ce6-464e-8a56-95b5d78b58b6,2021/04/12,近藤ミールサービス　第２セントラルキッチン,近藤ミルサビス第２セントラルキッチン,有限会社近藤会館
382019,81,愛媛県,松山市,L’ａｒｔ ｄｅ ｖｉｅ（ラドビ）,,,そうざい製造業,そうざい製造業,松山市堀江町１７６９－７,,,,979-8477,,オープンデザイン株式会社,,代表取締役,吉村 拓也,第00000059号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,L’ａｒｔ ｄｅ ｖｉｅ（ラドビ）,089,089-979-8477,,,,松山市堀江町１７６９－７,愛媛県松山市堀江町１７６９－７,,194054,38,38201,堀江町,,2021/04/21,2021/04/21,,2026/06/30,オープンデザイン株式会社,吉村 拓也,,,,,,,,,第00000059号,,そうざい製造業, そうざい製造業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,Ｌａｒｔｄｅｖｉｅラドビ089-979-847719405438201,68554fb3-1286-4d42-af57-b81091cc17c4,オープンデザイン株式会社,62803d46-ae11-450f-b4dd-f68eb831bbe2,d1a6d541-1717-4ea6-b4f7-fb3e6b6d478a,2021/04/21,Ｌ＇ａｒｔ　ｄｅ　ｖｉｅ（ラドビ）,Ｌａｒｔｄｅｖｉｅラドビ,オープンデザイン株式会社
382019,82,愛媛県,松山市,ローソン松山土橋町店,,,魚介類販売業,簡易,松山市土橋町７９－１,,,,089-993-6664,,株式会社青木屋,,代表取締役,青木 慎一,第00000019号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,ローソン松山土橋町店,089,089-993-6664,,,,松山市土橋町７９－１,愛媛県松山市土橋町７９－１,,193984,38,38201,土橋町,,2021/04/07,2021/04/07,,2026/06/30,株式会社青木屋,青木 慎一,,,,,,,,,第00000019号,,魚介類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,ロソン松山土橋町店089-993-666419398438201,8e7883d0-d365-4de1-8a8a-e695a0de22ce,株式会社青木屋,69a5486c-a8f7-4e15-a30f-b93a94f53276,a8f38c2c-2e48-419f-bd58-ed391caa855a,2021/04/07,ローソン松山土橋町店,ロソン松山土橋町店,株式会社青木屋
