https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,n処理終了,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
届出,その他の食料・飲料販売業,十勝髙田牧場,河東郡鹿追町美蔓西１８線２１－５０,河東郡鹿追町美蔓西１８線２１－５０,,,髙田泰輔,,,,,,2021.12.7,2021.12.7,,,21,十勝髙田牧場,0156,,,,,河東郡鹿追町美蔓西１８線２１－５０,北海道河東郡鹿追町美蔓西１８線２１－５０,,23625,1,1634,美蔓,,2021/12/07,2021/12/07,,,,髙田泰輔 ,,,,,,,,,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,十勝髙田牧場236251634,d7e7c290-f7f7-4770-a673-83cd05c6df9d,,personal,56d42e24-b940-47c1-8fd9-e212c1440bb4,2021/12/07,十勝髙田牧場,十勝髙田牧場,
届出,その他の食料・飲料販売業,スターゼン株式会社帯広駐在所,帯広市西２１条北２－２６－１０㈱ヨネザワデイリー内,帯広市西２１条北２－２６－１０,㈱ヨネザワデイリー内,0155-58-2911,スターゼン株式会社,横田和彦,東京都港区港南次のビルを除く港南２－５－７,東京都港区港南次のビルを除く港南２－５－７,,03-3471-5521,2021.12.6,2021.12.6,,,21,スターゼン株式会社帯広駐在所,0155,0155-58-2911,,,,帯広市西２１条北２－２６－１０,北海道帯広市西二十一条北２－２６－１０,㈱ヨネザワデイリー内,10362,1,1207,西二十一条北２,,2021/12/06,2021/12/06,,,スターゼン株式会社,横田和彦,03-3471-5521,東京都港区港南次のビルを除く港南２－５－７,東京都港区港南（次のビルを除く 港南２－５－７）,,,,,,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,スタゼン株式会社帯広駐在所0155-58-2911103621207,61fa9293-aa63-4077-b38e-39c8a31ee558,スターゼン株式会社,1f75d600-01d9-4781-a2b7-0927af071960,a7cd1fc2-b4be-4a71-aa1d-bac91fee1ef2,2021/12/06,スターゼン株式会社帯広駐在所,スタゼン株式会社帯広駐在所,スターゼン株式会社
届出,その他の食料・飲料販売業,六花亭ヨーカドー帯広店,帯広市稲田町南８線西１０番１号,帯広市稲田町南８線西１０番１号,,0155-47-6666,株式会社六花亭,佐藤哲也,帯広市西２４条北１丁目３番１９号,帯広市西２４条北１丁目３番１９号,,0155-37-6666,2021.12.6,2021.12.6,,,21,六花亭ヨーカドー帯広店,0155,0155-47-6666,,,,帯広市稲田町南８線西１０番１号,北海道帯広市稲田町南８線西１０番１号,,9498,1,1207,稲田町,,2021/12/06,2021/12/06,,,株式会社六花亭,佐藤哲也,0155-37-6666,帯広市西２４条北１丁目３番１９号,北海道帯広市西二十四条北１丁目３番１９号,,10394,北海道,帯広市,西二十四条北１,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,六花亭ヨカド帯広店0155-47-666694981207,fbd634a1-6969-41be-b17e-d395e410fcb6,株式会社六花亭10394,882b338b-2b8d-4bae-8249-b0cdfb83efaa,025cbbdb-9266-4d03-b1a6-8f63e0b94cc1,2021/12/06,六花亭ヨーカドー帯広店,六花亭ヨカド帯広店,株式会社六花亭
届出,野菜果物販売業,六花亭イトーヨーカドー帯広店,帯広市稲田町南８線西１０番１号,帯広市稲田町南８線西１０番１号,,0155-47-6666,株式会社六花亭,佐藤哲也,帯広市西２４条北１丁目３番１９号,帯広市西２４条北１丁目３番１９号,,0155-37-6666,2021.12.6,2021.12.6,,,21,六花亭イトーヨーカドー帯広店,0155,0155-47-6666,,,,帯広市稲田町南８線西１０番１号,北海道帯広市稲田町南８線西１０番１号,,9498,1,1207,稲田町,,2021/12/06,2021/12/06,,,株式会社六花亭,佐藤哲也,0155-37-6666,帯広市西２４条北１丁目３番１９号,北海道帯広市西二十四条北１丁目３番１９号,,10394,北海道,帯広市,西二十四条北１,,,野菜果物販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,582,,六花亭イトヨカド帯広店0155-47-666694981207,931c780a-c214-43fa-9576-570d5807b3a7,株式会社六花亭10394,882b338b-2b8d-4bae-8249-b0cdfb83efaa,775486aa-582b-482e-a58e-dc69bb8d5935,2021/12/06,六花亭イトーヨーカドー帯広店,六花亭イトヨカド帯広店,株式会社六花亭
届出,食肉販売業（包装）,髙橋めん羊農場,上川郡新得町新得西３線５４－６,上川郡新得町新得西３線５４－６,,,髙橋達也,,,,,,2021.12.5,2021.12.5,,,21,髙橋めん羊農場,0156,,,,,上川郡新得町新得西３線５４－６,北海道上川郡新得町新得西３線５４－６,,19116,1,1635,新得,,2021/12/05,2021/12/05,,,,髙橋達也 ,,,,,,,,,,,食肉販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,583,,髙橋めん羊農場191161635,b0a42457-62ad-40e3-adc8-7ee0e0cf1517,,personal,644e8a91-0915-4136-a257-28d15428c3e6,2021/12/05,髙橋めん羊農場,髙橋めん羊農場,
許可,菓子製造業,マテナ珈琲,帯広市西１３条南８丁目１番地,帯広市西１３条南８丁目１番地,,,谷沿史子,,,,,,2021.12.3,2021.12.3,十保生15-699,,21,マテナ珈琲,0155,,,,,帯広市西１３条南８丁目１番地,北海道帯広市西十三条南８丁目１番地,,10158,1,1207,西十三条南８,,2021/12/03,2021/12/03,,,,谷沿史子 ,,,,,,,,,十保生15-699,,菓子製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,マテナ珈琲101581207,4e38c33c-1864-4f66-b886-3c911e7e772b,,personal,b26e7444-d8ca-4e92-ac2c-e5708e1bb9e4,2021/12/03,マテナ珈琲,マテナ珈琲,
許可,飲食店営業,ｏｍｏｔｏ,帯広市西２条南１８丁目６番地１,帯広市西２条南１８丁目６番地１,,0155-67-0275,合同会社看しずく,代表社員横濱由奈,帯広市西２条南１８丁目６番地１,帯広市西２条南１８丁目６番地１,,0155-67-0275,2021.12.3,2021.12.3,十保生15-698,,21,ｏｍｏｔｏ,0155,0155-67-0275,,,,帯広市西２条南１８丁目６番地１,北海道帯広市西二条南１８丁目６番地１,,9681,1,1207,西二条南１８,,2021/12/03,2021/12/03,,,合同会社看しずく,代表社員横濱由奈,0155-67-0275,帯広市西２条南１８丁目６番地１,北海道帯広市西二条南１８丁目６番地１,,9681,北海道,帯広市,西二条南１８,十保生15-698,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ｏｍｏｔｏ0155-67-027596811207,e665f366-ae3a-4b09-b8e6-acac522f2324,合同会社看しずく9681,bc7e7cad-c84d-4fa7-b1d0-a34ae5035db4,5788bdf6-dab0-43cb-9ab0-dead1cd7f580,2021/12/03,ｏｍｏｔｏ,ｏｍｏｔｏ,合同会社看しずく
許可,飲食店営業,榮～さかえ,十勝郡浦幌町字幸町５２番地,十勝郡浦幌町字幸町５２番地,,,豊榮良幸,,,,,,2021.12.3,2021.12.3,十保生15-697,,21,榮～さかえ,015,,,,,十勝郡浦幌町字幸町５２番地,北海道十勝郡浦幌町字幸町５２番地,,23712,1,1649,幸町,,2021/12/03,2021/12/03,,,,豊榮良幸 ,,,,,,,,,十保生15-697,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,榮さかえ237121649,e72f2030-8a0d-48c7-a506-0ffbe5e5878d,,personal,153193fe-2b97-4546-a090-45878d2647cb,2021/12/03,榮～さかえ,榮さかえ,
届出,その他の食料・飲料販売業,イエローグローブ上士幌店,河東郡上士幌町上士幌東２線２２６番７１,河東郡上士幌町上士幌東２線２２６番７１,,01564-9-2811,株式会社テーオーリティリング,西谷英樹,函館市西桔梗町５８９－１２４,函館市西桔梗町５８９－１２４,,013-849-0911,2021.12.3,2021.12.3,,,21,イエローグローブ上士幌店,01564,01564-9-2811,,,,河東郡上士幌町上士幌東２線２２６番７１,北海道河東郡上士幌町上士幌東２線２２６番７１,,23548,1,1633,上士幌,,2021/12/03,2021/12/03,,,株式会社テーオーリティリング,西谷英樹,013-849-0911,函館市西桔梗町５８９－１２４,北海道函館市西桔梗町５８９－１２４,,6163,北海道,函館市,西桔梗町,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,イエログロブ上士幌店01564-9-2811235481633,7b5fd84e-d83d-489e-aa87-65bd98b193ae,株式会社テーオーリティリング6163,26d838d5-9f8d-47d6-94f5-7e3bdb8060dc,f0d476b9-139e-429a-96dc-8b83bd257bfe,2021/12/03,イエローグローブ上士幌店,イエログロブ上士幌店,株式会社テーオーリティリング
届出,自動販売機による販売業,わかふじ寮,上川郡新得町西３条北１丁目,上川郡新得町西３条北１丁目,,0156-64-5001,江崎グリコ株式会社,江崎勝久,大阪府大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,06-6477-8352,2021.12.3,2021.12.3,,,21,わかふじ寮,0156,0156-64-5001,,,,上川郡新得町西３条北１丁目,北海道上川郡新得町西三条北１丁目,,19176,1,1635,西三条北１,,2021/12/03,2021/12/03,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪府大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,自動販売機,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,61,612,,わかふじ寮0156-64-5001191761635,85cd4bd3-3529-4e87-bf9a-0fd01f652f10,江崎グリコ株式会社154669,9e2b6f06-c99b-443e-9a47-4e504afb4d13,58e91b75-6706-449e-baa2-1fc4b4de73bc,2021/12/03,わかふじ寮,わかふじ寮,江崎グリコ株式会社
届出,自動販売機による販売業,しみず温泉フロイデ,上川郡清水町熊牛１２６,上川郡清水町熊牛１２６,,0156-62-1126,江崎グリコ株式会社,江崎勝久,大阪府大阪市西淀川歌島４－６－５,大阪府大阪市西淀川歌島４－６－５,,06-6477-8352,2021.12.3,2021.12.3,,,21,しみず温泉フロイデ,0156,0156-62-1126,,,,上川郡清水町熊牛１２６,北海道上川郡清水町熊牛１２６,,19030,1,1636,熊牛,,2021/12/03,2021/12/03,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪府大阪市西淀川歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,自動販売機,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,61,612,,しみず温泉フロイデ0156-62-1126190301636,a07471c1-8bc4-4c25-aa6f-d9e314e1538f,江崎グリコ株式会社154669,9e2b6f06-c99b-443e-9a47-4e504afb4d13,e2d0012f-3a26-4852-bf9e-2830d936882e,2021/12/03,しみず温泉フロイデ,しみず温泉フロイデ,江崎グリコ株式会社
届出,野菜果物販売業,旭印旭川中央青果株式会社十勝事業部,河東郡音更町東通２０丁目,河東郡音更町東通２０丁目,,0155-42-6800,旭印旭川中央青果株式会社,樋口剛志,旭川市流通団地１条３丁目,旭川市流通団地１条３丁目,,0166-48-3271,2021.12.2,2021.12.2,,,21,旭印旭川中央青果株式会社十勝事業部,0155,0155-42-6800,,,,河東郡音更町東通２０丁目,北海道河東郡音更町東通２０丁目,,23500,1,1631,東通２０,,2021/12/02,2021/12/02,,,旭印旭川中央青果株式会社,樋口剛志,0166-48-3271,旭川市流通団地１条３丁目,北海道旭川市流通団地一条３丁目,,8296,北海道,旭川市,流通団地一条３,,,野菜果物販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,582,,旭印旭川中央青果株式会社十勝事業部0155-42-6800235001631,995c2954-158b-4d52-8edf-95e78630a4f7,旭印旭川中央青果株式会社8296,19b4d25e-9b46-4bf1-bfb0-af9f758e6b50,c8c53006-4894-412e-9735-7e40b181e026,2021/12/02,旭印旭川中央青果株式会社十勝事業部,旭印旭川中央青果株式会社十勝事業部,旭印旭川中央青果株式会社
届出,その他の食料・飲料販売業,なか卯３８号帯広西４条店,帯広市西４条北１丁目８番地,帯広市西４条北１丁目８番地,,0155-67-5255,株式会社なか卯,平山賢太郎,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,03-6833-8820,2021.12.1,2021.12.1,,,21,なか卯３８号帯広西４条店,0155,0155-67-5255,,,,帯広市西４条北１丁目８番地,北海道帯広市西四条北１丁目８番地,,9744,1,1207,西四条北１,,2021/12/01,2021/12/01,,,株式会社なか卯,平山賢太郎,03-6833-8820,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,なか卯３８号帯広西４条店0155-67-525597441207,a713b13d-756b-4f31-9a7d-97ee2da2ee46,株式会社なか卯73073,18ec8b9e-b113-4d67-ae26-e6a16b3f4485,df6cfb1d-07bc-4e11-a0e5-1c76df25787d,2021/12/01,なか卯３８号帯広西４条店,なか卯３８号帯広西４条店,株式会社なか卯
届出,その他の食料・飲料販売業,日本アクセス北海道株式会社道東ブロック,帯広市西２０条南１丁目１４－４８,帯広市西２０条南１丁目１４－４８,,0155-33-0125,日本アクセス北海道株式会社,黒沢忠寿,札幌市東区苗穂町９丁目１－１,札幌市東区苗穂町９丁目１－１,,011-750-3100,2021.12.1,2021.12.1,,,21,日本アクセス北海道株式会社道東ブロック,0155,0155-33-0125,,,,帯広市西２０条南１丁目１４－４８,北海道帯広市西二十条南１丁目１４－４８,,10355,1,1207,西二十条南１,,2021/12/01,2021/12/01,,,日本アクセス北海道株式会社,黒沢忠寿,011-750-3100,札幌市東区苗穂町９丁目１－１,北海道札幌市東区苗穂町９丁目１－１,,3015,北海道,札幌市東区,苗穂町９,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,日本アクセス北海道株式会社道東ブロック0155-33-0125103551207,4fa661a9-c50c-46ee-a7ac-7063f5d60824,日本アクセス北海道株式会社3015,7fd9edc0-5112-4eba-a52a-903f9ac12ec1,4c6875bc-7e74-4a85-a4bb-0bcc3910e119,2021/12/01,日本アクセス北海道株式会社道東ブロック,日本アクセス北海道株式会社道東ブロック,日本アクセス北海道株式会社
届出,その他の食料・飲料販売業,なか卯帯広白樺店,帯広市白樺１６条西２－２－４,帯広市白樺１６条西２－２－４,,0155-58-2607,株式会社なか卯,平山賢太郎,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,03-6833-8820,2021.12.1,2021.12.1,,,21,なか卯帯広白樺店,0155,0155-58-2607,,,,帯広市白樺１６条西２－２－４,北海道帯広市白樺十六条西２－２－４,,9558,1,1207,白樺十六条西２,,2021/12/01,2021/12/01,,,株式会社なか卯,平山賢太郎,03-6833-8820,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,なか卯帯広白樺店0155-58-260795581207,19ead4fc-a1ea-48e4-883a-69baa98effd6,株式会社なか卯73073,18ec8b9e-b113-4d67-ae26-e6a16b3f4485,e86b3583-3079-4c0b-9591-e676aaa3d825,2021/12/01,なか卯帯広白樺店,なか卯帯広白樺店,株式会社なか卯
届出,その他の食料・飲料販売業,エム・オー・エー商事帯広店,帯広市緑ヶ丘８－１３,帯広市緑ヶ丘８－１３,,0155-38-5500,株式会社エム・オー・エー商事,土江誠,静岡県熱海市田原本町９番１号,静岡県熱海市田原本町９番１号,,0557-84-2611,2021.12.1,2021.12.1,,,21,エム・オー・エー商事帯広店,0155,0155-38-5500,,,,帯広市緑ヶ丘８－１３,北海道帯広市緑が丘８－１３,,10785,1,1207,緑が丘８,,2021/12/01,2021/12/01,,,株式会社エム・オー・エー商事,土江誠,0557-84-2611,静岡県熱海市田原本町９番１号,静岡県熱海市田原本町９番１号,,111458,静岡県,熱海市,田原本町,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,エムオエ商事帯広店0155-38-5500107851207,b3ab871b-3d1b-4333-bab9-a6846a4ae9f8,株式会社エム・オー・エー商事111458,f945f704-e7b6-451a-9eda-b30460007c16,60a231e3-1632-49cf-a6d2-1d49571dfb09,2021/12/01,エム・オー・エー商事帯広店,エムオエ商事帯広店,株式会社エム・オー・エー商事
届出,集団給食施設,介護付き有料老人ホームフルールハピネスおびひろ,帯広市東１０条南５丁目１番地,帯広市東１０条南５丁目１番地,,0155-27-7575,株式会社萌福祉サービス,代表取締役社長水戸康智,留萌市開運町１丁目２番１号,留萌市開運町１丁目２番１号,,0164-49-2258,2021.12.1,2021.12.1,,,21,介護付き有料老人ホームフルールハピネスおびひろ,0155,0155-27-7575,,,,帯広市東１０条南５丁目１番地,北海道帯広市東十条南５丁目１番地,,10710,1,1207,東十条南５,,2021/12/01,2021/12/01,,,株式会社萌福祉サービス,代表取締役社長水戸康智,0164-49-2258,留萌市開運町１丁目２番１号,北海道留萌市開運町１丁目２番１号,,12527,北海道,留萌市,開運町１,,,給食施設,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,介護付き有料老人ホムフルルハピネスおびひろ0155-27-7575107101207,9d2ccd22-0e2c-4f6b-b99f-34869688445b,株式会社萌福祉サービス12527,926b1864-d80d-45d4-a7ee-fdb959e57a62,a4894024-2e4f-4450-9e08-2ec1a191073e,2021/12/01,介護付き有料老人ホームフルールハピネスおびひろ,介護付き有料老人ホムフルルハピネスおびひろ,株式会社萌福祉サービス
届出,百貨店、総合スーパー,Ａコープ東瓜幕店,河東郡鹿追町東瓜幕西１６戦２５番地４４,河東郡鹿追町東瓜幕西１６戦２５番地４４,,,鹿追町農業協同組合,木幡浩喜,河東郡鹿追町新町４丁目５１番地,河東郡鹿追町新町４丁目５１番地,,0156-66-2131,2021.12.1,2021.12.1,,,21,Ａコープ東瓜幕店,0156,,,,,河東郡鹿追町東瓜幕西１６戦２５番地４４,北海道河東郡鹿追町東瓜幕西１６戦２５番地４４,,23620,1,1634,東瓜幕,,2021/12/01,2021/12/01,,,鹿追町農業協同組合,木幡浩喜,0156-66-2131,河東郡鹿追町新町４丁目５１番地,北海道河東郡鹿追町新町４丁目５１番地,,23609,北海道,河東郡鹿追町,新町４,,,百貨店、総合スーパー,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,56,561,5611,Ａコプ東瓜幕店236201634,df7a5bea-ee36-4dc9-8f9f-0b4d4008fc6c,鹿追町農業協同組合23609,b16b86d0-f33d-48ae-b669-d07464ba762e,62486bbb-0ac2-4a39-8c1d-5dee3bccf795,2021/12/01,Ａコープ東瓜幕店,Ａコプ東瓜幕店,鹿追町農業協同組合
許可,豆腐製造業,下村豆腐店,河東郡音更町大通り４丁目,河東郡音更町大通り４丁目,,,下村哲夫,,,,,,2021.12.1,2021.12.1,十保生15-694,,21,下村豆腐店,0155,,,,,河東郡音更町大通り４丁目,北海道河東郡音更町大通４丁目,,23265,1,1631,大通４,,2021/12/01,2021/12/01,,,,下村哲夫 ,,,,,,,,,十保生15-694,,豆腐製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,下村豆腐店232651631,24c83faa-80e3-4fdd-9a14-9ebb88a4d942,,personal,c75cbe08-05c9-4330-98a5-926724e0ad26,2021/12/01,下村豆腐店,下村豆腐店,
許可,飲食店営業,利燕風手作りギョーザ,河東郡音更町雄飛が丘北区１－１７９,河東郡音更町雄飛が丘北区１－１７９,,,新川二二子,,,,,,2021.12.1,2021.12.1,十保生15-696,,21,利燕風手作りギョーザ,0155,,,,,河東郡音更町雄飛が丘北区１－１７９,北海道河東郡音更町雄飛が丘北区１－１７９,,23519,1,1631,雄飛が丘,,2021/12/01,2021/12/01,,,,新川二二子 ,,,,,,,,,十保生15-696,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,利燕風手作りギョザ235191631,70a658c3-b55a-4ee2-a23a-657777707dcd,,personal,13468930-720b-4601-a50b-fa19151c4e72,2021/12/01,利燕風手作りギョーザ,利燕風手作りギョザ,
許可,冷凍食品製造業,利燕風手作りギョーザ,河東郡音更町雄飛が丘北区１－１７９,河東郡音更町雄飛が丘北区１－１７９,,,新川二二子,,,,,,2021.12.1,2021.12.1,十保生15-696,,21,利燕風手作りギョーザ,0155,,,,,河東郡音更町雄飛が丘北区１－１７９,北海道河東郡音更町雄飛が丘北区１－１７９,,23519,1,1631,雄飛が丘,,2021/12/01,2021/12/01,,,,新川二二子 ,,,,,,,,,十保生15-696,,冷凍食品製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,利燕風手作りギョザ235191631,70a658c3-b55a-4ee2-a23a-657777707dcd,,personal,9524f0de-377c-4b3e-97f6-c2f59be29e7e,2021/12/01,利燕風手作りギョーザ,利燕風手作りギョザ,
許可,菓子製造業,Ｙ’ｓ　ｆａｒｍ,河西郡芽室町坂の上１２線６４番地,河西郡芽室町坂の上１２線６４番地,,,吉田知浩,,,,,,2021.12.1,2021.12.1,十保生15-695,,21,Ｙ’ｓ　ｆａｒｍ,0155,,,,,河西郡芽室町坂の上１２線６４番地,北海道河西郡芽室町坂ノ上１２線６４番地,,22973,1,1637,坂の上,,2021/12/01,2021/12/01,,,,吉田知浩 ,,,,,,,,,十保生15-695,,菓子製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,Ｙｓｆａｒｍ229731637,abede7d0-f2d9-46d8-ab50-330ba270f208,,personal,1dafb385-4b67-4ee1-ba9d-97220bfea35b,2021/12/01,Ｙ＇ｓ　ｆａｒｍ,Ｙｓｆａｒｍ,
許可,飲食店営業,森のカフェレストラン木もれび,河東郡音更町十勝川温泉南１２丁目１の２６,河東郡音更町十勝川温泉南１２丁目１ー２６,,0155-46-2030,株式会社ル・レーヴ夢企画,代表取締役二口只尚,河東郡音更町十勝川温泉南１２丁目１番地２６,河東郡音更町十勝川温泉南１２丁目１番地２６,,0155-46-2030,2021.12.1,2021.12.1,十保生15-693,,21,森のカフェレストラン木もれび,0155,0155-46-2030,,,,河東郡音更町十勝川温泉南１２丁目１ー２６,北海道河東郡音更町十勝川温泉南１２丁目１－２６,,23421,1,1631,十勝川温泉南１２,,2021/12/01,2021/12/01,,,株式会社ル・レーヴ夢企画,代表取締役二口只尚,0155-46-2030,河東郡音更町十勝川温泉南１２丁目１番地２６,北海道河東郡音更町十勝川温泉南１２丁目１番地２６,,23421,北海道,河東郡音更町,十勝川温泉南１２,十保生15-693,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,森のカフェレストラン木もれび0155-46-2030234211631,e40315fc-9e60-441c-9ee2-ff5da8bd647e,株式会社ル・レーヴ夢企画23421,84241e8e-5ed0-41db-b0b7-edaa5a0c4630,e7baf1b8-3181-420d-b379-f6fa23e5aa5d,2021/12/01,森のカフェレストラン木もれび,森のカフェレストラン木もれび,株式会社ル・レーヴ夢企画
許可,飲食店営業,麺処田楽,河東郡音更町十勝川温泉北１５丁目１,河東郡音更町十勝川温泉北１５丁目１,,0155-46-2337,藤本剛,,,,,,2021.12.1,2021.12.1,十保生15-692,,21,麺処田楽,0155,0155-46-2337,,,,河東郡音更町十勝川温泉北１５丁目１,北海道河東郡音更町十勝川温泉北１５丁目１,,23444,1,1631,十勝川温泉北１５,,2021/12/01,2021/12/01,,,,藤本剛 ,,,,,,,,,十保生15-692,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,麺処田楽0155-46-2337234441631,cf43e850-2f80-4e47-8384-e2121e779e09,,personal,07c09a43-acb5-47a1-b5d1-1d464f8f4ec5,2021/12/01,麺処田楽,麺処田楽,
許可,麺類製造業,麺処田楽,河東郡音更町十勝川温泉北１５丁目１,河東郡音更町十勝川温泉北１５丁目１,,0155-46-2337,藤本剛,,,,,,2021.12.1,2021.12.1,十保生15-692,,21,麺処田楽,0155,0155-46-2337,,,,河東郡音更町十勝川温泉北１５丁目１,北海道河東郡音更町十勝川温泉北１５丁目１,,23444,1,1631,十勝川温泉北１５,,2021/12/01,2021/12/01,,,,藤本剛 ,,,,,,,,,十保生15-692,,麺類製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,麺処田楽0155-46-2337234441631,cf43e850-2f80-4e47-8384-e2121e779e09,,personal,a56c2e4b-228a-4e80-bac7-005a76ccb83f,2021/12/01,麺処田楽,麺処田楽,
届出,集団給食施設,上士幌町学校給食センター,河東郡上士幌町上士幌東３線２４６番地,河東郡上士幌町上士幌東３線２４６番地,,01564-2-2034,上士幌町,竹中貢,河東郡上士幌町上士幌東３線２３８番地,河東郡上士幌町上士幌東３線２３８番地,,01564-2-2111,2021.12.1,2021.12.1,,,21,上士幌町学校給食センター,01564,01564-2-2034,,,,河東郡上士幌町上士幌東３線２４６番地,北海道河東郡上士幌町上士幌東３線２４６番地,,23548,1,1633,上士幌,,2021/12/01,2021/12/01,,,上士幌町, 竹中貢,01564-2-2111,河東郡上士幌町上士幌東３線２３８番地,北海道河東郡上士幌町上士幌東３線２３８番地,,23548,北海道,河東郡上士幌町,上士幌,,,給食施設,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,上士幌町学校給食センタ01564-2-2034235481633,a9c82bbd-dcb4-4394-8da0-0e9adc96ba07,23548,96d5a6a8-cdc0-4a20-84fe-5507a36397a2,400c5ba8-c6e9-4208-b8c7-f19f14eaff03,2021/12/01,上士幌町学校給食センター,上士幌町学校給食センタ,
