https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,151,愛媛県,松山市,たこ焼 さんちゃん,,タコヤキ サンチャン,飲食店営業,,松山市高岡町９,松山市高岡町９,,,,089-971-7238,宮下早苗,,,,第377号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,たこ焼 さんちゃん,089,089-971-7238,,,,松山市高岡町９,愛媛県松山市高岡町９,,193915,38,38201,高岡町,,2021/06/18,2021/06/18,,2026/06/30,,宮下早苗  ,,,,,,,,,第377号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,たこ焼さんちゃん089-971-723819391538201,39a5248a-c251-4e30-b5ee-bba77ec554eb,,personal,cda5435c-bf00-41bb-8918-5f81cac544cc,2021/06/18,たこ焼　さんちゃん,たこ焼さんちゃん,
382019,152,愛媛県,松山市,ドルチェ松山店,,ドルチェマツヤマテン,飲食店営業,,松山市久万ノ台1226,松山市久万ノ台１２２６,,,,089-927-0201,芳野優,,,,第378号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,ドルチェ松山店,089,089-927-0201,,,,松山市久万ノ台１２２６,愛媛県松山市久万ノ台１２２６,,193853,38,38201,久万ノ台,,2021/06/18,2021/06/18,,2026/06/30,,芳野優  ,,,,,,,,,第378号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ドルチェ松山店089-927-020119385338201,2ccd9f1a-ee7c-4399-988b-9a9e9dacbe75,,personal,12802cff-a738-4309-b477-395d8c3d80d9,2021/06/18,ドルチェ松山店,ドルチェ松山店,
382019,153,愛媛県,松山市,caffe spazio botanica,,カフェスパジオボタニカ,飲食店営業,,松山市中村2丁目４３－３,松山市中村２丁目４３－３,,,,089-933-0101,門田功,,,,第379号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,caffe spazio botanica,089,089-933-0101,,,,松山市中村２丁目４３－３,愛媛県松山市中村２丁目４３－３,,193991,38,38201,中村２,,2021/06/18,2021/06/18,,2026/06/30,,門田功  ,,,,,,,,,第379号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ｃａｆｆｅｓｐａｚｉｏｂｏｔａｎｉｃａ089-933-010119399138201,37056ed6-c3be-4d7a-8d58-11b60b49ca6f,,personal,c80d7566-a3a9-49f1-bbab-aa9a145105ba,2021/06/18,ｃａｆｆｅ　ｓｐａｚｉｏ　ｂｏｔａｎｉｃａ,ｃａｆｆｅｓｐａｚｉｏｂｏｔａｎｉｃａ,
382019,154,愛媛県,松山市,丸亀製麺 松山谷町店,,マルガメセイメン マツヤマタニマチテン,飲食店営業,,松山市谷町１８６－８,松山市谷町１８６－８,,,,089-978-0104,,株式会社丸亀製麺,,山口寛,第380号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,丸亀製麺 松山谷町店,089,089-978-0104,,,,松山市谷町１８６－８,愛媛県松山市谷町１８６－８,,193943,38,38201,谷町,,2021/06/18,2021/06/18,,2026/06/30,株式会社丸亀製麺,山口寛,,,,,,,,,第380号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,丸亀製麺松山谷町店089-978-010419394338201,d95a2216-8859-4bb7-9478-fc15807df9e8,株式会社丸亀製麺,1769d7c0-bd91-4a29-b7ea-4dbd4cfe48c3,bd29234e-577d-4962-a56c-d270ab4e295a,2021/06/18,丸亀製麺　松山谷町店,丸亀製麺松山谷町店,株式会社丸亀製麺
382019,155,愛媛県,松山市,伊予の湯治場 喜助の湯 美柑,,イヨノトウジバ キスケノユ ミカン,飲食店営業,,松山市宮田町４キスケＢＯＸ １Ｆ,松山市宮田町４,キスケＢＯＸ １Ｆ,,,089-998-3300,,キスケ株式会社,,山路義則,第381号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,伊予の湯治場 喜助の湯 美柑,089,089-998-3300,,,,松山市宮田町４,愛媛県松山市宮田町４,キスケＢＯＸ １Ｆ,194115,38,38201,宮田町,,2021/06/18,2021/06/18,,2026/06/30,キスケ株式会社,山路義則,,,,,,,,,第381号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,伊予の湯治場喜助の湯美柑089-998-330019411538201,8793efa5-0e5a-4ba3-99d3-2c78827ff761,キスケ株式会社,3b9d2fbf-78c2-46f3-8e50-9a91f8489af5,47bec762-2b73-4937-aeb8-690c456433e9,2021/06/18,伊予の湯治場　喜助の湯　美柑,伊予の湯治場喜助の湯美柑,キスケ株式会社
382019,156,愛媛県,松山市,BIBLIO,,ビブリオ,飲食店営業,,松山市三番町1丁目16-10スター21PART2ビル 3F,松山市三番町１丁目１６－１０,スター２１PART２ビル ３F,,,089-932-9996,藤野恭平,,,,第382号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,BIBLIO,089,089-932-9996,,,,松山市三番町１丁目１６－１０,愛媛県松山市三番町１丁目１６－１０,スター２１PART２ビル ３F,193877,38,38201,三番町１,,2021/06/18,2021/06/18,,2026/06/30,,藤野恭平  ,,,,,,,,,第382号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ＢＩＢＬＩＯ089-932-999619387738201,272978e7-cbf9-4db9-8fe7-b9feb3a44569,,personal,c8389894-8b4d-4795-afce-a2f8f05dc5d4,2021/06/18,ＢＩＢＬＩＯ,ＢＩＢＬＩＯ,
382019,157,愛媛県,松山市,あんず,,アンズ,飲食店営業,,松山市三番町1-15-5LIDO STAGEビル10E,松山市三番町１－１５－５,LIDO STAGEビル１０E,,,,奥野亜紀,,,,第383号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,あんず,089,,,,,松山市三番町１－１５－５,愛媛県松山市三番町１－１５－５,LIDO STAGEビル１０E,193877,38,38201,三番町１,,2021/06/18,2021/06/18,,2026/06/30,,奥野亜紀  ,,,,,,,,,第383号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,あんず19387738201,11d16a3d-259d-4565-b7e9-0e9fb3399399,,personal,4822ad01-94b7-4413-948e-8c26ff1fb705,2021/06/18,あんず,あんず,
382019,158,愛媛県,松山市,焼肉ハウス 亀,,ヤキニクハウス カメ,飲食店営業,,松山市別府町419-3,松山市別府町４１９－３,,,,089-951-2929,,有限会社亀岡食品加工所,,亀岡秀光,第385号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,焼肉ハウス 亀,089,089-951-2929,,,,松山市別府町４１９－３,愛媛県松山市別府町４１９－３,,194052,38,38201,別府町,,2021/06/18,2021/06/18,,2026/06/30,有限会社亀岡食品加工所,亀岡秀光,,,,,,,,,第385号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,焼肉ハウス亀089-951-292919405238201,c287ef7b-39a1-4c61-9be2-673701a1f48f,有限会社亀岡食品加工所,3664d95e-746e-480f-abfe-11497713fb12,c0c6d655-b23e-4853-b541-d78c6103331e,2021/06/18,焼肉ハウス　亀,焼肉ハウス亀,有限会社亀岡食品加工所
382019,159,愛媛県,松山市,海の家 若洲商店,,ウミノイエ ワカスショウテン,飲食店営業,,松山市由良町鷲ヶ巣公園地先,松山市由良町鷲ヶ巣公園地先,,,,089-961-2914,近藤幸子,,,,第387号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,海の家 若洲商店,089,089-961-2914,,,,松山市由良町鷲ヶ巣公園地先,愛媛県松山市由良町鷲が巣公園地先,,194148,38,38201,由良町,,2021/06/21,2021/06/21,,2026/06/30,,近藤幸子  ,,,,,,,,,第387号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,海の家若洲商店089-961-291419414838201,dafe2929-8cb1-4628-a3a7-55d1e25b4bc2,,personal,33520651-aab1-482b-87b0-332765371354,2021/06/21,海の家　若洲商店,海の家若洲商店,
382019,160,愛媛県,松山市,てんぷら小内,,テンプラコウチ,飲食店営業,,松山市二番町３丁目８－５美川ビル２F,松山市二番町３丁目８－５,美川ビル２F,,,089-941-1460,小内進,,,,第388号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,てんぷら小内,089,089-941-1460,,,,松山市二番町３丁目８－５,愛媛県松山市二番町３丁目８－５,美川ビル２F,194004,38,38201,二番町３,,2021/06/21,2021/06/21,,2026/06/30,,小内進  ,,,,,,,,,第388号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,てんぷら小内089-941-146019400438201,6df4c545-4d13-4a52-af98-ef6cf6e87a63,,personal,c0353366-671d-4e8c-a706-96a4db78c9fa,2021/06/21,てんぷら小内,てんぷら小内,
382019,161,愛媛県,松山市,手打ちうどん かもねぎ,,テウチウドン カモネギ,飲食店営業,,松山市三番町１丁目１０－１５相原ビル１階,松山市三番町１丁目１０－１５,相原ビル１階,,,089-935-4486,木村安久,,,,第389号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,手打ちうどん かもねぎ,089,089-935-4486,,,,松山市三番町１丁目１０－１５,愛媛県松山市三番町１丁目１０－１５,相原ビル１階,193877,38,38201,三番町１,,2021/06/21,2021/06/21,,2026/06/30,,木村安久  ,,,,,,,,,第389号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,手打ちうどんかもねぎ089-935-448619387738201,2996f8bf-9ed8-4ddf-891a-360b8bd32a3c,,personal,3377771b-5577-4d6c-ac31-bee3a65ccc7a,2021/06/21,手打ちうどん　かもねぎ,手打ちうどんかもねぎ,
382019,162,愛媛県,松山市,拉麺 閏,,ラーメン ウルウ,飲食店営業,,松山市花園町4-6アプトンパーク21 2階,松山市花園町４－６,アプトンパーク２１ ２階,,,089-932-5545,日下慎介,,,,第390号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,拉麺 閏,089,089-932-5545,,,,松山市花園町４－６,愛媛県松山市花園町４－６,アプトンパーク２１ ２階,194007,38,38201,花園町,,2021/06/21,2021/06/21,,2026/06/30,,日下慎介  ,,,,,,,,,第390号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,拉麺閏089-932-554519400738201,ed637e4f-8ce5-408b-8dc4-dc08f45986ed,,personal,46020653-7709-4abd-9b34-8c0ff51d5f1c,2021/06/21,拉麺　閏,拉麺閏,
382019,163,愛媛県,松山市,唐揚げ食堂 ごいち １号店,,カラアゲショクドウ ゴイチ イチゴウテン,飲食店営業,,松山市大街道3丁目1-2 1F,松山市大街道３丁目１－２,１F,,,089-993-5129,,有限会社マキフーズ,,山本憲一,第391号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,唐揚げ食堂 ごいち １号店,089,089-993-5129,,,,松山市大街道３丁目１－２,愛媛県松山市大街道３丁目１－２,１F,193776,38,38201,大街道３,,2021/06/21,2021/06/21,,2026/06/30,有限会社マキフーズ,山本憲一,,,,,,,,,第391号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,唐揚げ食堂ごいち１号店089-993-512919377638201,3d2a1820-d1c8-421c-8f39-46dc52480647,有限会社マキフーズ,bfab1266-dcf5-48e7-a171-1670a1c260c9,4544fb66-c194-4651-9dd7-dd764b114735,2021/06/21,唐揚げ食堂　ごいち　１号店,唐揚げ食堂ごいち１号店,有限会社マキフーズ
382019,164,愛媛県,松山市,自然採食 和cafe 和温 ／自然採食 酒席 じい家,,シゼンサイショクワカフェワオン シゼンサイショクシュセキジイヤ,飲食店営業,,松山市本町２丁目２－２ １F,松山市本町２丁目２－２,１F,,,,,株式会社ハーモニープロジェクト,,森嘉代,第392号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,自然採食 和cafe 和温 ／自然採食 酒席 じい家,089,,,,,松山市本町２丁目２－２,愛媛県松山市本町２丁目２－２,１F,194057,38,38201,本町２,,2021/06/21,2021/06/21,,2026/06/30,株式会社ハーモニープロジェクト,森嘉代,,,,,,,,,第392号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,自然採食和ｃａｆｅ和温自然採食酒席じい家19405738201,48792be5-2ca2-4cc4-80f0-b36820727be1,株式会社ハーモニープロジェクト,f0a6dedf-9d8d-4280-a408-c73d967501ca,a6919b26-4992-47a9-8aa5-ac5e7fb10916,2021/06/21,自然採食　和ｃａｆｅ　和温　／自然採食　酒席　じい家,自然採食和ｃａｆｅ和温自然採食酒席じい家,株式会社ハーモニープロジェクト
382019,165,愛媛県,松山市,紫水晶,,アメジスト,飲食店営業,,松山市三番町１丁目１５－５リドステージビル２Ｆ,松山市三番町１丁目１５－５,リドステージビル２Ｆ,,,089-913-0201,井原ユカリ,,,,第393号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,紫水晶,089,089-913-0201,,,,松山市三番町１丁目１５－５,愛媛県松山市三番町１丁目１５－５,リドステージビル２Ｆ,193877,38,38201,三番町１,,2021/06/21,2021/06/21,,2026/06/30,,井原ユカリ  ,,,,,,,,,第393号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,紫水晶089-913-020119387738201,c762f128-b551-415d-8154-25743f5be245,,personal,2ce34035-b5ed-48a2-9e09-ecf33d31dd85,2021/06/21,紫水晶,紫水晶,
382019,166,愛媛県,松山市,味の里,,アジノサト,飲食店営業,,松山市清水町２丁目９－６,松山市清水町２丁目９－６,,,,,川島忠義,,,,第394号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,味の里,089,,,,,松山市清水町２丁目９－６,愛媛県松山市清水町２丁目９－６,,193888,38,38201,清水町２,,2021/06/21,2021/06/21,,2026/06/30,,川島忠義  ,,,,,,,,,第394号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,味の里19388838201,ddfe5a9d-badf-44b7-a583-f68b157dca5a,,personal,57d7cb80-0801-4aa2-b991-d07753d092f0,2021/06/21,味の里,味の里,
382019,167,愛媛県,松山市,ハート・ハート,,ハート・ハート,飲食店営業,,松山市山西町８２６－１,松山市山西町８２６－１,,,,089-952-2251,三戸俊枝,,,,第395号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,ハート・ハート,089,089-952-2251,,,,松山市山西町８２６－１,愛媛県松山市山西町８２６－１,,194144,38,38201,山西町,,2021/06/21,2021/06/21,,2026/06/30,,三戸俊枝  ,,,,,,,,,第395号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ハトハト089-952-225119414438201,a1502788-08fa-4271-bdee-2c2f2d5975d9,,personal,e83fbd12-f6a5-46fb-a10f-cf6653db4ebe,2021/06/21,ハート・ハート,ハトハト,
382019,168,愛媛県,松山市,イオンスタイル松山 ピザ,,イオンスタイルマツヤマ ピザ,飲食店営業,,松山市天山１丁目１３－５ １F,松山市天山１丁目１３－５,１F,,,089-946-9995,,イオンリテール株式会社,,井出武美,第396号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,イオンスタイル松山 ピザ,089,089-946-9995,,,,松山市天山１丁目１３－５,愛媛県松山市天山１丁目１３－５,１F,194247,38,38201,天山１,,2021/06/21,2021/06/21,,2026/06/30,イオンリテール株式会社,井出武美,,,,,,,,,第396号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,イオンスタイル松山ピザ089-946-999519424738201,61b791ca-8a5c-407a-8e23-00a13a17c0fd,イオンリテール株式会社,9f84f240-28a1-4e3d-8a7b-08bb73a9a7a8,e7e66dc7-a9b1-4803-a5c3-e30f5d0a9c12,2021/06/21,イオンスタイル松山　ピザ,イオンスタイル松山ピザ,イオンリテール株式会社
382019,169,愛媛県,松山市,イオンスタイル松山 マイセレクトサラダ・ローストビーフ,,イオンスタイルマツヤマ マイセレクトサラダ・ローストビーフ,飲食店営業,,松山市天山１丁目１３－５ １F,松山市天山１丁目１３－５,１F,,,,,イオンリテール株式会社,,井出武美,第397号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,イオンスタイル松山 マイセレクトサラダ・ローストビーフ,089,,,,,松山市天山１丁目１３－５,愛媛県松山市天山１丁目１３－５,１F,194247,38,38201,天山１,,2021/06/21,2021/06/21,,2026/06/30,イオンリテール株式会社,井出武美,,,,,,,,,第397号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,イオンスタイル松山マイセレクトサラダロストビフ19424738201,c30fbf1b-52b1-4e80-9a3d-dacf22cb928b,イオンリテール株式会社,9f84f240-28a1-4e3d-8a7b-08bb73a9a7a8,318454fa-0591-4f4f-8f49-f3706c6d615d,2021/06/21,イオンスタイル松山　マイセレクトサラダ・ローストビーフ,イオンスタイル松山マイセレクトサラダロストビフ,イオンリテール株式会社
382019,170,愛媛県,松山市,イオンスタイル松山 グリルチキン・鉄板焼・弁当,,イオンスタイルマツヤマ グリルチキン・テッパンヤキ・ベントウ,飲食店営業,,松山市天山１丁目１３－５ １F,松山市天山１丁目１３－５,１F,,,089-946-9995,,イオンリテール株式会社,,井出武美,第398号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,イオンスタイル松山 グリルチキン・鉄板焼・弁当,089,089-946-9995,,,,松山市天山１丁目１３－５,愛媛県松山市天山１丁目１３－５,１F,194247,38,38201,天山１,,2021/06/21,2021/06/21,,2026/06/30,イオンリテール株式会社,井出武美,,,,,,,,,第398号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,イオンスタイル松山グリルチキン鉄板焼弁当089-946-999519424738201,5567b722-7a34-4863-a952-13790a9e768d,イオンリテール株式会社,9f84f240-28a1-4e3d-8a7b-08bb73a9a7a8,cf147b71-c303-499a-9956-fe61c50aad57,2021/06/21,イオンスタイル松山　グリルチキン・鉄板焼・弁当,イオンスタイル松山グリルチキン鉄板焼弁当,イオンリテール株式会社
382019,171,愛媛県,松山市,イオンスタイル松山 ホットデリカ,,イオンスタイルマツヤマ ホットデリカ,飲食店営業,,松山市天山１丁目１３－５ １Ｆ,松山市天山１丁目１３－５,１Ｆ,,,,,イオンリテール株式会社,,井出武美,第399号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,イオンスタイル松山 ホットデリカ,089,,,,,松山市天山１丁目１３－５,愛媛県松山市天山１丁目１３－５,１Ｆ,194247,38,38201,天山１,,2021/06/21,2021/06/21,,2026/06/30,イオンリテール株式会社,井出武美,,,,,,,,,第399号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,イオンスタイル松山ホットデリカ19424738201,33afc72d-7346-4e16-a696-c4db40543e4a,イオンリテール株式会社,9f84f240-28a1-4e3d-8a7b-08bb73a9a7a8,0cce7a8f-e904-4017-9042-69556d675b99,2021/06/21,イオンスタイル松山　ホットデリカ,イオンスタイル松山ホットデリカ,イオンリテール株式会社
382019,172,愛媛県,松山市,スーパー日東 鴨川店,,スーパーニットウカモガワテン,飲食店営業,,松山市鴨川1丁目2-44,松山市鴨川１丁目２－４４,,,,089-925-1888,,株式会社 日東物産,,服部雅企,第402号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,スーパー日東 鴨川店,089,089-925-1888,,,,松山市鴨川１丁目２－４４,愛媛県松山市鴨川１丁目２－４４,,193808,38,38201,鴨川１,,2021/06/21,2021/06/21,,2026/06/30,株式会社 日東物産,服部雅企,,,,,,,,,第402号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,スパ日東鴨川店089-925-188819380838201,d354c81b-2e71-4ea6-a933-cdb09623c6ef,株式会社日東物産,c348544e-bf52-4a4a-af00-f4d311398657,0b7db918-4179-4222-b054-b68d6752dbe2,2021/06/21,スーパー日東　鴨川店,スパ日東鴨川店,株式会社日東物産
382019,173,愛媛県,松山市,ダフネ,,ダフネ,飲食店営業,,松山市東石井５丁目１３－３５天山橋ビル１Ｆ,松山市東石井５丁目１３－３５,天山橋ビル１Ｆ,,,,田内昌美,,,,第405号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,ダフネ,089,,,,,松山市東石井５丁目１３－３５,愛媛県松山市東石井５丁目１３－３５,天山橋ビル１Ｆ,194269,38,38201,東石井５,,2021/06/21,2021/06/21,,2026/06/30,,田内昌美  ,,,,,,,,,第405号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ダフネ19426938201,dfa2b284-dd8e-4647-aeea-938768afd754,,personal,e4008d24-c429-48bd-9445-d64113cf7986,2021/06/21,ダフネ,ダフネ,
382019,174,愛媛県,松山市,OVER,,オーバー,飲食店営業,,松山市二番町2丁目7-1横浜館ビル4F西号室,松山市二番町２丁目７－１,横浜館ビル４F西号室,,,,楠将史,,,,第410号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,OVER,089,,,,,松山市二番町２丁目７－１,愛媛県松山市二番町２丁目７－１,横浜館ビル４F西号室,194003,38,38201,二番町２,,2021/06/21,2021/06/21,,2026/06/30,,楠将史  ,,,,,,,,,第410号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ＯＶＥＲ19400338201,26132ae0-eaa4-410a-8a9e-9a0fcbbb9fb0,,personal,17ecfc06-09ee-4239-b626-8c019f19e391,2021/06/21,ＯＶＥＲ,ＯＶＥＲ,
382019,175,愛媛県,松山市,Resort Day Spa ADU アドゥーガーデン,,リゾート デイ スパ アドゥーガーデン,飲食店営業,,松山市南江戸３丁目４-７ ９F,松山市南江戸３丁目４－７,９F,,,,,株式会社ブルーム・クラシック,,田部早巳,第411号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,Resort Day Spa ADU アドゥーガーデン,089,,,,,松山市南江戸３丁目４－７,愛媛県松山市南江戸３丁目４－７,９F,194101,38,38201,南江戸３,,2021/06/22,2021/06/22,,2026/06/30,株式会社ブルーム・クラシック,田部早巳,,,,,,,,,第411号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ＲｅｓｏｒｔＤａｙＳｐａＡＤＵアドゥガデン19410138201,c8881826-411f-400d-831a-9a6895fd568a,株式会社ブルーム・クラシック,8dee276f-751f-4991-86f2-5dd1987f4906,4bb364d6-1aff-4c16-9f23-4ef86f103371,2021/06/22,Ｒｅｓｏｒｔ　Ｄａｙ　Ｓｐａ　ＡＤＵ　アドゥーガーデン,ＲｅｓｏｒｔＤａｙＳｐａＡＤＵアドゥガデン,株式会社ブルーム・クラシック
382019,176,愛媛県,松山市,ビジョンフーズ 焼肉ハラミ屋,,ビジョンフーズ ヤキニクハラミヤ,飲食店営業,,松山市築山町8-15 2F,松山市築山町８－１５,２F,,,089-968-1682,村中淳児,,,,第412号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,ビジョンフーズ 焼肉ハラミ屋,089,089-968-1682,,,,松山市築山町８－１５,愛媛県松山市築山町８－１５,２F,193961,38,38201,築山町,,2021/06/22,2021/06/22,,2026/06/30,,村中淳児  ,,,,,,,,,第412号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ビジョンフズ焼肉ハラミ屋089-968-168219396138201,7317906b-d824-4162-89f6-cbd86ac8a38e,,personal,4ff61562-1481-44eb-aa51-3edba05c87d6,2021/06/22,ビジョンフーズ　焼肉ハラミ屋,ビジョンフズ焼肉ハラミ屋,
382019,177,愛媛県,松山市,一六本舗道後本館前店,,イチロクホンポドウゴホンカンマエテン,飲食店営業,,松山市道後湯之町20-17 1F,松山市道後湯之町２０－１７,１F,,,089-921-2116,,株式会社一六,,玉置剛,第413号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,一六本舗道後本館前店,089,089-921-2116,,,,松山市道後湯之町２０－１７,愛媛県松山市道後湯ノ町２０－１７,１F,193983,38,38201,道後湯ノ町,,2021/06/22,2021/06/22,,2026/06/30,株式会社一六,玉置剛,,,,,,,,,第413号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,一六本舗道後本館前店089-921-211619398338201,2a42f9b9-4400-415c-a268-0f3dd66088a7,株式会社一六,025117a6-34da-4e73-a029-7acd9e9e4172,78fb8114-57b7-45bd-bced-91e769ff7b3d,2021/06/22,一六本舗道後本館前店,一六本舗道後本館前店,株式会社一六
382019,178,愛媛県,松山市,神蔵,,カミクラ,飲食店営業,,松山市居相3丁目2-3,松山市居相３丁目２－３,,,,,渡辺弘志,,,,第414号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,神蔵,089,,,,,松山市居相３丁目２－３,愛媛県松山市居相３丁目２－３,,194359,38,38201,居相３,,2021/06/22,2021/06/22,,2026/06/30,,渡辺弘志  ,,,,,,,,,第414号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,神蔵19435938201,ac512d8f-30e0-494e-b652-909907a2a7ce,,personal,b223f500-ff5b-4a2d-baf9-881ea37b9710,2021/06/22,神蔵,神蔵,
382019,179,愛媛県,松山市,ファミリーマート愛媛県庁前店,,ファミリーマートエヒメケンチョウマエテン,飲食店営業,,松山市一番町4丁目1-11,松山市一番町４丁目１－１１,,,,,,株式会社あじふく,,黒川由紀也,第415号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,ファミリーマート愛媛県庁前店,089,,,,,松山市一番町４丁目１－１１,愛媛県松山市一番町４丁目１－１１,,193747,38,38201,一番町４,,2021/06/22,2021/06/22,,2026/06/30,株式会社あじふく,黒川由紀也,,,,,,,,,第415号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ファミリマト愛媛県庁前店19374738201,bd32d0ee-1f81-4f7e-a87a-b3a221e1f562,株式会社あじふく,cf56cecf-b65d-4959-b3b4-fc52b3b4b75e,e36bb50e-2a39-4768-9e34-82faeb3cbaaf,2021/06/22,ファミリーマート愛媛県庁前店,ファミリマト愛媛県庁前店,株式会社あじふく
