https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請者3,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,新規,12049,,株式会社オークリッチ,村上市中浜８１１番地,村上市中浜８１１番地,,0254-60-5014,,株式会社　オークリッチ,代表取締役　富樫　直樹,新潟県村上市中浜８１１番地,新潟県村上市中浜８１１番地,,0254-60-5014,,,⑧ 米穀類販売業,,,,0,0,,2021年05月26日,,,,,,,,,村上保健所,株式会社オークリッチ,0254,0254-60-5014,,,,村上市中浜８１１番地,新潟県村上市中浜８１１番地,,87658,新潟県,村上市,中浜,2021/05/26,,,,,株式会社　オークリッチ, 代表取締役　富樫　直樹,0254-60-5014,新潟県村上市中浜８１１番地,新潟県村上市中浜８１１番地,,87658,新潟県,村上市,中浜,,新規,米穀類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,株式会社オークリッチ,株式会社オクリッチ,株式会社オークリッチ
法人,新規,12049,,株式会社オークリッチ,村上市中浜８１１番地,村上市中浜８１１番地,,0254-60-5014,,株式会社　オークリッチ,代表取締役　富樫　直樹,新潟県村上市中浜８１１番地,新潟県村上市中浜８１１番地,,0254-60-5014,,,㉓ 卵選別包装業,,,,0,0,,2021年05月26日,,,,,,,,,村上保健所,株式会社オークリッチ,0254,0254-60-5014,,,,村上市中浜８１１番地,新潟県村上市中浜８１１番地,,87658,新潟県,村上市,中浜,2021/05/26,,,,,株式会社　オークリッチ, 代表取締役　富樫　直樹,0254-60-5014,新潟県村上市中浜８１１番地,新潟県村上市中浜８１１番地,,87658,新潟県,村上市,中浜,,新規,卵選別包装業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,分類不能の産業,,,,,,,,,,株式会社オークリッチ,株式会社オクリッチ,株式会社オークリッチ
法人,継続,11384,,株式会社　フレンドまる美,村上市桑川８４０番地１,村上市桑川８４０番地１,,0254-60-7211,,株式会社　フレンドまる美,代表取締役　本間　由美,村上市桑川８４０番地１,村上市桑川８４０番地１,,0254-60-7211,,,魚介類加工業,,,2 - 4,0,0,2011年12月16日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　フレンドまる美,0254,0254-60-7211,,,,村上市桑川８４０番地１,新潟県村上市桑川８４０番地１,,87612,新潟県,村上市,桑川,2017/04/19,2011/12/16,2017/04/26,,2022/05/31,株式会社　フレンドまる美, 代表取締役　本間　由美,0254-60-7211,村上市桑川８４０番地１,新潟県村上市桑川８４０番地１,,87612,新潟県,村上市,桑川,2 - 4,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社フレンドまる美,株式会社フレンドまる美,株式会社フレンドまる美
法人,継続,11384,,株式会社　フレンドまる美,村上市桑川８４０番地１,村上市桑川８４０番地１,,0254-60-7211,,株式会社　フレンドまる美,代表取締役　本間　由美,村上市桑川８４０番地１,村上市桑川８４０番地１,,0254-60-7211,,,魚介類販売業,,,1 - 7,0,0,2011年12月16日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　フレンドまる美,0254,0254-60-7211,,,,村上市桑川８４０番地１,新潟県村上市桑川８４０番地１,,87612,新潟県,村上市,桑川,2017/04/19,2011/12/16,2017/04/26,,2022/05/31,株式会社　フレンドまる美, 代表取締役　本間　由美,0254-60-7211,村上市桑川８４０番地１,新潟県村上市桑川８４０番地１,,87612,新潟県,村上市,桑川,1 - 7,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社フレンドまる美,株式会社フレンドまる美,株式会社フレンドまる美
法人,新規,11875,,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,村上市名割字高柳１０９,村上市名割字高柳１０９,,0254-62-1051,,有限会社　畑山鉄工,代表取締役　畑山　稔,村上市名割字高柳１０９,村上市名割字高柳１０９,,0254-62-1051,,,㉔ その他の食料品製造・加工業,,,,0,0,,2021年09月06日,,,,,,,,,村上保健所,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,0254,0254-62-1051,,,,村上市名割字高柳１０９,新潟県村上市名割字高柳１０９,,87665,新潟県,村上市,名割,2021/09/06,,,,,有限会社　畑山鉄工, 代表取締役　畑山　稔,0254-62-1051,村上市名割字高柳１０９,新潟県村上市名割字高柳１０９,,87665,新潟県,村上市,名割,,新規,その他の食料品製造・加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,ＦｅＦａｃｔｏｒｙｃａｆｅ１０９,有限会社畑山鉄工
法人,新規,11875,,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,村上市名割字高柳１０９,村上市名割字高柳１０９,,0254-62-1051,,有限会社　畑山鉄工,代表取締役　畑山　稔,村上市名割字高柳１０９,村上市名割字高柳１０９,,0254-62-1051,,,飲食店営業（一般食堂）,,,1 - 3,0,0,2019年05月17日,2019年05月14日,2019年05月16日,2019年05月17日,2024年07月31日,,,,,,村上保健所,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,0254,0254-62-1051,,,,村上市名割字高柳１０９,新潟県村上市名割字高柳１０９,,87665,新潟県,村上市,名割,2019/05/14,2019/05/17,2019/05/17,,2024/07/31,有限会社　畑山鉄工, 代表取締役　畑山　稔,0254-62-1051,村上市名割字高柳１０９,新潟県村上市名割字高柳１０９,,87665,新潟県,村上市,名割,1 - 3,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｆｅ　Ｆａｃｔｏｒｙ　ｃａｆｅ　１０９,ＦｅＦａｃｔｏｒｙｃａｆｅ１０９,有限会社畑山鉄工
法人,新規,12135,,デイサービスセンター　くろっかす,村上市海老江942番地1,村上市海老江９４２番地１,,0254-62-3221,,社会福祉法人　日本海,理事長　遠山　晃,新潟県村上市海老江942番地1,新潟県村上市海老江９４２番地１,,0254-62-3221,,,㉖ 集団給食施設,,,,0,0,,2021年11月08日,,,,,,,,,村上保健所,デイサービスセンター　くろっかす,0254,0254-62-3221,,,,村上市海老江９４２番地１,新潟県村上市海老江９４２番地１,,87574,新潟県,村上市,海老江,2021/11/08,,,,,社会福祉法人　日本海, 理事長　遠山　晃,0254-62-3221,新潟県村上市海老江９４２番地１,新潟県村上市海老江９４２番地１,,87574,新潟県,村上市,海老江,,新規,給食施設,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,デイサービスセンター　くろっかす,デイサビスセンタくろっかす,社会福祉法人日本海
法人,新規,11506,,ぎょぎょかいめでたや,村上市塩谷1181,村上市塩谷１１８１,,0254-66-7332,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412,新潟県村上市山口４１２,,0254-62-3256,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年06月24日,,,,,,,,,村上保健所,ぎょぎょかいめでたや,0254,0254-66-7332,,,,村上市塩谷１１８１,新潟県村上市塩谷１１８１,,87631,新潟県,村上市,塩谷,2021/06/24,,,,,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２,新潟県村上市山口４１２,,87697,新潟県,村上市,山口,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ぎょぎょかいめでたや,ぎょぎょかいめでたや,株式会社横山商店
法人,継続,11506,,ぎょぎょかいめでたや,村上市塩谷1181,村上市塩谷１１８１,,0254-66-7332,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412,新潟県村上市山口４１２,,0254-62-3256,,,魚介類販売業,包装魚介類の販売に限る,,1 - 32,0,0,2013年07月12日,2018年05月16日,2018年06月06日,2018年06月07日,2023年07月31日,,,,,,村上保健所,ぎょぎょかいめでたや,0254,0254-66-7332,,,,村上市塩谷１１８１,新潟県村上市塩谷１１８１,,87631,新潟県,村上市,塩谷,2018/05/16,2013/07/12,2018/06/07,,2023/07/31,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２,新潟県村上市山口４１２,,87697,新潟県,村上市,山口,1 - 32,継続,魚介類販売業,,包装魚介類の販売に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,ぎょぎょかいめでたや,ぎょぎょかいめでたや,株式会社横山商店
法人,継続,11506,,ぎょぎょかいめでたや,村上市塩谷1181,村上市塩谷１１８１,,0254-66-7332,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412,新潟県村上市山口４１２,,0254-62-3256,,,食肉販売業,包装食肉の販売に限る,,1 - 45,0,0,2013年10月11日,2019年06月10日,2019年06月10日,2019年06月11日,2024年07月31日,,,,,,村上保健所,ぎょぎょかいめでたや,0254,0254-66-7332,,,,村上市塩谷１１８１,新潟県村上市塩谷１１８１,,87631,新潟県,村上市,塩谷,2019/06/10,2013/10/11,2019/06/11,,2024/07/31,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２,新潟県村上市山口４１２,,87697,新潟県,村上市,山口,1 - 45,継続,食肉販売業,,包装食肉の販売に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ぎょぎょかいめでたや,ぎょぎょかいめでたや,株式会社横山商店
法人,継続,11506,,ぎょぎょかいめでたや,村上市塩谷1181,村上市塩谷１１８１,,0254-66-7332,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412,新潟県村上市山口４１２,,0254-62-3256,,,豆腐販売業,,,2 - 9,0,0,2013年07月12日,2018年05月16日,2018年06月06日,2018年06月07日,2023年07月31日,,,,,,村上保健所,ぎょぎょかいめでたや,0254,0254-66-7332,,,,村上市塩谷１１８１,新潟県村上市塩谷１１８１,,87631,新潟県,村上市,塩谷,2018/05/16,2013/07/12,2018/06/07,,2023/07/31,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２,新潟県村上市山口４１２,,87697,新潟県,村上市,山口,2 - 9,継続,豆腐製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,ぎょぎょかいめでたや,ぎょぎょかいめでたや,株式会社横山商店
法人,継続,11506,,ぎょぎょかいめでたや,村上市塩谷1181,村上市塩谷１１８１,,0254-66-7332,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412,新潟県村上市山口４１２,,0254-62-3256,,,弁当類又は惣菜類販売業,,,2 - 9,0,0,2013年07月12日,2018年05月16日,2018年06月06日,2018年06月07日,2023年07月31日,,,,,,村上保健所,ぎょぎょかいめでたや,0254,0254-66-7332,,,,村上市塩谷１１８１,新潟県村上市塩谷１１８１,,87631,新潟県,村上市,塩谷,2018/05/16,2013/07/12,2018/06/07,,2023/07/31,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２,新潟県村上市山口４１２,,87697,新潟県,村上市,山口,2 - 9,継続,その他,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,分類不能の産業,,,,,,,,,,ぎょぎょかいめでたや,ぎょぎょかいめでたや,株式会社横山商店
法人,新規,12148,,株式会社　横山商店,村上市山口412番地,村上市山口４１２番地,,0254-62-3256,,株式会社　横山商店,代表取締役　横山　一亥,新潟県村上市山口412番地,新潟県村上市山口４１２番地,,0254-62-3256,,,⑧ 米穀類販売業,,,,0,0,,2021年11月24日,,,,,,,,,村上保健所,株式会社　横山商店,0254,0254-62-3256,,,,村上市山口４１２番地,新潟県村上市山口４１２番地,,87697,新潟県,村上市,山口,2021/11/24,,,,,株式会社　横山商店, 代表取締役　横山　一亥,0254-62-3256,新潟県村上市山口４１２番地,新潟県村上市山口４１２番地,,87697,新潟県,村上市,山口,,新規,米穀類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,株式会社横山商店,株式会社横山商店,株式会社横山商店
法人,継続,11545,,荒川らーめん魂あしら,村上市切田1217-6,村上市切田１２１７－６,,0254-62-2291,,角中株式会社,代表取締役　田中　大樹,村上市坂町2465-1,村上市坂町２４６５－１,,0254-62-4010,,,飲食店営業（一般食堂）,,,1 - 22,0,0,2014年01月31日,2019年06月07日,2019年06月18日,2019年06月19日,2024年07月31日,,,,,,村上保健所,荒川らーめん魂あしら,0254,0254-62-2291,,,,村上市切田１２１７－６,新潟県村上市切田１２１７－６,,87608,新潟県,村上市,切田,2019/06/07,2014/01/31,2019/06/19,,2024/07/31,角中株式会社, 代表取締役　田中　大樹,0254-62-4010,村上市坂町２４６５－１,新潟県村上市坂町２４６５－１,,87622,新潟県,村上市,坂町,1 - 22,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,荒川らーめん魂あしら,荒川らめん魂あしら,角中株式会社
法人,新規,11950,,田中商店,村上市仲間町字坂下６０５番３,村上市仲間町字坂下６０５番３,,0254-62-7627,,角中株式会社,代表取締役　田中　大樹,村上市坂町２４６５番地１,村上市坂町２４６５番地１,,0254-62-4010,,,飲食店営業（一般食堂）,,,1 - 82,0,0,2020年06月17日,2020年06月16日,2020年06月16日,2020年06月17日,2025年10月31日,,,,,,村上保健所,田中商店,0254,0254-62-7627,,,,村上市仲間町字坂下６０５番３,新潟県村上市仲間町字坂下６０５番３,,87454,新潟県,村上市,仲間町,2020/06/16,2020/06/17,2020/06/17,,2025/10/31,角中株式会社, 代表取締役　田中　大樹,0254-62-4010,村上市坂町２４６５番地１,新潟県村上市坂町２４６５番地１,,87622,新潟県,村上市,坂町,1 - 82,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,田中商店,田中商店,角中株式会社
法人,新規,11890,,あらかわゴルフ練習場,村上市大津３３１８－６６,村上市大津３３１８－６６,,0254-62-6441,,株式会社　日本建機,代表取締役　金子　良治,村上市佐々木８６８－１,村上市佐々木８６８－１,,0254-62-4044,,,飲食店営業（一般食堂）,,,1 - 64,0,0,2019年07月26日,2019年07月23日,2019年07月25日,2019年07月26日,2024年07月31日,,,,,,村上保健所,あらかわゴルフ練習場,0254,0254-62-6441,,,,村上市大津３３１８－６６,新潟県村上市大津３３１８－６６,,87580,新潟県,村上市,大津,2019/07/23,2019/07/26,2019/07/26,,2024/07/31,株式会社　日本建機, 代表取締役　金子　良治,0254-62-4044,村上市佐々木８６８－１,新潟県村上市佐々木８６８－１,,87624,新潟県,村上市,佐々木,1 - 64,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,あらかわゴルフ練習場,あらかわゴルフ練習場,株式会社日本建機
法人,新規,11306,,小島屋・ラ・パン,村上市藤沢９１－５,村上市藤沢９１－５,,0254-62-2152,,有限会社　小島屋,代表取締役　小島　芳雄,村上市藤沢２９９番地,村上市藤沢２９９番地,,0254-62-4249,,,⑪ 菓子製造業,,,1 - 58,0,0,2021年06月15日,2021年06月11日,2021年06月14日,2021年06月15日,2026年07月31日,,,,,,村上保健所,小島屋・ラ・パン,0254,0254-62-2152,,,,村上市藤沢９１－５,新潟県村上市藤沢９１－５,,87677,新潟県,村上市,藤沢,2021/06/11,2021/06/15,2021/06/15,,2026/07/31,有限会社　小島屋, 代表取締役　小島　芳雄,0254-62-4249,村上市藤沢２９９番地,新潟県村上市藤沢２９９番地,,87677,新潟県,村上市,藤沢,1 - 58,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,小島屋・ラ・パン,小島屋ラパン,有限会社小島屋
法人,継続,11306,,小島屋・ラ・パン,村上市藤沢９１－５,村上市藤沢９１－５,,0254-62-2152,,有限会社　小島屋,代表取締役　小島　芳雄,村上市藤沢２９９番地,村上市藤沢２９９番地,,0254-62-4249,,,飲食店営業（食品調理）,,,1 - 59,0,0,2011年02月04日,2016年06月06日,2016年06月15日,2016年06月16日,2021年07月31日,,,,2021年06月14日,,村上保健所,小島屋・ラ・パン,0254,0254-62-2152,,,,村上市藤沢９１－５,新潟県村上市藤沢９１－５,,87677,新潟県,村上市,藤沢,2016/06/06,2011/02/04,2016/06/16,,2021/07/31,有限会社　小島屋, 代表取締役　小島　芳雄,0254-62-4249,村上市藤沢２９９番地,新潟県村上市藤沢２９９番地,,87677,新潟県,村上市,藤沢,1 - 59,継続,飲食店営業,（食品調理）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,小島屋・ラ・パン,小島屋ラパン,有限会社小島屋
法人,継続,11306,,小島屋・ラ・パン,村上市藤沢９１－５,村上市藤沢９１－５,,0254-62-2152,,有限会社　小島屋,代表取締役　小島　芳雄,村上市藤沢２９９番地,村上市藤沢２９９番地,,0254-62-4249,,,菓子製造業,,,1 - 59,0,0,2011年02月04日,2016年06月06日,2016年06月15日,2016年06月16日,2021年07月31日,,,,2021年06月14日,,村上保健所,小島屋・ラ・パン,0254,0254-62-2152,,,,村上市藤沢９１－５,新潟県村上市藤沢９１－５,,87677,新潟県,村上市,藤沢,2016/06/06,2011/02/04,2016/06/16,,2021/07/31,有限会社　小島屋, 代表取締役　小島　芳雄,0254-62-4249,村上市藤沢２９９番地,新潟県村上市藤沢２９９番地,,87677,新潟県,村上市,藤沢,1 - 59,継続,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,小島屋・ラ・パン,小島屋ラパン,有限会社小島屋
法人,新規,12205,有限会社,夢ファームあらかわ,村上市長政605-1,村上市長政６０５－１,,0254-62-5338,,有限会社　夢ファームあらかわ,代表取締役　三田　敏秋,新潟県村上市長政605-1,新潟県村上市長政６０５－１,,0254-62-5338,,,⑧ 米穀類販売業,,,,0,0,,2021年06月11日,,,,,,,,,村上保健所,夢ファームあらかわ,0254,0254-62-5338,,,,村上市長政６０５－１,新潟県村上市長政６０５－１,,87661,新潟県,村上市,長政,2021/06/11,,,,,有限会社　夢ファームあらかわ, 代表取締役　三田　敏秋,0254-62-5338,新潟県村上市長政６０５－１,新潟県村上市長政６０５－１,,87661,新潟県,村上市,長政,,新規,米穀類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,夢ファームあらかわ,夢ファムあらかわ,有限会社夢ファームあらかわ
法人,新規,12085,,ＮＰＯ法人　みんなの家,村上市下鍛冶屋575-29,村上市下鍛冶屋５７５－２９,,0254-62-5717,,ＮＰＯ法人　みんなの家,理事長　伊藤　昌義,村上市下鍛冶屋575-29,村上市下鍛冶屋５７５－２９,,0254-62-5717,,,㉖ 集団給食施設,,,,0,0,,2021年09月24日,,,,,,,,,村上保健所,ＮＰＯ法人　みんなの家,0254,0254-62-5717,,,,村上市下鍛冶屋５７５－２９,新潟県村上市下鍜冶屋５７５－２９,,87635,新潟県,村上市,下鍜冶屋,2021/09/24,,,,,ＮＰＯ法人　みんなの家, 理事長　伊藤　昌義,0254-62-5717,村上市下鍛冶屋５７５－２９,新潟県村上市下鍜冶屋５７５－２９,,87635,新潟県,村上市,下鍜冶屋,,新規,給食施設,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ＮＰＯ法人みんなの家,ＮＰＯ法人みんなの家,ＮＰＯ法人みんなの家
法人,新規,11714,,移動スーパー　タビット号,岩船郡　関川村大字下関　９－３村上市、岩船郡,岩船郡関川村大字下関 ９－３,村上市、岩船郡一円,0254-62-7644,,株式会社　未来カンパニー,代表取締役　加藤　和泰,新潟県岩船郡　関川村大字下関1200-9,新潟県岩船郡 関川村大字下関１２００－９,,0254-62-6330,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年06月30日,,,,,,,,,村上保健所,移動スーパー　タビット号,0254,0254-62-7644,,,,岩船郡関川村大字下関 ９－３,新潟県岩船郡関川村下関９－３　村上市、岩船郡一円,,90596,新潟県,岩船郡関川村,下関,2021/06/30,,,,,株式会社　未来カンパニー, 代表取締役　加藤　和泰,0254-62-6330,新潟県岩船郡 関川村大字下関１２００－９,新潟県岩船郡関川村下関１２００－９,,90596,新潟県,岩船郡関川村,下関,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,移動スーパー　タビット号,移動スパタビット号,株式会社未来カンパニー
法人,新規,11747,,移動スーパー　タビット号　２号,岩船郡　関川村大字下関９－３村上市、岩船郡、胎内市,岩船郡 関川村大字下関９－３,村上市、岩船郡、胎内市一円,0254-62-7644,,株式会社　未来カンパニー,代表取締役　加藤　和泰,新潟県岩船郡　関川村大字下関1200-9,新潟県岩船郡 関川村大字下関１２００－９,,0254-62-6330,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年06月30日,,,,,,,,,村上保健所,移動スーパー　タビット号　２号,0254,0254-62-7644,,,,岩船郡 関川村大字下関９－３,新潟県岩船郡関川村下関９－３　村上市、岩船郡、胎内市一円,,90596,新潟県,岩船郡関川村,下関,2021/06/30,,,,,株式会社　未来カンパニー, 代表取締役　加藤　和泰,0254-62-6330,新潟県岩船郡 関川村大字下関１２００－９,新潟県岩船郡関川村下関１２００－９,,90596,新潟県,岩船郡関川村,下関,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,移動スーパー　タビット号　２号,移動スパタビット号２号,株式会社未来カンパニー
法人,新規,11899,,移動スーパー　ジャンボタビット号,岩船郡　関川村大字下関９－３　村上市、胎内市、関川村,岩船郡関川村大字下関 ９－３,村上市、岩船郡一円,0254-62-7644,,株式会社　未来カンパニー,代表取締役　加藤　和泰,新潟県岩船郡　関川村大字下関１２００－９,新潟県岩船郡 関川村大字下関１２００－９,,0254-62-6330,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年06月30日,,,,,,,,,村上保健所,移動スーパー　ジャンボタビット号,0254,0254-62-7644,,,,岩船郡関川村大字下関 ９－３,新潟県岩船郡関川村下関９－３　村上市、岩船郡一円,,90596,新潟県,岩船郡関川村,下関,2021/06/30,,,,,株式会社　未来カンパニー, 代表取締役　加藤　和泰,0254-62-6330,新潟県岩船郡 関川村大字下関１２００－９,新潟県岩船郡関川村下関１２００－９,,90596,新潟県,岩船郡関川村,下関,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,移動スーパー　ジャンボタビット号,移動スパジャンボタビット号,株式会社未来カンパニー
法人,新規,11927,,いろむすび山菜屋,村上市荒島1004（旧荒島保育園跡地）新潟県内一円（佐渡を除く）,村上市荒島１００４,（旧荒島保育園跡地）新潟県内一円（佐渡を除く）,0254-62-7147,,株式会社　いろむすび,代表取締役　古林　拓也,村上市佐々木８０８－２３,村上市佐々木８０８－２３,,0254-62-7147,,,⑥ 弁当販売業,,,,0,0,,2021年08月25日,,,,,,,,,村上保健所,いろむすび山菜屋,0254,0254-62-7147,,,,村上市荒島１００４,新潟県村上市荒島１００４　新潟県内一円（佐渡を除く）,（旧荒島保育園跡地）,87552,新潟県,村上市,荒島,2021/08/25,,,,,株式会社　いろむすび, 代表取締役　古林　拓也,0254-62-7147,村上市佐々木８０８－２３,新潟県村上市佐々木８０８－２３,,87624,新潟県,村上市,佐々木,,新規,弁当販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,いろむすび山菜屋,いろむすび山菜屋,株式会社いろむすび
法人,新規,11869,,いろむすびの宿,村上市佐々木８０８－２３,村上市佐々木８０８－２３,,0254-62-7147,,株式会社　いろむすび,代表取締役　古林　拓也,村上市佐々木８０８－２３,村上市佐々木８０８－２３,,0254-62-7147,,,飲食店営業（旅館）,,,1 - 199,0,0,2019年03月29日,2019年03月19日,2019年03月28日,2019年03月29日,2024年07月31日,,,,,,村上保健所,いろむすびの宿,0254,0254-62-7147,,,,村上市佐々木８０８－２３,新潟県村上市佐々木８０８－２３,,87624,新潟県,村上市,佐々木,2019/03/19,2019/03/29,2019/03/29,,2024/07/31,株式会社　いろむすび, 代表取締役　古林　拓也,0254-62-7147,村上市佐々木８０８－２３,新潟県村上市佐々木８０８－２３,,87624,新潟県,村上市,佐々木,1 - 199,新規,飲食店営業,旅館,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,いろむすびの宿,いろむすびの宿,株式会社いろむすび
法人,新規,11939,,有限会社　山北食品,村上市碁石730-3,村上市碁石７３０－３,,0254-75-5015,,有限会社　山北食品,代表取締役　本間　七助,村上市勝木985-1,村上市勝木９８５－１,,0254-62-7227,,,魚介類販売業,包装魚介類の販売に限る,,1 - 36,0,0,2020年04月24日,2020年04月22日,2020年04月23日,2020年04月24日,2025年05月31日,,,,,,村上保健所,有限会社　山北食品,0254,0254-75-5015,,,,村上市碁石７３０－３,新潟県村上市碁石７３０－３,,87621,新潟県,村上市,碁石,2020/04/22,2020/04/24,2020/04/24,,2025/05/31,有限会社　山北食品, 代表取締役　本間　七助,0254-62-7227,村上市勝木９８５－１,新潟県村上市勝木９８５－１,,87600,新潟県,村上市,勝木,1 - 36,新規,魚介類販売業,,包装魚介類の販売に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社山北食品,有限会社山北食品,有限会社山北食品
