,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57943,飲食店営業,飲食店営業,57943-01-0101,Ｒｕｃｈ,東松島市矢本字栄町４８,東松島市矢本字栄町４８,,0225-98-5105,熊谷　正彦,R 4. 6. 9,R 4. 6. 9,R 4. 6. 9,,石巻保健所,Ｒｕｃｈ,0225,0225-98-5105,,,,東松島市矢本字栄町４８,宮城県東松島市矢本字栄町４８,,43373,宮城県,東松島市,矢本,,2022/06/09,2022/06/09,2022/06/09,,,,,,,,,,,,57943-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｒｕｃｈ,Ｒｕｃｈ,,,1,,,,,
57958,飲食店営業,飲食店営業,57958-01-0101,Ｌｅａ,石巻市立町１－２－６　ホノルルインビル２階,石巻市立町１－２－６,ホノルルインビル２階,,阿部　早也香,R 4. 6.10,R 4. 6.10,R 4. 6.10,,石巻保健所,Ｌｅａ,0225,,,,,石巻市立町１－２－６,宮城県石巻市立町１－２－６,ホノルルインビル２階,38663,宮城県,石巻市,立町１,,2022/06/10,2022/06/10,2022/06/10,,,,,,,,,,,,57958-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｌｅａ,Ｌｅａ,,,1,,,,,
57964,飲食店営業,飲食店営業,57964-01-0101,海　番屋　フジマル,石巻市小渕浜狩又１９－１，１９－５，２３－１の各一部,石巻市小渕浜狩又１９－１，１９－５，２３,１の各一部,0225-25-4077,有限会社　フジマル佐藤商店,R 4. 6.14,R 4. 6.14,R 4. 6.14,,石巻保健所,海　番屋　フジマル,0225,0225-25-4077,,,,石巻市小渕浜狩又１９－１，１９－５，２３,宮城県石巻市小渕浜狩又１９－１，１９－５，２３,１の各一部,38845,宮城県,石巻市,小渕浜,,2022/06/14,2022/06/14,2022/06/14,,有限会社　フジマル佐藤商店,,,,,,,,,,57964-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,海　番屋　フジマル,海番屋フジマル,有限会社フジマル佐藤商店,,2,,,,,
57964,魚介類販売業,魚介類販売業,57964-02-0401,海　番屋　フジマル,石巻市小渕浜狩又１９－１，１９－５，２３－１の各一部,石巻市小渕浜狩又１９－１，１９－５，２３,１の各一部,0225-25-4077,有限会社　フジマル佐藤商店,R 4. 6.14,R 4. 6.14,R 4. 6.14,,石巻保健所,海　番屋　フジマル,0225,0225-25-4077,,,,石巻市小渕浜狩又１９－１，１９－５，２３,宮城県石巻市小渕浜狩又１９－１，１９－５，２３,１の各一部,38845,宮城県,石巻市,小渕浜,,2022/06/14,2022/06/14,2022/06/14,,有限会社　フジマル佐藤商店,,,,,,,,,,57964-02-0401,,魚介類販売業, 魚介類販売業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,海　番屋　フジマル,海番屋フジマル,有限会社フジマル佐藤商店,,2,,,,,
58043,食肉処理業,食肉処理業,58043-01-0901,ＡＮＴＯＲ　ＣＲＡＦＴ,石巻市小積浜字谷川道４４,石巻市小積浜字谷川道４４,,0225-90-4726,株式会社　ＦＥＲＭＥＮＴＯ,R 4. 6.16,R 4. 6.16,R 4. 6.16,,石巻保健所,ＡＮＴＯＲ　ＣＲＡＦＴ,0225,0225-90-4726,,,,石巻市小積浜字谷川道４４,宮城県石巻市小積浜字谷川道４４,,38640,宮城県,石巻市,小積浜,,2022/06/16,2022/06/16,2022/06/16,,株式会社　ＦＥＲＭＥＮＴＯ,,,,,,,,,,58043-01-0901,,食肉販売業, 食肉処理業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ＡＮＴＯＲ　ＣＲＡＦＴ,ＡＮＴＯＲＣＲＡＦＴ,株式会社ＦＥＲＭＥＮＴＯ,,1,,,,,
58079,菓子製造業,菓子製造業,58079-01-1101,ナイスピクニックデイ,石巻市鋳銭場８－１,石巻市鋳銭場８－１,,,浅野　基,R 4. 6.22,R 4. 6.22,R 4. 6.22,,石巻保健所,ナイスピクニックデイ,0225,,,,,石巻市鋳銭場８－１,宮城県石巻市鋳銭場８－１,,38616,宮城県,石巻市,鋳銭場,,2022/06/22,2022/06/22,2022/06/22,,,,,,,,,,,,58079-01-1101,,菓子製造業, 菓子製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,ナイスピクニックデイ,ナイスピクニックデイ,,,1,,,,,
58087,飲食店営業,飲食店営業,58087-01-0101,酒処　うかじ,石巻市立町２－４－１９　１－Ａ,石巻市立町２－４－１９,１－Ａ,,勝又　晋一,R 4. 6.23,R 4. 6.23,R 4. 6.23,,石巻保健所,酒処　うかじ,0225,,,,,石巻市立町２－４－１９,宮城県石巻市立町２－４－１９,１－Ａ,38664,宮城県,石巻市,立町２,,2022/06/23,2022/06/23,2022/06/23,,,,,,,,,,,,58087-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,酒処　うかじ,酒処うかじ,,,1,,,,,
58088,飲食店営業,飲食店営業,58088-01-0101,パティオグリーン　フードホールカフェ,石巻市中央２－３－１,石巻市中央２－３－１,,,株式会社　北上,R 4. 6.22,R 4. 6.22,R 4. 6.22,,石巻保健所,パティオグリーン　フードホールカフェ,0225,,,,,石巻市中央２－３－１,宮城県石巻市中央２－３－１,,38672,宮城県,石巻市,中央２,,2022/06/22,2022/06/22,2022/06/22,,株式会社　北上,,,,,,,,,,58088-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,パティオグリーン　フードホールカフェ,パティオグリンフドホルカフェ,株式会社北上,,1,,,,,
58121,飲食店営業,飲食店営業,58121-01-0101,Ｃａｆｅ　ｉｐｐｏ,石巻市桃生町寺崎字寺崎４－１,石巻市桃生町寺崎字寺崎４－１,,0225-98-4910,佐々木　幸雄,R 4. 6.29,R 4. 6.29,R 4. 6.29,,石巻保健所,Ｃａｆｅ　ｉｐｐｏ,0225,0225-98-4910,,,,石巻市桃生町寺崎字寺崎４－１,宮城県石巻市桃生町寺崎字寺崎４－１,,38875,宮城県,石巻市,桃生町寺崎,,2022/06/29,2022/06/29,2022/06/29,,,,,,,,,,,,58121-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｃａｆｅ　ｉｐｐｏ,Ｃａｆｅｉｐｐｏ,,,1,,,,,
57755,飲食店営業,飲食店営業,57755-01-0101,日々是食堂,気仙沼市田谷１９－１,気仙沼市田谷１９－１,,,春日　眞由子,R 4. 6. 3,R 4. 6. 3,R 4. 6. 3,,気仙沼保健所,日々是食堂,0226,,,,,気仙沼市田谷１９－１,宮城県気仙沼市田谷１９－１,,39076,宮城県,気仙沼市,田谷,,2022/06/03,2022/06/03,2022/06/03,,,,,,,,,,,,57755-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,日々是食堂,日是食堂,,,1,,,,,
57785,水産製品製造業,水産製品製造業,57785-01-1601,株式会社　磯屋水産　弁天町工場,気仙沼市弁天町２－１８８－１,気仙沼市弁天町２－１８８－１,,,株式会社　磯屋水産,R 4. 6. 3,R 4. 6. 3,R 4. 6.16,,気仙沼保健所,株式会社　磯屋水産　弁天町工場,0226,,,,,気仙沼市弁天町２－１８８－１,宮城県気仙沼市弁天町２－１８８－１,,39099,宮城県,気仙沼市,弁天町２,,2022/06/03,2022/06/03,2022/06/16,,株式会社　磯屋水産,,,,,,,,,,57785-01-1601,,水産製品製造業, 水産製品製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社磯屋水産　弁天町工場,株式会社磯屋水産弁天町工場,株式会社磯屋水産,,1,,,,,
58144,飲食店営業,飲食店営業,58144-01-0101,ローソン南三陸志津川店,本吉郡南三陸町志津川字沼田１５０－８０,本吉郡南三陸町志津川字沼田１５０－８０,,0226-46-2629,有限会社葡萄屋,R 4. 6.29,R 4. 6.29,R 4. 7. 4,,気仙沼保健所,ローソン南三陸志津川店,0226,0226-46-2629,,,,本吉郡南三陸町志津川字沼田１５０－８０,宮城県本吉郡南三陸町志津川字沼田１５０－８０,,44115,宮城県,本吉郡南三陸町,志津川,,2022/06/29,2022/06/29,2022/07/04,,有限会社葡萄屋,,,,,,,,,,58144-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ローソン南三陸志津川店,ロソン南三陸志津川店,有限会社葡萄屋,ローソン,1,宿泊業，飲食サービス業,飲食店,その他の飲食店,お好み焼・焼きそば・たこ焼店,
