https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,分割処理中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請者3,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,新規,10588,,すき家　7号村上店,村上市本町988-1,村上市本町９８８－１,,050-3771-7625,,株式会社　すき家,代表取締役　浅沼幹典,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,03-5783-8850,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年11月26日,,,,,,,,,161,すき家　7号村上店,0254,050-3771-7625,,,,村上市本町９８８－１,新潟県村上市本町９８８－１,,87471,15,15212,本町,2021/11/26,,,,,株式会社　すき家, 代表取締役　浅沼幹典,03-5783-8850,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,A,58,581,5811,すき家７号村上店050-3771-76258747115212,d6c4ce74-a302-43f2-af7e-f8edbb9960ec,株式会社すき家73073,c7b6fbed-bd7a-49bc-809e-36eca60a1976,51ed9df6-11ed-49bb-b23e-4101f6139607,2021/11/26,すき家　７号村上店,すき家７号村上店,株式会社すき家
法人,継続,10588,,すき家　7号村上店,村上市本町988-1,村上市本町９８８－１,,050-3771-7625,,株式会社　すき家,代表取締役　浅沼幹典,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,03-5783-8850,,,飲食店営業（一般食堂）,,,1 - 98,0,0,2003年04月24日,2018年09月07日,2018年09月11日,2018年09月12日,2023年10月31日,,,,,,161,すき家　7号村上店,0254,050-3771-7625,,,,村上市本町９８８－１,新潟県村上市本町９８８－１,,87471,15,15212,本町,2018/09/07,2003/04/24,2018/09/12,,2023/10/31,株式会社　すき家, 代表取締役　浅沼幹典,03-5783-8850,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,1 - 98,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,すき家７号村上店050-3771-76258747115212,d6c4ce74-a302-43f2-af7e-f8edbb9960ec,株式会社すき家73073,c7b6fbed-bd7a-49bc-809e-36eca60a1976,38f7eba4-13ee-47cd-b1b5-1227396a9f86,2018/09/12,すき家　７号村上店,すき家７号村上店,株式会社すき家
法人,新規,11990,,村上市立神納小学校,村上市九日市５０３,村上市九日市５０３,,0254-66-7312,,シダックス大新東ヒューマンサービス株式会社,代表取締役　山田　智治,東京都調布市調布ヶ丘３－６－３,東京都調布市調布ヶ丘３－６－３,,03-5784-8881,,,飲食店営業（一般食堂）,,,1 - 263,0,0,2021年04月02日,2021年03月18日,2021年04月01日,2021年04月02日,2026年07月31日,,,,,,161,村上市立神納小学校,0254,0254-66-7312,,,,村上市九日市５０３,新潟県村上市九日市５０３,,87618,15,15212,九日市,2021/03/18,2021/04/02,2021/04/02,,2026/07/31,シダックス大新東ヒューマンサービス株式会社, 代表取締役　山田　智治,03-5784-8881,東京都調布市調布ヶ丘３－６－３,東京都調布市調布が丘３－６－３,,76805,東京都,調布市,調布が丘３,1 - 263,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立神納小学校0254-66-73128761815212,88823540-181f-4e5f-a500-c035cbbf6958,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,3ab44e82-82f5-49c7-bb21-b3f9902148f8,2021/04/02,村上市立神納小学校,村上市立神納小学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11988,,村上市立平林小学校,村上市塩谷１３２５－１３５,村上市塩谷１３２５－１３５,,0254-66-5509,,シダックス大新東ヒューマンサービス株式会社,代表取締役　山田　智治,東京都調布市調布ヶ丘３－６－３,東京都調布市調布ヶ丘３－６－３,,03-5784-8881,,,飲食店営業（一般食堂）,,,1 - 264,0,0,2021年04月02日,2021年03月18日,2021年04月01日,2021年04月02日,2026年07月31日,,,,,,161,村上市立平林小学校,0254,0254-66-5509,,,,村上市塩谷１３２５－１３５,新潟県村上市塩谷１３２５－１３５,,87631,15,15212,塩谷,2021/03/18,2021/04/02,2021/04/02,,2026/07/31,シダックス大新東ヒューマンサービス株式会社, 代表取締役　山田　智治,03-5784-8881,東京都調布市調布ヶ丘３－６－３,東京都調布市調布が丘３－６－３,,76805,東京都,調布市,調布が丘３,1 - 264,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立平林小学校0254-66-55098763115212,925e3543-934b-4539-8a21-c6b365ac4fb4,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,b4b0c0bf-c300-4195-9646-61170c868ba1,2021/04/02,村上市立平林小学校,村上市立平林小学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11991,,村上市立神林中学校,村上市有明１３８０,村上市有明１３８０,,0254-66-5313,,シダックス大新東ヒューマンサービス株式会社,代表取締役　山田　智治,東京都調布市調布ヶ丘３－６－３,東京都調布市調布ヶ丘３－６－３,,03-5784-8881,,,飲食店営業（一般食堂）,,,1 - 262,0,0,2021年04月02日,2021年03月18日,2021年04月01日,2021年04月02日,2026年07月31日,,,,,,161,村上市立神林中学校,0254,0254-66-5313,,,,村上市有明１３８０,新潟県村上市有明１３８０,,87555,15,15212,有明,2021/03/18,2021/04/02,2021/04/02,,2026/07/31,シダックス大新東ヒューマンサービス株式会社, 代表取締役　山田　智治,03-5784-8881,東京都調布市調布ヶ丘３－６－３,東京都調布市調布が丘３－６－３,,76805,東京都,調布市,調布が丘３,1 - 262,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立神林中学校0254-66-53138755515212,97bb6bf5-1a63-44d5-b3a8-e0da56d050b9,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,0f56152c-0aee-44c7-9358-add10d61e3e6,2021/04/02,村上市立神林中学校,村上市立神林中学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11989,,村上市立山辺里小学校,村上市日下１４２８番地,村上市日下１４２８番地,,0254-53-2288,,シダックス大新東ヒューマンサービス株式会社,代表取締役　山田　智治,東京都調布市調布ヶ丘３－６－３,東京都調布市調布ヶ丘３－６－３,,03-5784-8881,,,飲食店営業（一般食堂）,,,1 - 265,0,0,2021年04月02日,2021年03月18日,2021年04月01日,2021年04月02日,2026年10月31日,,,,,,161,村上市立山辺里小学校,0254,0254-53-2288,,,,村上市日下１４２８番地,新潟県村上市日下１４２８番地,,87444,15,15212,日下,2021/03/18,2021/04/02,2021/04/02,,2026/10/31,シダックス大新東ヒューマンサービス株式会社, 代表取締役　山田　智治,03-5784-8881,東京都調布市調布ヶ丘３－６－３,東京都調布市調布が丘３－６－３,,76805,東京都,調布市,調布が丘３,1 - 265,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立山辺里小学校0254-53-22888744415212,c6dfb51a-8e4a-451c-bca5-f0e74485bb05,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,15d7ffcd-242a-4a16-8b38-3520cb31cbfb,2021/04/02,村上市立山辺里小学校,村上市立山辺里小学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11772,,メフォス　５２１９７号店,村上市岩船上町2番10号,村上市岩船上町２番１０号,,0254-56-7036,,株式会社　メフォス,代表取締役　岡田　泰紀,管　外東京都港区赤坂2丁目23番1号,管 外東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 260,0,0,2017年03月31日,2017年03月22日,2017年03月30日,2017年03月31日,2022年11月30日,,,,,,161,メフォス　５２１９７号店,0254,0254-56-7036,,,,村上市岩船上町２番１０号,新潟県村上市岩船上町２番１０号,,87521,15,15212,岩船上町,2017/03/22,2017/03/31,2017/03/31,,2022/11/30,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 260,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５２１９７号店0254-56-70368752115212,497f4da4-295b-4818-b420-2aad50559994,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,21c33905-b277-4150-9be8-17bd5beaf746,2017/03/31,メフォス　５２１９７号店,メフォス５２１９７号店,株式会社メフォス
法人,継続,10671,,メフォス５１２３５号店,村上市三之町２－４１,村上市三之町２－４１,,53-2249,,株式会社　メフォス,代表取締役　岡田　泰紀,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 112,0,0,2004年04月01日,2019年09月13日,2019年10月10日,2019年10月11日,2024年10月31日,,,,,,161,メフォス５１２３５号店,0254,0254-53-2249,,,,村上市三之町２－４１,新潟県村上市三ノ町２－４１,,87447,15,15212,三ノ町,2019/09/13,2004/04/01,2019/10/11,,2024/10/31,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 112,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５１２３５号店0254-53-22498744715212,45818a7c-56e3-476a-9ddc-a142f347b357,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,c95950ef-dc92-4035-8acf-5ae72082fa24,2019/10/11,メフォス５１２３５号店,メフォス５１２３５号店,株式会社メフォス
法人,継続,10486,,メフォス５１１２２号店,村上市南町2-1-11,村上市南町２－１－１１,,52-4188,,株式会社　メフォス,代表取締役　岡田　泰紀,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 169,0,0,2002年04月04日,2017年10月18日,2017年10月26日,2017年10月27日,2022年10月31日,,,,,,161,メフォス５１１２２号店,0254,0254-52-4188,,,,村上市南町２－１－１１,新潟県村上市南町２－１－１１,,87487,15,15212,南町２,2017/10/18,2002/04/04,2017/10/27,,2022/10/31,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 169,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５１１２２号店0254-52-41888748715212,b70cfff3-b68b-4919-b2fa-7286e549b8c7,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,721a8bd6-93b0-4169-8e17-437e6f3381a7,2017/10/27,メフォス５１１２２号店,メフォス５１１２２号店,株式会社メフォス
法人,継続,11243,,メフォス５１６５９号店,村上市温出５３１番地,村上市温出５３１番地,,0254-77-2319,,株式会社　メフォス,代表取締役　岡田　泰紀,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 39,0,0,2010年03月18日,2020年05月01日,2020年05月07日,2020年05月08日,2025年05月31日,,,,,,161,メフォス５１６５９号店,0254,0254-77-2319,,,,村上市温出５３１番地,新潟県村上市温出５３１番地,,87667,15,15212,温出,2020/05/01,2010/03/18,2020/05/08,,2025/05/31,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 39,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５１６５９号店0254-77-23198766715212,1a0715c4-f88d-43c7-bef7-e7dec031d0ea,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,3fb8c979-c92b-4ce4-a893-6f0e2c9be2f5,2020/05/08,メフォス５１６５９号店,メフォス５１６５９号店,株式会社メフォス
法人,新規,11937,,メフォス　５２３３３号店,村上市中原２７２６番地,村上市中原２７２６番地,,0254-72-1010,,株式会社　メフォス,代表取締役　岡田　泰紀,東京都港区赤坂2丁目23番1号,東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 225,0,0,2020年03月27日,2020年03月05日,2020年03月26日,2020年03月27日,2025年09月30日,,,,,,161,メフォス　５２３３３号店,0254,0254-72-1010,,,,村上市中原２７２６番地,新潟県村上市中原２７２６番地,,87659,15,15212,中原,2020/03/05,2020/03/27,2020/03/27,,2025/09/30,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 225,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５２３３３号店0254-72-10108765915212,b2eee96a-fbf7-4bd0-98e7-700281fe46a2,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,20b0b528-3443-4937-99d9-0b3bf2b891e3,2020/03/27,メフォス　５２３３３号店,メフォス５２３３３号店,株式会社メフォス
法人,継続,10993,,メフォス５１４７１号店,村上市山辺里１７８８番地,村上市山辺里１７８８番地,,,,株式会社　メフォス,代表取締役　岡田　泰紀,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,03-6234-7600,,,飲食店営業（一般食堂）,,,1 - 170,0,0,2007年04月01日,2017年10月18日,2017年10月26日,2017年10月27日,2022年10月31日,,,,,,161,メフォス５１４７１号店,0254,,,,,村上市山辺里１７８８番地,新潟県村上市山辺里１７８８番地,,87446,15,15212,山辺里,2017/10/18,2007/04/01,2017/10/27,,2022/10/31,株式会社　メフォス, 代表取締役　岡田　泰紀,03-6234-7600,東京都港区赤坂２丁目２３番１号,東京都港区赤坂２丁目２３番１号,,73047,東京都,港区,赤坂２,1 - 170,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,メフォス５１４７１号店8744615212,6ba51b37-3839-4214-8d5b-f2c600aafea5,株式会社メフォス73047,e174f581-8f48-42df-9daf-2a374b13559b,715d27da-7fed-4c7b-a396-9d55fcfd45de,2017/10/27,メフォス５１４７１号店,メフォス５１４７１号店,株式会社メフォス
法人,新規,11818,,村上市立村上第一中学校,村上市大欠１－７０,村上市大欠１－７０,,0254-53-4155,,ｼﾀﾞｯｸｽ大新東ﾋｭｰﾏﾝｻｰﾋﾞｽ株式会社,代表取締役　山田　智治,管　外東京都調布市調布ヶ丘３丁目６番地３号,管 外東京都調布市調布ヶ丘３丁目６番地３号,,03-6632-5026,,,飲食店営業（一般食堂）,,,1 - 206,0,0,2018年03月30日,2018年03月28日,2018年03月29日,2018年03月30日,2023年10月31日,,,,,,161,村上市立村上第一中学校,0254,0254-53-4155,,,,村上市大欠１－７０,新潟県村上市大欠１－７０,,87476,15,15212,大欠,2018/03/28,2018/03/30,2018/03/30,,2023/10/31,ｼﾀﾞｯｸｽ大新東ﾋｭｰﾏﾝｻｰﾋﾞｽ株式会社, 代表取締役　山田　智治,03-6632-5026,東京都調布市調布ヶ丘３丁目６番地３号,東京都調布市調布が丘３丁目６番地３号,,76805,東京都,調布市,調布が丘３,1 - 206,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立村上第一中学校0254-53-41558747615212,b55315f3-ba73-4f1d-b834-256b3aa082ec,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,986dcd51-a3a9-4328-b5bd-d96a7f62b5f0,2018/03/30,村上市立村上第一中学校,村上市立村上第一中学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11819,,村上市立瀬波小学校,村上市瀬波上町４－６,村上市瀬波上町４－６,,0254-52-2798,,ｼﾀﾞｯｸｽ大新東ﾋｭｰﾏﾝｻｰﾋﾞｽ株式会社,代表取締役　山田　智治,管　外東京都調布市調布ヶ丘３丁目６番地３号,管 外東京都調布市調布ヶ丘３丁目６番地３号,,03-6632-5026,,,飲食店営業（一般食堂）,,,1 - 207,0,0,2018年03月30日,2018年03月28日,2018年03月29日,2018年03月30日,2023年11月30日,,,,,,161,村上市立瀬波小学校,0254,0254-52-2798,,,,村上市瀬波上町４－６,新潟県村上市瀬波上町４－６,,87514,15,15212,瀬波上町,2018/03/28,2018/03/30,2018/03/30,,2023/11/30,ｼﾀﾞｯｸｽ大新東ﾋｭｰﾏﾝｻｰﾋﾞｽ株式会社, 代表取締役　山田　智治,03-6632-5026,東京都調布市調布ヶ丘３丁目６番地３号,東京都調布市調布が丘３丁目６番地３号,,76805,東京都,調布市,調布が丘３,1 - 207,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,村上市立瀬波小学校0254-52-27988751415212,1ede2454-0230-410d-a0b0-da9fcb0ba678,シダックス大新東ヒューマンサービス株式会社76805,b3eeb11f-4244-4ccb-abf1-fc1b1f6525ee,3a34dbf5-5e6c-4092-9bde-d0e51ce257f2,2018/03/30,村上市立瀬波小学校,村上市立瀬波小学校,シダックス大新東ヒューマンサービス株式会社
法人,新規,11709,,新潟　守庵良寛　緑町店,村上市緑町1－2－42,村上市緑町１－２－４２,,0254-75-0837,,株式会社　清島食品,代表取締役　市野　武海,管　外東京都武蔵野市中町一丁目30番3号,管 外東京都武蔵野市中町１丁目３０番３号,,0422-27-7057,,,① 飲食店営業,,,1 - 181,0,0,2021年11月05日,2021年10月22日,2021年11月04日,2021年11月05日,2026年11月30日,,,,,,161,新潟　守庵良寛　緑町店,0254,0254-75-0837,,,,村上市緑町１－２－４２,新潟県村上市緑町１－２－４２,,87478,15,15212,緑町１,2021/10/22,2021/11/05,2021/11/05,,2026/11/30,株式会社　清島食品, 代表取締役　市野　武海,0422-27-7057,東京都武蔵野市中町１丁目３０番３号,東京都武蔵野市中町１丁目３０番３号,,76309,東京都,武蔵野市,中町１,1 - 181,新規,飲食店営業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,新潟守庵良寛緑町店0254-75-08378747815212,5fb97bf9-65f7-4029-bc88-b031e99fe9e5,株式会社清島食品76309,8fc03fc7-8760-4b1f-8c60-db6b9e45be4e,07b1ac34-f756-4aec-ad65-034f761c2e78,2021/11/05,新潟　守庵良寛　緑町店,新潟守庵良寛緑町店,株式会社清島食品
法人,新規,11709,,新潟　守庵良寛　緑町店,村上市緑町1－2－42,村上市緑町１－２－４２,,0254-75-0837,,株式会社　清島食品,代表取締役　市野　武海,管　外東京都武蔵野市中町一丁目30番3号,管 外東京都武蔵野市中町１丁目３０番３号,,0422-27-7057,,,飲食店営業（一般食堂）,,,11 - 277,0,0,2016年02月19日,2016年02月16日,2016年02月18日,2016年02月19日,2021年11月30日,,,,2021年11月04日,,161,新潟　守庵良寛　緑町店,0254,0254-75-0837,,,,村上市緑町１－２－４２,新潟県村上市緑町１－２－４２,,87478,15,15212,緑町１,2016/02/16,2016/02/19,2016/02/19,,2021/11/30,株式会社　清島食品, 代表取締役　市野　武海,0422-27-7057,東京都武蔵野市中町１丁目３０番３号,東京都武蔵野市中町１丁目３０番３号,,76309,東京都,武蔵野市,中町１,11 - 277,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,新潟守庵良寛緑町店0254-75-08378747815212,5fb97bf9-65f7-4029-bc88-b031e99fe9e5,株式会社清島食品76309,8fc03fc7-8760-4b1f-8c60-db6b9e45be4e,835d1932-6d53-473f-9584-0e04be3aed7e,2016/02/19,新潟　守庵良寛　緑町店,新潟守庵良寛緑町店,株式会社清島食品
法人,新規,11828,,ケアサービスセンター　やすらぎ,村上市岩船上大町５番８号,村上市岩船上大町５番８号,,0254-62-7288,,株式会社　清島食品,代表取締役　市野　武海,管　外東京都武蔵野市中町一丁目30番3号,管 外東京都武蔵野市中町１丁目３０番３号,,0422-27-7057,,,飲食店営業（一般食堂）,,,1 - 3,0,0,2018年04月27日,2018年04月05日,2018年04月26日,2018年04月27日,2023年11月30日,,,,,,161,ケアサービスセンター　やすらぎ,0254,0254-62-7288,,,,村上市岩船上大町５番８号,新潟県村上市岩船上大町５番８号,,87528,15,15212,岩船上大町,2018/04/05,2018/04/27,2018/04/27,,2023/11/30,株式会社　清島食品, 代表取締役　市野　武海,0422-27-7057,東京都武蔵野市中町１丁目３０番３号,東京都武蔵野市中町１丁目３０番３号,,76309,東京都,武蔵野市,中町１,1 - 3,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,ケアサビスセンタやすらぎ0254-62-72888752815212,ffcab1d8-03b0-4678-ae35-843a218eff0c,株式会社清島食品76309,8fc03fc7-8760-4b1f-8c60-db6b9e45be4e,dc3ddbb8-85a3-4268-9510-1519ab011841,2018/04/27,ケアサービスセンター　やすらぎ,ケアサビスセンタやすらぎ,株式会社清島食品
法人,新規,11836,,ラシュレ,村上市松山２０１－１,村上市松山２０１－１,,0254-53-1112,,株式会社　清島食品,代表取締役　市野　武海,管　外東京都武蔵野市中町一丁目30番3号,管 外東京都武蔵野市中町１丁目３０番３号,,0422-27-7057,,,飲食店営業（一般食堂）,,,1 - 31,0,0,2018年05月25日,2018年05月10日,2018年05月24日,2018年05月25日,2023年11月30日,,,,,,161,ラシュレ,0254,0254-53-1112,,,,村上市松山２０１－１,新潟県村上市松山２０１－１,,87468,15,15212,松山,2018/05/10,2018/05/25,2018/05/25,,2023/11/30,株式会社　清島食品, 代表取締役　市野　武海,0422-27-7057,東京都武蔵野市中町１丁目３０番３号,東京都武蔵野市中町１丁目３０番３号,,76309,東京都,武蔵野市,中町１,1 - 31,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,ラシュレ0254-53-11128746815212,9a097fed-1f35-4cca-9c1b-3a02ba648fe3,株式会社清島食品76309,8fc03fc7-8760-4b1f-8c60-db6b9e45be4e,86571d04-2432-4465-8678-2828361d3499,2018/05/25,ラシュレ,ラシュレ,株式会社清島食品
法人,継続,10144,,ガスト新潟村上店,村上市仲間町５３９－４,村上市仲間町５３９－４,,50-1224,,株式会社　すかいらーくレストランツ,代表取締役　大川原　利明,東京都武蔵野市西久保一丁目25番8号,東京都武蔵野市西久保１丁目２５番８号,,0422-37-5218,,,飲食店営業（一般食堂）,,,1 - 105,0,0,1998年07月24日,2018年09月11日,2018年09月11日,2018年09月12日,2023年10月31日,,,,,,161,ガスト新潟村上店,0254,0254-50-1224,,,,村上市仲間町５３９－４,新潟県村上市仲間町５３９－４,,87454,15,15212,仲間町,2018/09/11,1998/07/24,2018/09/12,,2023/10/31,株式会社　すかいらーくレストランツ, 代表取締役　大川原　利明,0422-37-5218,東京都武蔵野市西久保１丁目２５番８号,東京都武蔵野市西久保１丁目２５番８号,,76312,東京都,武蔵野市,西久保１,1 - 105,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,ガスト新潟村上店0254-50-12248745415212,46ad8d48-316f-4474-b7b9-9ef21c04fbcc,株式会社すかいらーくレストランツ76312,096e5a40-3c9c-4cb8-82a7-75204bdd2395,73262a91-b0ac-4238-8dc5-2eab46122473,2018/09/12,ガスト新潟村上店,ガスト新潟村上店,株式会社すかいらーくレストランツ
法人,新規,11508,,イオン荒川アコス店,村上市藤沢９１－５,村上市藤沢９１－５,,0254-62-0031,,イオンリテール株式会社,代表取締役　井出武美,千葉県千葉市美浜区中瀬一丁目5番地１,千葉県千葉市美浜区中瀬１丁目５番地１,,043-212-6500,,,⑪ 百貨店、総合スーパー,,,,0,0,,2021年11月11日,,,,,,,,,161,イオン荒川アコス店,0254,0254-62-0031,,,,村上市藤沢９１－５,新潟県村上市藤沢９１－５,,87677,15,15212,藤沢,2021/11/11,,,,,イオンリテール株式会社, 代表取締役　井出武美,043-212-6500,千葉県千葉市美浜区中瀬１丁目５番地１,千葉県千葉市美浜区中瀬１丁目５番地１,,67424,千葉県,千葉市美浜区,中瀬１,,新規,百貨店、総合スーパー,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,I,56,561,5611,イオン荒川アコス店0254-62-00318767715212,821c35db-6c8d-42b9-841e-af0ba370c83f,イオンリテール株式会社67424,b703e269-c857-4a1d-aad0-99975c28769a,7ecf738a-e2e4-4256-8b2c-901561ba384b,2021/11/11,イオン荒川アコス店,イオン荒川アコス店,イオンリテール株式会社
法人,継続,11508,,イオン荒川アコス店,村上市藤沢９１－５,村上市藤沢９１－５,,0254-62-0031,,イオンリテール株式会社,代表取締役　井出武美,千葉県千葉市美浜区中瀬一丁目5番地１,千葉県千葉市美浜区中瀬１丁目５番地１,,043-212-6500,,,飲食店営業（すし屋）,,,1 - 40,0,0,2013年07月18日,2018年05月30日,2018年06月15日,2018年06月18日,2023年07月31日,,,,,,161,イオン荒川アコス店,0254,0254-62-0031,,,,村上市藤沢９１－５,新潟県村上市藤沢９１－５,,87677,15,15212,藤沢,2018/05/30,2013/07/18,2018/06/18,,2023/07/31,イオンリテール株式会社, 代表取締役　井出武美,043-212-6500,千葉県千葉市美浜区中瀬１丁目５番地１,千葉県千葉市美浜区中瀬１丁目５番地１,,67424,千葉県,千葉市美浜区,中瀬１,1 - 40,継続,飲食店営業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,イオン荒川アコス店0254-62-00318767715212,821c35db-6c8d-42b9-841e-af0ba370c83f,イオンリテール株式会社67424,b703e269-c857-4a1d-aad0-99975c28769a,ca15af4e-1e7c-47fd-8c0e-6256d4dd8d11,2018/06/18,イオン荒川アコス店,イオン荒川アコス店,イオンリテール株式会社
