https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,飲食店営業,ｍｅｌｌｏｗ　ｃｏｆｆｅｅ,釧路市栄町３－２  栄楽街,釧路市栄町３－２,栄楽街,  ,山口綾子,  ,  , ,,  ,2021.12.8,2021.12.8,7-491,,釧路保健所,ｍｅｌｌｏｗ　ｃｏｆｆｅｅ,0154,,,,,釧路市栄町３－２,北海道釧路市栄町３－２,栄楽街,9105,北海道,釧路市,栄町３,,2021/12/08,2021/12/08,,,,山口綾子   ,, ,,,,,,,7-491,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｍｅｌｌｏｗ　ｃｏｆｆｅｅ,ｍｅｌｌｏｗｃｏｆｆｅｅ,
届出,野菜果物販売業,釧路水産振興（株）,釧路市大町１－１－１３  ,釧路市大町１－１－１３,,0154-42-1241,釧路水産振興（株）,大貫昭博,釧路市大町１－１－１３ ,釧路市大町１－１－１３,,0154-42-1241,,2021.12.8,,,釧路保健所,釧路水産振興（株）,0154,0154-42-1241,,,,釧路市大町１－１－１３,北海道釧路市大町１－１－１３,,9000,北海道,釧路市,大町１,,,2021/12/08,,,釧路水産振興（株）,大貫昭博,0154-42-1241,釧路市大町１－１－１３,北海道釧路市大町１－１－１３,,9000,北海道,釧路市,大町１,,,野菜果物販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,釧路水産振興株式会社,釧路水産振興株式会社,釧路水産振興株式会社
許可,飲食店営業,ｔａｌｃａｆｅ,釧路市光陽町９－１８  ,釧路市光陽町９－１８,,  ,羽柴政人,  ,  , ,,  ,2021.12.8,2021.12.8,7-492,,釧路保健所,ｔａｌｃａｆｅ,0154,,,,,釧路市光陽町９－１８,北海道釧路市光陽町９－１８,,9084,北海道,釧路市,光陽町,,2021/12/08,2021/12/08,,,,羽柴政人   ,, ,,,,,,,7-492,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｔａｌｃａｆｅ,ｔａｌｃａｆｅ,
届出,集団給食施設,社会福祉法人釧路創生会釧路北園啓生園,釧路市北園１丁目１番２７号  ,釧路市北園１丁目１番２７号, ,0154-55-5252,社会福祉法人釧路啓生会,高橋則之,釧路市北園１丁目１番２７号 ,釧路市北園１丁目１番２７号, ,0154-55-5252,,2021.12.7,,,釧路保健所,社会福祉法人釧路創生会釧路北園啓生園,0154,0154-55-5252,,,,釧路市北園１丁目１番２７号,北海道釧路市北園１丁目１番２７号, ,9064,北海道,釧路市,北園１,,,2021/12/07,,,社会福祉法人釧路啓生会,高橋則之,0154-55-5252,釧路市北園１丁目１番２７号,北海道釧路市北園１丁目１番２７号, ,9064,北海道,釧路市,北園１,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,社会福祉法人釧路創生会釧路北園啓生園,社会福祉法人釧路創生会釧路北園啓生園,社会福祉法人釧路啓生会
許可,飲食店営業,スナック　Ｈａｖａｎａ,釧路市愛国東２丁目１５－１６  アイランドビル３F-B,釧路市愛国東２丁目１５－１６,アイランドビル３F－B,  ,中谷一美,  ,  , ,,  ,2021.12.7,2021.12.7,7-488,,釧路保健所,スナック　Ｈａｖａｎａ,0154,,,,,釧路市愛国東２丁目１５－１６,北海道釧路市愛国東２丁目１５－１６,アイランドビル３F－B,9320,北海道,釧路市,愛国東２,,2021/12/07,2021/12/07,,,,中谷一美   ,, ,,,,,,,7-488,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック　Ｈａｖａｎａ,スナックＨａｖａｎａ,
許可,飲食店営業,武士道,釧路市愛国東１丁目３６番９号  １F店舗,釧路市愛国東１丁目３６番９号,１F店舗,,白井武司,  ,  , ,,  ,2021.12.7,2021.12.7,7-489,,釧路保健所,武士道,0154,,,,,釧路市愛国東１丁目３６番９号,北海道釧路市愛国東１丁目３６番９号,１F店舗,9319,北海道,釧路市,愛国東１,,2021/12/07,2021/12/07,,,,白井武司   ,, ,,,,,,,7-489,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,武士道,武士道,
許可,飲食店営業,ルナトゥルース,釧路市末広町５丁目１３番地  オリエンタルプラザ６Ｆ,釧路市末広町５丁目１３番地, オリエンタルプラザ６Ｆ,,合同会社ルナ企画,佐藤真弓,釧路市川北町２番２８号 ,釧路市川北町２番２８号, ,0154-25-8424,2021.12.7,2021.12.7,7-490,,釧路保健所,ルナトゥルース,0154,,,,,釧路市末広町５丁目１３番地,北海道釧路市末広町５丁目１３番地, オリエンタルプラザ６Ｆ,9167,北海道,釧路市,末広町５,,2021/12/07,2021/12/07,,,合同会社ルナ企画,佐藤真弓,0154-25-8424,釧路市川北町２番２８号,北海道釧路市川北町２番２８号, ,9047,北海道,釧路市,川北町,7-490,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ルナトゥルース,ルナトゥルス,合同会社ルナ企画
届出,弁当販売業,道立標茶高校　売店,川上郡標茶町常盤１０－１  道立標茶高校,川上郡標茶町常盤１０－１,道立標茶高校,015-485-2001,三本雅一,  ,  , ,,  ,,2021.12.6,,,釧路保健所,道立標茶高校　売店,015,015-485-2001,,,,川上郡標茶町常盤１０－１,北海道川上郡標茶町常盤１０－１,道立標茶高校,22491,北海道,川上郡標茶町,常盤１０,,,2021/12/06,,,,三本雅一   ,, ,,,,,,,,,弁当販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,道立標茶高校　売店,道立標茶高校売店,
届出,弁当販売業,町立病院売店　三本販売店,川上郡標茶町開運４－１  町立病院内,川上郡標茶町開運４－１,町立病院内,015-485-2135,三本雅一,  ,  , ,,  ,,2021.12.6,,,釧路保健所,町立病院売店　三本販売店,015,015-485-2135,,,,川上郡標茶町開運４－１,北海道川上郡標茶町開運４－１,町立病院内,22467,北海道,川上郡標茶町,開運４,,,2021/12/06,,,,三本雅一   ,, ,,,,,,,,,弁当販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,町立病院売店　三本販売店,町立病院売店三本販売店,
届出,その他の食料・飲料販売業,三本販売店,川上郡標茶町川上８－２  ,川上郡標茶町川上８－２,,  ,三本雅一,  ,  , ,,  ,,2021.12.6,,,釧路保健所,三本販売店,015,,,,,川上郡標茶町川上８－２,北海道川上郡標茶町川上８－２,,22479,北海道,川上郡標茶町,川上８,,,2021/12/06,,,,三本雅一   ,, ,,,,,,,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,三本販売店,三本販売店,
届出,集団給食施設,保育園キッズランド,釧路市文苑１丁目２２番１７号  ,釧路市文苑１丁目２２番１７号, ,0154-38-6617,（株）キッズランド,芦田泰子,釧路市文苑1丁目22番17号 ,釧路市文苑１丁目２２番１７号, ,0154-38-6617,,2021.12.6,,,釧路保健所,保育園キッズランド,0154,0154-38-6617,,,,釧路市文苑１丁目２２番１７号,北海道釧路市文苑１丁目２２番１７号, ,9341,北海道,釧路市,文苑１,,,2021/12/06,,,（株）キッズランド,芦田泰子,0154-38-6617,釧路市文苑１丁目２２番１７号,北海道釧路市文苑１丁目２２番１７号, ,9341,北海道,釧路市,文苑１,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,保育園キッズランド,保育園キッズランド,株式会社キッズランド
届出,百貨店・総合スーパー,ショッパーズ　菱光,釧路市若松町１番２３号  ,釧路市若松町１番２３号, ,0154-24-3368,有限会社菱光商事,棚橋幸子,釧路市若松町１番２３号 ,釧路市若松町１番２３号, ,0154-24-3368,,2021.12.3,,,釧路保健所,ショッパーズ　菱光,0154,0154-24-3368,,,,釧路市若松町１番２３号,北海道釧路市若松町１番２３号, ,9318,北海道,釧路市,若松町,,,2021/12/03,,,有限会社菱光商事,棚橋幸子,0154-24-3368,釧路市若松町１番２３号,北海道釧路市若松町１番２３号, ,9318,北海道,釧路市,若松町,,,百貨店、総合スーパー,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ショッパーズ　菱光,ショッパズ菱光,有限会社菱光商事
届出,百貨店・総合スーパー,アサヒストアー　本店,白糠郡白糠町西庶路東１条北１丁目１番地  ,白糠郡白糠町西庶路東１条北１丁目１番地 ,,01547-5-2111,明治信和産業（株）,西村則雄,白糠郡白糠町西庶路東１条北３丁目１番地７ ,白糠郡白糠町西庶路東１条北３丁目１番地７,,01547-5-2111,,2021.12.3,,,釧路保健所,アサヒストアー　本店,01547,01547-5-2111,,,,白糠郡白糠町西庶路東１条北１丁目１番地 ,北海道白糠郡白糠町西庶路東一条北１丁目１番地,,22264,北海道,白糠郡白糠町,西庶路東一条北１,,,2021/12/03,,,明治信和産業（株）,西村則雄,01547-5-2111,白糠郡白糠町西庶路東１条北３丁目１番地７,北海道白糠郡白糠町西庶路東一条北３丁目１番地７,,22266,北海道,白糠郡白糠町,西庶路東一条北３,,,百貨店、総合スーパー,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,アサヒストアー　本店,アサヒストア本店,明治信和産業株式会社
届出,集団給食施設,厚岸町学校給食センター,厚岸郡厚岸町白浜３丁目１番地  ,厚岸郡厚岸町白浜３丁目１番地 ,,0153-53-2065,厚岸町,若狭靖,厚岸郡厚岸町真栄３丁目１番地 ,厚岸郡厚岸町真栄３丁目１番地 ,,0153-52-3131,,2021.12.3,,,釧路保健所,厚岸町学校給食センター,0153,0153-53-2065,,,,厚岸郡厚岸町白浜３丁目１番地 ,北海道厚岸郡厚岸町白浜３丁目１番地,,22821,北海道,厚岸郡厚岸町,白浜３,,,2021/12/03,,,,厚岸町 若狭靖,0153-52-3131,厚岸郡厚岸町真栄３丁目１番地 ,北海道厚岸郡厚岸町真栄３丁目１番地,,22837,北海道,厚岸郡厚岸町,真栄３,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,厚岸町学校給食センター,厚岸町学校給食センタ,
届出,集団給食施設,弟子屈町学校給食センター,川上郡弟子屈町美里１丁目３番２号  ,川上郡弟子屈町美里１丁目３番２号, ,015-482-3204,弟子屈町,徳永哲雄,川上郡弟子屈町中央２丁目３－１ ,川上郡弟子屈町中央２丁目３－１,,015-482-2191,,2021.12.3,,,釧路保健所,弟子屈町学校給食センター,015,015-482-3204,,,,川上郡弟子屈町美里１丁目３番２号,北海道川上郡弟子屈町美里１丁目３番２号, ,22553,北海道,川上郡弟子屈町,美里１,,,2021/12/03,,,,弟子屈町 徳永哲雄,015-482-2191,川上郡弟子屈町中央２丁目３－１,北海道川上郡弟子屈町中央２丁目３－１,,22539,北海道,川上郡弟子屈町,中央２,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,弟子屈町学校給食センター,弟子屈町学校給食センタ,
届出,コンビニ,セブン・イレブン　釧路桜ヶ岡３丁目店,釧路市桜ヶ岡３－６－２５  ,釧路市桜ヶ岡３－６－２５,,0154-92-1311,遠藤志保,  ,  , ,,  ,,2021.12.3,,,釧路保健所,セブン・イレブン　釧路桜ヶ岡３丁目店,0154,0154-92-1311,,,,釧路市桜ヶ岡３－６－２５,北海道釧路市桜が岡３－６－２５,,9117,北海道,釧路市,桜が岡３,,,2021/12/03,,,,遠藤志保   ,, ,,,,,,,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン　釧路桜ヶ岡３丁目店,セブンイレブン釧路桜ヶ岡３丁目店,
届出,集団給食施設,北海道教育大学付属義務教育学校,釧路市桜ヶ岡７丁目１２番４８号  ,釧路市桜ヶ岡７丁目１２番４８号, ,0154-91-6373,国立大学北海道教育大学,蛇穴治夫,札幌市北区あいの里５条３丁目１番３号 ,札幌市北区あいの里５条３丁目１番３号, ,011-778-0993,,2021.12.3,,,釧路保健所,北海道教育大学付属義務教育学校,0154,0154-91-6373,,,,釧路市桜ヶ岡７丁目１２番４８号,北海道釧路市桜が岡７丁目１２番４８号, ,9121,北海道,釧路市,桜が岡７,,,2021/12/03,,,,国立大学北海道教育大学 蛇穴治夫,011-778-0993,札幌市北区あいの里５条３丁目１番３号,北海道札幌市北区あいの里五条３丁目１番３号, ,2003,北海道,札幌市北区,あいの里五条３,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,北海道教育大学付属義務教育学校,北海道教育大学付属義務教育学校,
届出,その他の食料・飲料販売業,ロイヤル釧路店,釧路市貝塚３－４－４－９  ,釧路市貝塚３－４－４－９,,0154-41-1216,（株）ＡＸＥＳＳ,鵜山達矢,札幌市東区北１９条東１９丁目４番２３号 ,札幌市東区北１９条東１９丁目４番２３号, ,011-784-1556,,2021.12.3,,,釧路保健所,ロイヤル釧路店,0154,0154-41-1216,,,,釧路市貝塚３－４－４－９,北海道釧路市貝塚３－４－４－９,,9032,北海道,釧路市,貝塚３,,,2021/12/03,,,（株）ＡＸＥＳＳ,鵜山達矢,011-784-1556,札幌市東区北１９条東１９丁目４番２３号,北海道札幌市東区北十九条東１９丁目４番２３号, ,2395,北海道,札幌市東区,北十九条東１９,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,ロイヤル釧路店,ロイヤル釧路店,株式会社ＡＸＥＳＳ
届出,その他の食料・飲料販売業,（有）丸栄田村商店,釧路市黒金町１３－２５  和商市場内,釧路市黒金町１３－２５,和商市場内,0154-23-8056,（有）丸栄田村商店,田村秀樹,釧路市黒金町１３－２５ ,釧路市黒金町１３－２５,,0154-23-8056,,2021.12.2,,,釧路保健所,（有）丸栄田村商店,0154,0154-23-8056,,,,釧路市黒金町１３－２５,北海道釧路市黒金町１３－２５,和商市場内,9082,北海道,釧路市,黒金町１３,,,2021/12/02,,,（有）丸栄田村商店,田村秀樹,0154-23-8056,釧路市黒金町１３－２５,北海道釧路市黒金町１３－２５,,9082,北海道,釧路市,黒金町１３,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,有限会社丸栄田村商店,有限会社丸栄田村商店,有限会社丸栄田村商店
届出,その他の食料・飲料販売業,フレッシュベーカリー　トムソーヤ,白糠郡白糠町西１条北３丁目１番地５２  ,白糠郡白糠町西１条北３丁目１番地５２,,01547-2-3819,岡﨑仁,  ,  , ,,  ,,2021.12.2,,,釧路保健所,フレッシュベーカリー　トムソーヤ,01547,01547-2-3819,,,,白糠郡白糠町西１条北３丁目１番地５２,北海道白糠郡白糠町西一条北３丁目１番地５２,,22242,北海道,白糠郡白糠町,西一条北３,,,2021/12/02,,,,岡﨑仁   ,, ,,,,,,,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,フレッシュベーカリー　トムソーヤ,フレッシュベカリトムソヤ,
届出,集団給食施設,老人保健施設　老健たいよう,釧路市春採７丁目９番８号  ,釧路市春採７丁目９番８号, ,0154-46-7233,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９番８号 ,釧路市春採７丁目９番８号, ,0154-47-2300,,2021.12.2,,,釧路保健所,老人保健施設　老健たいよう,0154,0154-46-7233,,,,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,老人保健施設　老健たいよう,老人保健施設老健たいよう,社会福祉法人釧路創生会
届出,コンビニ,セブン－イレブン　釧路白樺台店,釧路市白樺台１丁目１１  ,釧路市白樺台１丁目１１,,0154-91-2700,野澤強,  ,  , ,,  ,,2021.12.2,,,釧路保健所,セブン－イレブン　釧路白樺台店,0154,0154-91-2700,,,,釧路市白樺台１丁目１１,北海道釧路市白樺台１丁目１１,,9132,北海道,釧路市,白樺台１,,,2021/12/02,,,,野澤強   ,, ,,,,,,,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン　釧路白樺台店,セブンイレブン釧路白樺台店,
届出,集団給食施設,軽費老人ホーム　ケアハウスやまざくら,釧路市桜ヶ岡４丁目９－１  ,釧路市桜ヶ岡４丁目９－１,,0154-92-3939,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９番８号 ,釧路市春採７丁目９番８号, ,0154-47-2300,,2021.12.2,,,釧路保健所,軽費老人ホーム　ケアハウスやまざくら,0154,0154-92-3939,,,,釧路市桜ヶ岡４丁目９－１,北海道釧路市桜が岡４丁目９－１,,9118,北海道,釧路市,桜が岡４,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,軽費老人ホーム　ケアハウスやまざくら,軽費老人ホムケアハウスやまざくら,社会福祉法人釧路創生会
届出,集団給食施設,軽費老人ホームケアハウスよねまち,釧路市米町４丁目３－１５  ,釧路市米町４丁目３－１５,,0154-43-3343,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９番８号 ,釧路市春採７丁目９番８号, ,0154-47-2300,,2021.12.2,,,釧路保健所,軽費老人ホームケアハウスよねまち,0154,0154-43-3343,,,,釧路市米町４丁目３－１５,北海道釧路市米町４丁目３－１５,,9315,北海道,釧路市,米町４,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,軽費老人ホームケアハウスよねまち,軽費老人ホムケアハウスよねまち,社会福祉法人釧路創生会
届出,集団給食施設,特別養護老人ホームはるとりの里,釧路市春採７丁目９－７  ,釧路市春採７丁目９－７,,0154-47-2300,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９－８ ,釧路市春採７丁目９－８,,0154-47-2300,,2021.12.2,,,釧路保健所,特別養護老人ホームはるとりの里,0154,0154-47-2300,,,,釧路市春採７丁目９－７,北海道釧路市春採７丁目９－７,,9242,北海道,釧路市,春採７,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９－８,北海道釧路市春採７丁目９－８,,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,特別養護老人ホームはるとりの里,特別養護老人ホムはるとりの里,社会福祉法人釧路創生会
届出,集団給食施設,特別養護老人ホームさくらの里,釧路市桜ヶ岡４丁目１４番１０号  ,釧路市桜ヶ岡４丁目１４番１０号, ,0154-92-2151,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９番８号 ,釧路市春採７丁目９番８号, ,0154-47-2300,,2021.12.2,,,釧路保健所,特別養護老人ホームさくらの里,0154,0154-92-2151,,,,釧路市桜ヶ岡４丁目１４番１０号,北海道釧路市桜が岡４丁目１４番１０号, ,9118,北海道,釧路市,桜が岡４,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,特別養護老人ホームさくらの里,特別養護老人ホムさくらの里,社会福祉法人釧路創生会
届出,集団給食施設,白樺ディサービスセンター,釧路市白樺台２丁目１－１  ,釧路市白樺台２丁目１－１,,0154-91-3566,社会福祉法人釧路創生会,佐藤幹介,釧路市春採７丁目９番８号 ,釧路市春採７丁目９番８号, ,0154-47-2300,,2021.12.2,,,釧路保健所,白樺ディサービスセンター,0154,0154-91-3566,,,,釧路市白樺台２丁目１－１,北海道釧路市白樺台２丁目１－１,,9133,北海道,釧路市,白樺台２,,,2021/12/02,,,社会福祉法人釧路創生会,佐藤幹介,0154-47-2300,釧路市春採７丁目９番８号,北海道釧路市春採７丁目９番８号, ,9242,北海道,釧路市,春採７,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,白樺ディサービスセンター,白樺ディサビスセンタ,社会福祉法人釧路創生会
届出,その他の食料・飲料販売業,（株）丹野商店,厚岸郡厚岸町松葉２－３１  ,厚岸郡厚岸町松葉２－３１,,0153-52-3242,（株）丹野商店,丹野淳一,厚岸郡厚岸町松葉２－３１ ,厚岸郡厚岸町松葉２－３１,,0153-52-3242,,2021.12.2,,,釧路保健所,（株）丹野商店,0153,0153-52-3242,,,,厚岸郡厚岸町松葉２－３１,北海道厚岸郡厚岸町松葉２－３１,,22862,北海道,厚岸郡厚岸町,松葉２,,,2021/12/02,,,（株）丹野商店,丹野淳一,0153-52-3242,厚岸郡厚岸町松葉２－３１,北海道厚岸郡厚岸町松葉２－３１,,22862,北海道,厚岸郡厚岸町,松葉２,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,株式会社丹野商店,株式会社丹野商店,株式会社丹野商店
届出,海藻製造・加工業,ｉｎａｋａｙａ,厚岸郡浜中町暮帰別西1丁目１５番地  ,厚岸郡浜中町暮帰別西１丁目１５番地 ,,  ,齋藤和政,  ,  , ,,  ,,2021.12.2,,,釧路保健所,ｉｎａｋａｙａ,0153,,,,,厚岸郡浜中町暮帰別西１丁目１５番地 ,北海道厚岸郡浜中町暮帰別西１丁目１５番地,,22679,北海道,厚岸郡浜中町,暮帰別西１,,,2021/12/02,,,,齋藤和政   ,, ,,,,,,,,,海藻製造・加工業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,水産食料品製造業,海藻加工業,,,,,,,ｉｎａｋａｙａ,ｉｎａｋａｙａ,
届出,集団給食施設,釧路あさひ認定こども園,釧路市旭１２番２号  ,釧路市旭１２番２号, ,0154-25-2301,社会福祉法人釧路まりも学園,松原久幸,釧路市白樺台２丁目２番９号 ,釧路市白樺台２丁目２番９号, ,0154-91-3120,,2021.12.1,,,釧路保健所,釧路あさひ認定こども園,0154,0154-25-2301,,,,釧路市旭１２番２号,北海道釧路市旭町１２番２号, ,8984,北海道,釧路市,旭町,,,2021/12/01,,,社会福祉法人釧路まりも学園,松原久幸,0154-91-3120,釧路市白樺台２丁目２番９号,北海道釧路市白樺台２丁目２番９号, ,9133,北海道,釧路市,白樺台２,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,釧路あさひ認定こども園,釧路あさひ認定こども園,社会福祉法人釧路まりも学園
届出,コンビニ,ローソン　釧路赤十字病院店,釧路市新栄町２１番１４号  ,釧路市新栄町２１番１４号, ,0154-31-7176,株式会社アインファーマシーズ,大石美也,札幌市白石区東札幌５条２丁目４番３０号 ,札幌市白石区東札幌５条２丁目４番３０号, ,011-814-1000,,2021.12.1,,,釧路保健所,ローソン　釧路赤十字病院店,0154,0154-31-7176,,,,釧路市新栄町２１番１４号,北海道釧路市新栄町２１番１４号, ,9143,北海道,釧路市,新栄町,,,2021/12/01,,,株式会社アインファーマシーズ,大石美也,011-814-1000,札幌市白石区東札幌５条２丁目４番３０号,北海道札幌市白石区東札幌五条２丁目４番３０号, ,3513,北海道,札幌市白石区,東札幌五条２,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ローソン　釧路赤十字病院店,ロソン釧路赤十字病院店,株式会社アインファーマシーズ
許可,飲食店営業,Ｄａｎｉｅｌ　２,釧路市栄町３－２  栄楽街,釧路市栄町３－２,栄楽街,  ,遠藤慎吾,  ,  , ,,  ,2021.12.1,2021.12.1,7-487,,釧路保健所,Ｄａｎｉｅｌ　２,0154,,,,,釧路市栄町３－２,北海道釧路市栄町３－２,栄楽街,9105,北海道,釧路市,栄町３,,2021/12/01,2021/12/01,,,,遠藤慎吾   ,, ,,,,,,,7-487,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｄａｎｉｅｌ　２,Ｄａｎｉｅｌ２,
