,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社阿蘇自然の恵み総本舗,株式会社阿蘇自然の恵み総本舗,熊本県,菊池郡大津町,大字杉水字西上原,１１９３番５,,,製造・販売,⑪ 菓子製造業,熊本県指令菊保第食11-6号,2022/7/7,2022/7/7,,菊池保健所,株式会社阿蘇自然の恵み総本舗,096,,,,,熊本県　菊池郡大津町　大字杉水字西上原　１１９３番５,熊本県菊池郡大津町杉水字西上原１１９３番５,,209844,熊本県,菊池郡大津町,杉水,,2022/07/07,2022/07/07,,,株式会社阿蘇自然の恵み総本舗,,,,,,,,,,熊本県指令菊保第食11-6号,,菓子製造業, 製造・販売,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,株式会社阿蘇自然の恵み総本舗,株式会社阿蘇自然の恵み総本舗,株式会社阿蘇自然の恵み総本舗,,1,,,,,
松坂里織,ぱんだぴざ,熊本県,菊池郡大津町,下町,３４３－８,,,,⑪ 菓子製造業,熊本県指令菊保第食11-7号,2022/7/14,2022/7/14,,菊池保健所,ぱんだぴざ,096,,,,,熊本県　菊池郡大津町　下町　３４３－８,熊本県菊池郡大津町下町３４３－８,,209838,熊本県,菊池郡大津町,下町,,2022/07/14,2022/07/14,,,,,,,,,,,,,熊本県指令菊保第食11-7号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,ぱんだぴざ,ぱんだぴざ,,,1,,,,,
上田弘美,いっ福,熊本県,菊池郡大津町,陣内,１６６７－１,,0962933670,,⑪ 菓子製造業,熊本県指令菊保第食11-8号,2022/7/14,2022/7/14,,菊池保健所,いっ福,096,,,,,熊本県　菊池郡大津町　陣内　１６６７－１,熊本県菊池郡大津町陣内１６６７－１,,209843,熊本県,菊池郡大津町,陣内,,2022/07/14,2022/07/14,,,,,,,,,,,,,熊本県指令菊保第食11-8号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,いっ福,いっ福,,,2,,,,,
マルキン食品株式会社,マルキン食品株式会社　阿蘇イノベーションファクトリー,熊本県,菊池郡大津町,岩坂,3308-1,,096-282-8313,,⑪ 菓子製造業,熊本県指令菊保第食11-9号,2022/7/21,2022/7/21,,菊池保健所,マルキン食品株式会社　阿蘇イノベーションファクトリー,096,096-282-8313,,,,熊本県　菊池郡大津町　岩坂　3308-1,熊本県菊池郡大津町岩坂３３０８－１,,209841,熊本県,菊池郡大津町,岩坂,,2022/07/21,2022/07/21,,,マルキン食品株式会社,,,,,,,,,,熊本県指令菊保第食11-9号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,マルキン食品株式会社阿蘇イノベーションファクトリー,マルキン食品株式会社阿蘇イノベションファクトリ,マルキン食品株式会社,,1,,,,,
株式会社アイシア,ＣＯＣＯＣＩ,熊本県,菊池市,隈府,１６０－１,,,,⑪ 菓子製造業,熊本県指令菊保第食11-11号,2022/7/22,2022/7/22,,菊池保健所,ＣＯＣＯＣＩ,0968,,,,,熊本県　菊池市　隈府　１６０－１,熊本県菊池市隈府１６０－１,,209351,熊本県,菊池市,隈府,,2022/07/22,2022/07/22,,,株式会社アイシア,,,,,,,,,,熊本県指令菊保第食11-11号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,ＣＯＣＯＣＩ,ＣＯＣＯＣＩ,株式会社アイシア,,1,,,,,
山下雄司,やました,熊本県,球磨郡錦町,木上西,１５８９－２,,0966382933,,⑪ 菓子製造業,熊本県指令人保第食１１－１,2022/7/6,2022/7/6,,人吉保健所,やました,0966,,,,,熊本県　球磨郡錦町　木上西　１５８９－２,熊本県球磨郡錦町木上西１５８９－２,,210225,熊本県,球磨郡錦町,木上西,,2022/07/06,2022/07/06,,,,,,,,,,,,,熊本県指令人保第食１１－１,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,やました,やました,,,1,,,,,
マミーズ株式会社,ラ・ムー玉名中央店,熊本県,玉名市,中,1181番地1,,0968711100,そうざい調理、肉販、魚販、パン製造,⑪ 菓子製造業,熊本県指令有保第食11-5号,2022/7/1,2022/7/1,,有明保健所,ラ・ムー玉名中央店,0968,0968-71-1100,,,,熊本県　玉名市　中　1181番地1,熊本県玉名市中１１８１番地１,,209185,熊本県,玉名市,中,,2022/07/01,2022/07/01,,,マミーズ株式会社,,,,,,,,,,熊本県指令有保第食11-5号,,菓子製造業, そうざい調理、肉販、魚販、パン製造,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,ラ・ムー玉名中央店,ラム玉名中央店,マミーズ株式会社,,5,,,,,
土屋将彦,Oldfashion,熊本県,玉名市,築地,216,,08032781696,カフェ,⑪ 菓子製造業,熊本県指令有保第食11-6号,2022/7/26,2022/7/26,,有明保健所,Oldfashion,0968,,,,,熊本県　玉名市　築地　216,熊本県玉名市築地２１６,,209180,熊本県,玉名市,築地,,2022/07/26,2022/07/26,,,,,,,,,,,,,熊本県指令有保第食11-6号,,菓子製造業, カフェ,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,Ｏｌｄｆａｓｈｉｏｎ,Ｏｌｄｆａｓｈｉｏｎ,,,2,,,,,
渕上奈津美,ぷち　あとれ,熊本県,合志市,野々島,４３９３－４０１,,08056068767,,⑪ 菓子製造業,熊本県指令菊保第食11-10号,2022/7/21,2022/7/21,,菊池保健所,ぷち　あとれ,096,,,,,熊本県　合志市　野々島　４３９３－４０１,熊本県合志市野々島４３９３－４０１,,209690,熊本県,合志市,野々島,,2022/07/21,2022/07/21,,,,,,,,,,,,,熊本県指令菊保第食11-10号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,ぷち　あとれ,ぷちあとれ,,,1,,,,,
有限会社パレメルヴェイユ,洋菓子の山岡,熊本県,上益城郡御船町,御船946-8,,,,,⑪ 菓子製造業,熊本県指令御保第食11-5号,2022/7/4,2022/7/4,,御船保健所,洋菓子の山岡,096,,,,,熊本県　上益城郡御船町　御船946-8　,熊本県上益城郡御船町御船９４６－８,,210021,熊本県,上益城郡御船町,御船,,2022/07/04,2022/07/04,,,有限会社パレメルヴェイユ,,,,,,,,,,熊本県指令御保第食11-5号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,洋菓子の山岡,洋菓子の山岡,有限会社パレメルヴェイユ,,1,,,,,
堤田智恵,おやつ工房ル・ペパン,熊本県,天草市,五和町御領,１０２５－３,,,,⑪ 菓子製造業,熊本県指令天保第食11-6号,2022/7/27,2022/7/27,,天草保健所,おやつ工房ル・ペパン,0969,,,,,熊本県　天草市　五和町御領　１０２５－３,熊本県天草市五和町御領１０２５－３,,209601,熊本県,天草市,五和町御領,,2022/07/27,2022/07/27,,,,,,,,,,,,,熊本県指令天保第食11-6号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,おやつ工房ル・ペパン,おやつ工房ルペパン,,,1,,,,,
江上英輝,ドルフィンクルーズ,熊本県,天草市,五和町二江,４６８９－１０,,,,⑪ 菓子製造業,熊本県指令天保第食11-5号,2022/7/27,2022/7/27,,天草保健所,ドルフィンクルーズ,0969,,,,,熊本県　天草市　五和町二江　４６８９－１０,熊本県天草市五和町二江４６８９－１０,,209607,熊本県,天草市,五和町二江,,2022/07/27,2022/07/27,,,,,,,,,,,,,熊本県指令天保第食11-5号,,菓子製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,ドルフィンクルーズ,ドルフィンクルズ,,,2,,,,,
川﨑篤,小川スッポン養殖場,熊本県,宇城市,小川町北新田,１８４－２,,,養殖場,⑯ 水産製品製造業,熊本県指令宇保第食16-1号,2022/7/25,2022/7/25,,宇城保健所,小川スッポン養殖場,0964,,,,,熊本県　宇城市　小川町北新田　１８４－２,熊本県宇城市小川町北新田１８４－２,,209474,熊本県,宇城市,小川町北新田,,2022/07/25,2022/07/25,,,,,,,,,,,,,熊本県指令宇保第食16-1号,,水産製品製造業, 養殖場,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,水産食料品製造業,,,,,,,,小川スッポン養殖場,小川スッポン養殖場,,,1,,,,,
須﨑ゆり,湊水産,熊本県,天草市,天草町大江軍浦,1271番地,,,,⑯ 水産製品製造業,熊本県指令天保第食16-3号,2022/7/26,2022/7/26,,天草保健所,湊水産,0969,,,,,熊本県　天草市　天草町大江軍浦　1271番地,熊本県天草市天草町大江軍浦１２７１番地,,209585,熊本県,天草市,天草町大江軍浦,,2022/07/26,2022/07/26,,,,,,,,,,,,,熊本県指令天保第食16-3号,,水産製品製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,水産食料品製造業,,,,,,,,湊水産,湊水産,,,1,,,,,
株式会社さくらや食産,株式会社さくらや食産,熊本県,阿蘇郡西原村,大字布田,1492番地,,,固定施設,㉕ そうざい製造業,熊本県指令阿保第食25-10号,2022/7/29,2022/7/29,,阿蘇保健所,株式会社さくらや食産,096,,,,,熊本県　阿蘇郡西原村　大字布田　1492番地,熊本県阿蘇郡西原村布田１４９２番地,,209925,熊本県,阿蘇郡西原村,布田,,2022/07/29,2022/07/29,,,株式会社さくらや食産,,,,,,,,,,熊本県指令阿保第食25-10号,,そうざい製造業, 固定施設,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,株式会社さくらや食産,株式会社さくらや食産,株式会社さくらや食産,,2,,,,,
合同会社ASOVENTURA,Italiasso,熊本県,阿蘇郡南阿蘇村,下野,451-1,,,固定施設,㉕ そうざい製造業,熊本県指令阿保第食25-9号,2022/7/11,2022/7/11,,阿蘇保健所,Italiasso,0967,,,,,熊本県　阿蘇郡南阿蘇村　下野　451-1,熊本県阿蘇郡南阿蘇村下野４５１－１,,209935,熊本県,阿蘇郡南阿蘇村,下野,,2022/07/11,2022/07/11,,,合同会社ASOVENTURA,,,,,,,,,,熊本県指令阿保第食25-9号,,そうざい製造業, 固定施設,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,Ｉｔａｌｉａｓｓｏ,Ｉｔａｌｉａｓｓｏ,合同会社ＡＳＯＶＥＮＴＵＲＡ,,2,,,,,
曽我亜矢,福々弁当,熊本県,菊池郡菊陽町,原水,４７１－３,,08064485980,,㉕ そうざい製造業,熊本県指令菊保第食25-3号,2022/7/25,2022/7/25,,菊池保健所,福々弁当,096,,,,,熊本県　菊池郡菊陽町　原水　４７１－３,熊本県菊池郡菊陽町原水４７１－３,,209863,熊本県,菊池郡菊陽町,原水,,2022/07/25,2022/07/25,,,,,,,,,,,,,熊本県指令菊保第食25-3号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,福々弁当,福弁当,,,1,,,,,
株式会社ＣＡＲＯＴＡ,食品加工場,熊本県,菊池郡菊陽町,原水,５１０７,,,,㉕ そうざい製造業,熊本県指令菊保第食25-4号,2022/7/26,2022/7/26,,菊池保健所,食品加工場,096,,,,,熊本県　菊池郡菊陽町　原水　５１０７,熊本県菊池郡菊陽町原水５１０７,,209863,熊本県,菊池郡菊陽町,原水,,2022/07/26,2022/07/26,,,株式会社ＣＡＲＯＴＡ,,,,,,,,,,熊本県指令菊保第食25-4号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,食品加工場,食品加工場,株式会社ＣＡＲＯＴＡ,,1,,,,,
株式会社子守唄の里五木,渓流グリルMYOJIN,熊本県,球磨郡五木村,甲,２８５９－７,,0966298055,,㉕ そうざい製造業,熊本県指令人保第食２５－５号,2022/7/14,2022/7/14,,人吉保健所,渓流グリルMYOJIN,0966,0966-29-8055,,,,熊本県　球磨郡五木村　甲　２８５９－７,熊本県球磨郡五木村甲２８５９－７,,210200,熊本県,球磨郡五木村,甲,,2022/07/14,2022/07/14,,,株式会社子守唄の里五木,,,,,,,,,,熊本県指令人保第食２５－５号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,渓流グリルＭＹＯＪＩＮ,渓流グリルＭＹＯＪＩＮ,株式会社子守唄の里五木,,1,,,,,
内賀嶋由美,農家の台所,熊本県,山鹿市,長坂,３６９－１,,,,㉕ そうざい製造業,熊本県指令山保第食２５－２号,2022/7/26,2022/7/26,,山鹿保健所,農家の台所,0968,,,,,熊本県　山鹿市　長坂　３６９－１,熊本県山鹿市長坂３６９－１,,209255,熊本県,山鹿市,長坂,,2022/07/26,2022/07/26,,,,,,,,,,,,,熊本県指令山保第食２５－２号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,農家の台所,農家の台所,,,2,,,,,
主計明美,古民家さんきら,熊本県,山鹿市,鹿北町岩野,２１５９－３,,,,㉕ そうざい製造業,熊本県指令山保第食２５－３号,2022/7/27,2022/7/27,,山鹿保健所,古民家さんきら,0968,,,,,熊本県　山鹿市　鹿北町岩野　２１５９－３,熊本県山鹿市鹿北町岩野２１５９－３,,209282,熊本県,山鹿市,鹿北町岩野,,2022/07/27,2022/07/27,,,,,,,,,,,,,熊本県指令山保第食２５－３号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,古民家さんきら,古民家さんきら,,,1,,,,,
門口徹,武蔵丸,熊本県,天草市,栄町,15-31,,090-8766-7772,,㉕ そうざい製造業,熊本県指令天保第食25-4号,2022/7/7,2022/7/7,,天草保健所,武蔵丸,0969,,,,,熊本県　天草市　栄町　15-31,熊本県天草市栄町１５－３１,,209639,熊本県,天草市,栄町,,2022/07/07,2022/07/07,,,,,,,,,,,,,熊本県指令天保第食25-4号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,武蔵丸,武蔵丸,,,2,,,,,
石原洋祐,そうざいのいしはら,熊本県,天草市,北原町,15-8,サンキューマート内,090-8666-7871,,㉕ そうざい製造業,熊本県指令天保第食25-5号,2022/7/15,2022/7/15,,天草保健所,そうざいのいしはら,0969,,,,,熊本県　天草市　北原町　15-8,熊本県天草市北原町１５－８,サンキューマート内,209678,熊本県,天草市,北原町,,2022/07/15,2022/07/15,,,,,,,,,,,,,熊本県指令天保第食25-5号,,そうざい製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,そうざいのいしはら,そうざいのいしはら,,,1,,,,,
株式会社子守唄の里五木,（株）子守唄の里五木,熊本県,球磨郡五木村,甲,２６７２－５４,,0966372301,,㉗ 冷凍食品製造業,熊本県指令人保第食２７－２号,2022/7/14,2022/7/14,,人吉保健所,（株）子守唄の里五木,0966,0966-37-2301,,,,熊本県　球磨郡五木村　甲　２６７２－５４,熊本県球磨郡五木村甲２６７２－５４,,210200,熊本県,球磨郡五木村,甲,,2022/07/14,2022/07/14,,,株式会社子守唄の里五木,,,,,,,,,,熊本県指令人保第食２７－２号,,冷凍食品製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,株式会社子守唄の里五木,株式会社子守唄の里五木,株式会社子守唄の里五木,,1,,,,,
上田弘美,いっ福,熊本県,菊池郡大津町,陣内,１６６７－１,,,,㉙ 漬物製造業,熊本県指令菊保第食29-6号,2022/7/14,2022/7/14,,菊池保健所,いっ福,096,,,,,熊本県　菊池郡大津町　陣内　１６６７－１,熊本県菊池郡大津町陣内１６６７－１,,209843,熊本県,菊池郡大津町,陣内,,2022/07/14,2022/07/14,,,,,,,,,,,,,熊本県指令菊保第食29-6号,,漬物製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,いっ福,いっ福,,,2,,,,,
古庄美智子,青旬園,熊本県,菊池郡大津町,平川,３０２,,,,㉙ 漬物製造業,熊本県指令菊保第食29-7号,2022/7/25,2022/7/25,,菊池保健所,青旬園,096,,,,,熊本県　菊池郡大津町　平川　３０２,熊本県菊池郡大津町平川３０２,,209840,熊本県,菊池郡大津町,平川,,2022/07/25,2022/07/25,,,,,,,,,,,,,熊本県指令菊保第食29-7号,,漬物製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,青旬園,青旬園,,,1,,,,,
内賀嶋由美,農家の台所,熊本県,山鹿市,長坂,３６９－１,,,,㉙ 漬物製造業,熊本県指令山保第食２９－２号,2022/7/26,2022/7/26,,山鹿保健所,農家の台所,0968,,,,,熊本県　山鹿市　長坂　３６９－１,熊本県山鹿市長坂３６９－１,,209255,熊本県,山鹿市,長坂,,2022/07/26,2022/07/26,,,,,,,,,,,,,熊本県指令山保第食２９－２号,,漬物製造業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,農家の台所,農家の台所,,,2,,,,,
